global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
514.411257544473	n/a	264618.9418884861	n/a	610.7292968243785	n/a	n/a	372990.2739995998	520.7299314537827	n/a	271159.6615118612	n/a	553.7454180390868	510.3750195397896	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0037329341521683	n/a	n/a	1.3934797384424464e-05	1.4937738910703048e-05	n/a	2.2313604376433186e-10	n/a	5.885179810150021e-06	n/a	n/a	3.4635341397797427e-11	0.0003339999842569	n/a	n/a	1.1155598948360947e-07	5.6519950497602174e-08	n/a	3.1945048042514006e-15	n/a	0.0003389996373428	n/a	n/a	1.1492075411854993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
510.412205132947	-3.999052411525952	260520.6191486776	15.992420190131533	595.0503524129425	-15.678944411435964	245.82929785689905	354084.92190676706	520.4640183740732	-0.2659130797094349	270882.79442208767	0.0707097659605562	549.0530956314035	497.2038858719884	1.070771	30.208937	0.0993607256950153	0.0463554013454595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0268978794738359	0.0231649453216676	0.0005366146917558	0.000723495920189	-0.0200040963429586	-0.0200190340818693	0.0004001638704983	0.000400761725571	-0.0293229555169034	-0.0293288406967135	0.0008601808966132	0.0008598357202462	0.0004620528456278	0.0001280528613708	1.6397535305274932e-08	2.134928321527476e-07	-0.0003619323056793	-0.0003619888256297	1.3099499389433425e-07	1.3103590988084001e-07	0.0002920832124482	-4.691642489460001e-05	2.2011509248906437e-09	8.531260299406032e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
507.3276392076077	-3.084565925339291	257381.3335039646	9.514546947764236	593.1182133823775	-1.9321390305650537	3.7331612334328654	351789.21504590346	519.506570808255	-0.9574475658182564	269887.0771129525	0.9167058412913044	546.3873072291074	485.7987023860611	0.8823809999999999	24.894032	0.2418695771623435	0.1219307987535842	-0.0899583594	-0.0116256187	0.0941395275	-0.0202631181	0.0388770101	-0.0425715731	0.0976467199	-0.0705464658	-0.071299485	-0.005478591	0.0191592695	-0.007656202	0.1489679492	-0.0087754533	0.0532188836	-0.0453032043	0.0295474316	-0.0124099468	0.0835340076	-0.032625103	0.0316717319	-0.005824913	0.0096388092	0.0910449312	-0.1186675043	0.0543374572	-0.075498583	0.0806973777	-0.0127432305	0.1028576351	-0.2795802501	0.0591364367	-0.0740394739	-0.0166956803	0.0121330368	-0.0426692232	0.0358897265	-0.0634807979	0.0918431286	-0.088342925	0.1221001044	-0.0628437433	0.0383512453	-0.0805733828	0.0225066517	-0.1026159	0.075226355	-0.0223541074	0.0242737765	-0.0120122718	0.0488750246	-0.0287843895	0.0722335799	-0.0416826954	0.0289015269	-0.1169453419	0.0504296598	-0.0467257322	0.1259889152	-0.0512614801	0.0251264515	-0.0683851515	0.0869834663	-0.1470564346	0.0329728646	-0.0871257222	0.0082565842	0.1784372672	-0.0318187505	0.1162410914	0.11622145	0.1161887169	0.0	0.0	0.0450160209527439	0.018118141478908	0.0003282670506497	0.0020264421424178	0.0464081202956805	0.0664122166386391	0.0021537136293783	0.0044105825188575	0.042448631267618	0.0717715867845213	0.005151160669568	0.0018018862964941	-0.0004692521727205	-0.0009313050183483	8.673290372007274e-07	2.2019760160291e-07	-0.0005827000934139	-0.0002207677877346	3.3953939886456777e-07	4.8738416101229413e-08	0.0008513630515708	0.0005592798391226	3.127939384490013e-07	7.248190455799446e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
506.0747076799808	-1.252931527626913	256111.60975337803	1.56983741292151	588.6567297478988	-4.461483634478668	19.904836220720988	346516.7454774908	519.7135302796656	0.2069594714106415	270102.15355575294	0.0428322228065721	546.0487239426129	484.11000794479526	0.890617	25.126375	0.1394735673409359	0.0781183771810987	-0.0546247452	0.0187741659	0.0292364568	-0.0047056788	-0.0333392755	0.0250703682	0.046286519	0.0937027307	-0.0291998772	0.0325186295	0.0083113176	-0.0545146829	0.1046001575	0.0165140725	0.0065354164	0.032873434	0.0542054121	0.0256904584	0.1084809982	0.1721145944	-0.0422088229	0.0411189465	0.0178895942	0.0125199915	0.103604051	0.0260173523	-0.0760642904	0.0420664413	0.1657682964	0.1661760614	-0.0094488299	0.0183282506	-0.0384488235	-0.0103758412	-0.0265167991	-0.0599755001	0.0974033934	-0.0097124919	-0.0230778471	-0.0254056258	0.0571286292	0.0664702381	-0.0023365426	-0.0938237291	0.0474010996	-0.0667971452	0.0203292469	-0.0134587113	0.0463545774	-0.0373088984	0.0076102399	0.0608038805	-0.0070280775	-0.0175449549	0.0568595156	-0.0726779102	0.0131222015	0.0113334369	0.0058688877	-0.0254320825	0.1468629357	0.0847615244	0.2003654714	-0.1661571602	0.1955675918	-0.1803614182	0.0779966576	0.036917771	-0.10713157	0.1161887169	0.1160120111	0.1157177005	0.0	0.0	0.0296150490375879	-0.015400971915156	0.0002371899359314	0.0008770511294987	0.0467307280648157	0.0003226077691352	0.0021837609454677	1.0407577270639213e-07	-0.0035833375305784	-0.0460319687981964	0.0021189421514381	1.2840307858051706e-05	0.0004690323595566	0.0009382845322771	8.803778635104562e-07	2.199913543112317e-07	-6.727706452003268e-05	0.0005154230288938	4.526203410432641e-09	2.656608987141284e-07	0.0009520158675688	0.0001006528159979	1.0130989368327241e-08	9.063342121027748e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
505.0000368257256	-1.0746708542552028	255025.0371939842	1.1549174449856074	586.6631063307631	-1.9936234171357228	3.974534329351916	344173.6003296602	518.8700621624382	-0.8434681172274168	269226.1414084525	0.7114384647791633	544.7406690447298	473.4844405071725	0.755464	21.31341	0.1997122338331343	0.1273470404166064	-0.0896855858	0.0087469903	0.0679648948	-0.0272971162	-0.0260727467	-0.0144232165	0.0534077935	0.0992131567	-0.0867854464	-0.0245026338	0.011284413	-0.0575503121	0.0485023689	-0.0273409101	-0.112677779	-0.000417992	0.0229367086	0.0796928172	0.0227538549	0.0415900138	-0.0101267336	0.1086513626	0.0662638298	-0.0077221457	0.2519000676	0.0500996286	-0.0745077779	0.0206081786	-0.0744731437	0.0660308822	-0.0655313503	0.1387747104	-0.0768579325	-0.0220009548	0.0220388808	-0.0956815364	0.0556095735	0.0133335653	-0.0059605257	-0.0677783375	-0.0820987664	0.0438567512	-0.0419451129	-0.0706384556	0.0321171686	-0.090216398	0.0461625805	-0.0237123707	0.0489527089	0.0671826194	0.0423568983	0.0864213135	0.0130188462	0.0949522173	0.0528193266	-0.0227332965	0.1756782118	-0.0006657187	0.0072587337	-0.0499233704	0.1166946821	0.1405430945	0.1324396027	-0.0242138393	0.1613396441	-0.034429047	0.0677696095	-0.0901963915	-0.0679888209	0.1160839916	0.1155935107	0.1147775772	0.0	0.0	0.040795419503766	0.0111803704661781	0.0001250006837609	0.0016642662524882	-0.0725511056811569	-0.1192818337459725	0.0052636629355583	0.0142281558618018	0.0328415716174319	0.0364249091480103	0.0013267740064408	0.0010785688263029	0.0001551947495959	-0.0003138376099607	9.849404542584449e-08	2.40854103021341e-08	-0.0004099257723493	-0.0003426487078292	1.6803913883617018e-07	1.1740813697706663e-07	0.0009520319592383	1.6091669500042406e-08	2.5894182729859498e-16	9.06364851411116e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
505.3514473723016	0.3514105465760053	255380.08536128013	0.1234893722448468	587.2676328686176	0.6045265378545537	0.3654523349704131	344883.27261510945	518.9690133231027	0.0989511606644555	269328.83678955474	0.0097913321968428	544.7339944578197	475.3888871947164	0.729576	20.583042	0.1343945584354357	0.1047298399413201	-0.0741856365	0.0180716237	0.0907861755	-0.0101549883	0.0343789474	-0.0801328808	-0.0765351514	0.0996215789	-0.073720684	-0.0004935358	0.021775867	-0.0880416562	0.017743717	0.0037757446	-0.02203743	0.0395301023	0.1156492874	0.0258218023	0.0261340135	0.1295787551	-0.0103678901	-0.0529970876	0.0470778047	0.0616559835	0.1083472548	-0.0077549646	0.1156060306	0.0922720458	0.0233283508	0.0154944339	-0.0165067723	0.1272662495	-0.0647168084	-0.014671386	0.0148301101	-0.0960324801	-0.0115433652	-0.013977564	-0.0060454946	0.0208825053	0.0091096107	0.066152478	-0.0833513228	0.0841622999	-0.0138925313	-0.0742842951	0.0321576663	-0.0190696604	0.0426076334	-0.0128057303	0.0810090691	0.0347776214	-0.0651675659	0.0016637804	0.024914327	0.0516601546	0.023131571	-0.0262478883	-0.0381756076	-0.0207125352	0.1241904876	0.0443321053	0.1894176399	-0.1410864961	0.2392795116	-0.0025045329	0.0857653343	-0.1255462729	-0.0314430052	0.1159269625	0.114966703	0.1133721581	0.0	0.0	0.0408500541962411	5.4634692475102886e-05	2.984949621849064e-09	0.0016687269278358	0.029325242724667	0.1018763484058239	0.0008599698608606	0.0103787903645048	0.0087335855137951	-0.0241079861036368	0.0005811949939731	7.627551592677163e-05	0.0003201942302003	0.0001649994806044	2.7224828599721772e-08	1.025243450535627e-07	-0.0004078473781092	2.078394240100014e-06	1.6633948383054878e-07	4.3197226172809145e-12	0.0009520658690638	3.390982549996476e-08	1.1498762654380605e-15	9.064294190362088e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
505.4136995385168	0.0622521662152166	255443.00768121012	0.0038753321984869	588.0658438081425	0.7982109395248926	0.6371407039772118	345821.4366537827	519.1415271992586	0.1725138761559037	269507.92526277853	0.0297610374663344	544.5961177283771	473.0296323323987	0.780161	22.01016	0.0976282397915088	0.0600132991036127	-0.0973643063	0.0174210639	0.0897115264	-0.0628223083	-0.0412009941	0.0099230474	-0.0762317691	-0.0729134277	-0.0718941453	-0.0186479817	0.035273798	-0.0285229654	0.0929210771	-0.0356582353	-0.0304971408	-0.0740780952	0.0649448876	-0.0129535877	0.1209643109	0.079855912	-0.1745739873	-0.0036105249	-0.079477814	0.1143537315	0.0576870921	-0.0290771843	-0.0727641796	0.0315194126	-0.0225907359	0.0347048396	-0.0379511014	-0.0651235527	-0.0774674678	-0.0280887517	0.0443129257	-0.0333065445	0.0219103059	-0.0420074587	0.0040570762	-0.0276768784	0.0992637214	-0.0451740491	-0.0290479948	-0.0411308788	-0.0309255695	-0.0920050848	0.0616373693	-0.0240704402	0.0400364256	-0.0172005385	0.0082288071	0.0210809332	0.0583866346	-0.0345942617	-0.0123759304	-0.0926154942	0.0767898195	-0.0016933378	0.0162111486	-0.0173938262	0.048157634	-0.0589452873	0.0467350457	-0.1497884211	0.0549984528	-0.0177227284	-0.0414607295	0.0775470254	-0.0720894263	0.1157177005	0.1141327175	0.1115071407	0.0	0.0	0.0337689459846473	-0.0070811082115938	5.014209350430115e-05	0.001140341712914	0.0370827841818481	0.007757541457181	0.0013751328826775	6.017944945988344e-05	0.046164843278639	0.0374312577648439	0.0014010990578581	0.0021311927549413	-0.0004527596088451	-0.0007729538390454	5.974576372950222e-07	2.04991263401568e-07	-0.000470232190094	-6.23848119848e-05	2.2111831260059975e-07	3.891864766378845e-09	0.0010238938651914	7.18279961276e-05	5.159261027706521e-09	1.0483586471765848e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
505.36477768471934	-0.0489218537974807	255393.5585243258	0.002393347778982	586.4577184378818	-1.6081253702607228	2.5860672064761867	343932.6555153658	519.1838967770947	0.0423695778360979	269551.9186726489	0.0017951811260091	544.6644567822757	476.9665983815256	0.716272	20.20771	0.0971153389051766	0.0615207430292284	-0.0695622972	-0.0058636291	0.0636464951	-0.0026792009	-0.0665275359	-0.0677196498	0.027282932	0.0524061908	-0.0504336146	0.0252885917	0.0205778054	-0.0382852775	0.0411420725	0.0145080664	0.095002862	-0.0764476059	-0.0186660679	0.0352866526	0.0766621802	-0.0166667518	-0.0849046944	-0.0253704688	0.0799710907	-0.0246844825	0.012064056	0.0275795204	-0.0185103047	-0.1573027406	0.0786188918	0.083088897	-0.1041687304	-0.0891436718	-0.0550000394	0.0143562847	0.0176008247	-0.0659911845	0.003542416	0.0156761551	0.0071415722	0.0005753665	0.0647119052	-0.0160886448	0.0429613888	-0.0482158804	0.0646040392	-0.0743105812	0.0524432062	-0.0363262059	0.0035706617	-0.0640213302	0.056861242	0.0144612523	0.0041846702	-0.034269949	0.0288976276	-0.0280734199	-0.0275411672	-0.0043062822	0.0222783987	-0.0006044893	0.0942433734	-0.0099497469	0.0535198959	-0.1234853008	0.0244084785	-0.0633062409	-0.0459230819	0.060058906	0.1335269559	0.1154562999	0.1130930572	0.1091900855	0.0	0.0	0.035932769681068	0.0021638236964206	4.682132989191716e-06	0.0012911639369526	0.0666370984380222	0.029554314256174	0.0044405028882386	0.0008734574911526	-0.0078104521478579	-0.0539752954264969	0.0029133325163776	6.1003162753978086e-05	-0.0005111885311442	-5.842892229910001e-05	3.413938961034266e-09	2.613137143733648e-07	-0.0005702802025446	-0.0001000480124505	3.2521950941431e-07	1.00096047953154e-08	0.0010938550409634	6.996117577199993e-05	4.89456611540067e-09	1.1965188506410412e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
504.55610782498815	-0.8086698597311965	254576.86594350103	0.6539469420376731	585.841783243333	-0.615935194548797	0.3793761638838643	343210.5949937284	518.2639063932457	-0.9199903838489264	268597.47666998697	0.8463823063744947	543.8752807297119	473.2340026990303	0.735577	20.75234	0.2504533605627769	0.127958758043703	-0.0874128295	-0.0090150321	0.049605599	-0.0269017265	-0.0889648094	0.0137672402	0.0395540677	0.0637632137	-0.0537090282	-0.0100141332	0.0826420331	-0.0325193867	0.0095981338	0.0225482772	-0.0299333562	0.0278881345	-0.1220110814	0.0366314115	-0.0096889362	0.0537494705	-0.1479496585	0.0854749996	0.0629443144	0.0833528908	0.0446693536	-0.1389391407	0.0867661297	-0.0144280635	0.0195528994	-0.0719926394	0.1072661452	0.0848018632	-0.0667058519	0.011196508	0.0720301146	-0.0233880864	0.0838523378	-0.0614899316	-0.0376356291	-0.0027885417	-0.0537826024	0.027557064	-0.0115994211	-0.1132503742	0.0545304911	-0.0870279472	0.0465972952	-0.0389521993	0.0159036844	0.0566857176	-0.0676991594	0.0959842627	0.0134954112	0.0422210889	0.0278794966	-0.0562913068	0.0693552493	0.0248261714	0.0063416456	-0.048356112	0.0964113639	0.0319528499	0.0274974165	0.1331828167	0.0481471103	-0.0821342902	-0.0291691769	-0.0624074516	-0.1022240707	0.1151428784	0.1118495955	0.1064303856	0.0	0.0	0.0695965954548682	0.0336638257738002	0.0011332531657287	0.0048436860989085	-0.0386630653629822	-0.1053001638010044	0.0014948326232622	0.0110881244965183	0.0431850561838444	0.0509955083317023	0.0026005418700087	0.0018649490776017	-0.0009781579653228	-0.0004669694341785	2.180604524570817e-07	9.567930051244398e-07	-0.0004098205768379	0.0001604596257066	1.679529051997491e-07	2.574729148193424e-08	0.0016763032342035	0.0005824481932401	3.3924589780865697e-07	2.809992533001114e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
504.8411646655409	0.2850568405527269	254864.60154085976	0.0812574023459028	585.2841048398855	-0.5576784034475395	0.3110052016717966	342557.48337822605	518.6026350371692	0.3387286439234458	268948.6930674953	0.1147370942142165	544.2306547262897	475.22284159569045	0.710408	20.042273	0.1079579121133737	0.0588923973190527	-0.0635658293	-0.0151375672	0.0423941813	0.0074516117	-0.042000162	-0.0431420412	0.0843115992	0.1112319205	-0.0679360021	0.0031900794	0.0814181504	-0.0719318455	-0.0572298818	-0.0673851172	-0.0901942214	0.0114533272	0.0130625107	-0.0356093585	-0.0871738624	0.0334030495	-0.0064987438	-0.0663804482	0.0189102577	0.0329484834	0.0416073445	-0.004023373	-0.0392360436	-0.09860468	-0.0171495559	-0.0769522278	-0.0294084434	0.0036089987	-0.0557046743	0.0297441199	0.0490271814	-0.0915531365	-0.010373538	0.0608968584	-0.0104550199	-0.0442362717	-0.0815073064	0.07295022	0.0038352242	0.0228242203	0.0380386717	-0.0683095486	0.0233298425	-0.0399431259	-0.0300220639	0.0410384878	0.0291106725	0.0400589301	-0.0378186723	0.058188746	0.0273268523	0.084424041	0.0460573059	-0.0195329901	-0.0231910895	-0.0154353863	0.0301020336	0.018772674	0.0513438034	0.103391398	0.0888543503	0.0486569818	-0.0956707721	-0.1040212312	0.0325537659	0.1147775772	0.1104045733	0.1032392285	0.0	0.0	0.0924907852694332	0.022894189814565	0.0005241439272653	0.0085545453597564	-0.0271566182578766	0.0115064471051056	0.000737481915204	0.0001323983249825	-0.0064409846641737	-0.049626040848018	0.0024627439302491	4.148628344412079e-05	-0.0009263010225955	5.185694272729984e-05	2.689142509022456e-09	8.580335844614691e-07	-0.0008347784530993	-0.0004249578762614	6.968550657588603e-07	1.8058919659659937e-07	0.0016781131021285	1.809867925000068e-06	3.2756219059440504e-12	2.8160635835353377e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
