global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
534.9073959483868	n/a	n/a	286125.9222402843	547.0589694361532	n/a	n/a	299273.51604054606	521.7027974532822	n/a	n/a	272173.8088705804	512.663537191257	414.6692057278211	n/a	n/a	n/a	n/a	-0.1053928531	-0.0516567394	0.0622561139	-0.0652441112	0.2025626756	-0.1776570921	0.1122246466	-0.0097019805	0.351045233	-0.0842282224	-0.0458785031	0.2389663664	-0.2346513872	0.1184437019	-0.3853628878	-0.060308998	-0.0253707948	0.1021208748	-0.0470373244	-0.0085892132	0.176656514	-0.0061451785	0.0825085037	-0.0069487155	0.0355674643	0.0351761022	-0.082683766	0.0873237039	-0.1067929969	0.0862249048	-0.1366276668	0.0529284505	-0.0471580474	0.0570249893	-0.1210885291	0.0320861724	-0.0006162466	0.0519575378	-0.0533979027	0.0846641054	-0.0780651544	0.0494525146	-0.0630552498	0.0774563414	-0.1017503384	0.1056398931	-0.0748723542	0.0746428197	-0.0299235156	0.2896233096	-0.0581870507	-0.1249264997	0.0151446964	-0.0546494933	0.1519936049	-0.1859015491	0.2399537259	-0.1202172931	0.0555883217	-0.1320945379	0.2610585847	-0.0758382056	0.0598032446	-0.000442453	0.0442872017	-0.147028359	0.0310547242	-0.0913743338	0.0088887665	-0.0171954049	0.0116082793	-0.0482071754	-0.2121169927	0.2439171377	-0.1423433681	0.0013914444	-0.0317429796	0.0795042408	-0.1084703532	0.2267577497	-0.1355419811	0.1438939342	-0.057951771	0.102708406	-0.0923763491	0.0159858483	-0.1534023983	0.0111807099	-0.0708156259	0.1667739879	-0.1437676632	0.0529659178	-0.0445496962	-0.2033169247	-0.0051932946	0.0610652149	0.1154637225	0.1154447293	0.1154130763	-0.0543863683138994	n/a	0.0029578770583751	n/a	-0.0357096445344922	n/a	0.0012751787127797	n/a	0.0181483848301411	n/a	n/a	0.0003293638719428	0.0023880853113941	n/a	5.702951454496256e-06	n/a	0.0005413475718387	n/a	n/a	2.930571935356564e-07	0.0015468543522071	n/a	2.3927583869420466e-06	n/a
533.8673988708811	-1.0399970775057454	1.0815939212204917	285014.3995771604	538.2487479706514	-8.810221465501854	77.62000227118963	289711.7146919738	522.688616477837	0.9858190245547576	0.9718391491740936	273203.38979551534	510.9419502888596	412.3289185041263	1.087815	19.074116	0.1516280821812105	0.0781177371858725	-0.103455864	0.0420291092	0.032516838	-0.0742119339	0.0372147023	-0.2026329286	0.1114643278	-0.0179954886	0.1916096922	-0.1407825072	0.162191403	0.0103288441	-0.1292085241	-0.08561199	-0.1009302792	-0.002528111	0.04630133	0.1096729693	-0.0950760837	-0.0221392436	0.2432394077	0.0020401193	0.1131018868	-0.1007501523	0.01055192	0.1037639069	-0.0668130294	0.0042409326	-0.0658247707	0.0517993104	-0.1727225816	0.0713800546	-0.1319913538	-0.0685468489	-0.0114915205	0.015379507	-0.0051796079	-0.0102788287	0.0056099536	-0.0594083415	-0.0085244093	-0.0365325542	-0.0410985708	0.1351690563	0.2008386829	0.0204145023	-0.015269297	0.0834489717	0.1157309537	0.2724328064	-0.1086711867	-0.0767223102	0.0210365337	0.1270864433	0.1943576873	-0.0345007128	0.0768525206	-0.0546470233	0.0789202688	0.008285355	0.111835656	-0.1108465311	0.0276585426	0.0489910558	0.1118674918	0.0026380786	-0.0135319386	-0.0190883422	-0.1953384952	0.0224675222	0.1058040621	0.0329876123	-0.2652572078	0.2147685125	-0.0958918183	0.0200116885	-0.0097567117	0.0324664566	-0.2084331316	0.1848029621	-0.1072841231	0.0809840479	0.0220070454	-0.0035597433	-0.0633326397	-0.0262389588	-0.0748194775	-0.0130507943	-0.004048884	0.0396088098	-0.0376112312	-0.0110850819	-0.0334723016	-0.0522829082	0.0028496543	0.0806634084	0.1154130763	0.1152422001	0.1149575937	-0.0597887365642435	-0.0054023682503441	0.0035746930199485	2.918558271232602e-05	0.0028267206690344	0.0385363652035266	7.990349740746285e-06	0.0014850514430995	0.0629627252119959	0.0448143403818548	0.0020083251038607	0.0039643047661213	0.0015838456433317	-0.0008042396680624	2.5085670219008065e-06	6.468014436851195e-07	0.0002211186287872	-0.0003202289430514	1.025465759678808e-07	4.889344799673156e-08	0.0014138227964113	-0.0001330315557957	1.998894899652269e-06	1.7697394837451002e-08
534.848254989488	0.9808561186069936	0.9620787254087768	286062.65586530045	539.1176276492633	0.868879678611961	0.7549518959048247	290647.8164421698	524.6088373216533	1.9202208438163095	3.6872480890266206	275214.43219597684	512.237077028625	421.16330799055686	1.059862	18.583967	0.0356625309440214	0.0213304391515276	-0.033040552	0.0546205014	-0.0797830909	-0.0844174194	-0.0032318617	-0.1861107938	0.0629899682	-0.0164607283	0.1505951208	-0.1318021136	-0.0424689284	-0.0719715901	0.0745493308	-0.0340446824	0.0440240629	0.110356572	0.0175327721	0.0161839716	-0.1281644699	0.0199393987	0.2364140465	-0.1105168563	-0.0832786538	-0.1557341079	-0.0134322846	0.1330703904	0.0285983493	0.1497245164	-0.0773370905	-0.0316189854	-0.059650662	0.006109664	0.0971245639	-0.0472726973	-0.0887824444	-0.0401987122	0.1638341966	0.0277091155	0.0864202726	0.0738248385	-0.0614549026	-0.0281184757	0.1745034093	-0.1228678332	-0.1129683388	-0.0343046808	-0.0169899291	-0.0256283757	0.1575698657	0.238479894	-0.146964072	-0.0016249322	0.0094049287	0.0378399282	-0.0019117734	0.055167468	-0.0124373776	-0.0608687692	0.021015121	0.0850167109	-0.0222375761	-0.1150780367	0.0110803722	0.0748817434	-0.1793520897	-0.0019631625	-0.0273138294	0.049114313	-0.0548318766	0.0777622803	-0.0468997829	0.127356934	-0.2539773369	0.1167092582	-0.074890868	0.0746551736	-0.0197088551	-0.0356800193	-0.1071377815	0.0865339109	-0.0764954722	0.0422897838	0.0731216976	-0.0016796771	0.0105050266	-0.0149610863	0.0210822145	0.0449813652	-0.0445560659	-0.1007460738	0.0503963348	0.0054663751	0.0067399725	-0.1187667551	-0.0388695992	0.0459425037	0.1153118061	0.1148374968	0.1140484259	-0.0582925919209458	0.0014961446432977	0.0033980262728619	2.238448793668416e-06	-0.003477791965551	-0.0063045126345854	1.2095036955651088e-05	3.974687955964694e-05	0.0641068290406892	0.0011441038286933	1.3089735708306724e-06	0.0041096855296521	0.0014060935049491	-0.0001777521383825	1.977098944660045e-06	3.1595822699586934e-08	0.0005769936213269	0.0003558749925397	1.2664701031513153e-07	3.329216390519301e-07	0.0014130945305847	-7.282658266000684e-07	1.9968361523683936e-06	5.303711141934809e-13
537.0893934600081	2.241138470520013	5.022701644044785	288465.01656723936	540.7839840831845	1.6663564339211234	2.7767437648703237	292447.3174408819	525.4291043039095	0.8202669822562711	0.6728379221798099	276075.74364960863	513.6688842820474	435.3583745847093	1.083833	19.004293	0.1038596726208008	0.0435871424057	0.0565866965	-0.0443695701	-0.1115375356	-0.0131826058	-0.011502486	-0.0902405072	-0.0681880368	0.0069238431	0.1526272203	-0.2054858932	0.0872457922	0.038588596	-0.0380021423	0.0542413482	0.1945090496	0.2117263163	-0.0461141216	-0.119609115	-0.1082120861	0.1841357139	0.1497630168	-0.036115456	0.0226345401	-0.0235847912	0.0121252295	-0.0715803612	-0.1037334068	-0.1447493146	-0.0682977295	-0.0288863286	0.1099054013	0.0335334664	-0.0536225659	-0.0974829328	0.0253832983	0.026889679	0.0346380169	-0.0888679476	0.0291291594	-0.0550269563	-0.0852414139	-0.0059069519	0.0688336622	-0.0629261681	-0.0331543102	-0.1083716665	-0.0281919292	-0.1662891685	0.1252651801	0.1543327914	-0.2293970087	-0.0952841476	0.0309234538	-0.060612856	-0.0512773898	0.237632475	-0.079037025	0.042321397	-0.0014566161	-0.0721077198	-0.0955556861	-0.0348330081	-0.0636793008	-0.0521840263	-0.18290584	-0.0441433163	-0.1229023536	-0.031629701	0.0286682497	-0.0041878782	-0.0575830071	-0.0971277712	-0.232333195	0.0565269316	-0.0607703275	0.0693579466	-0.0799895031	0.0017369575	-0.0103117514	0.0925938834	0.0008217006	0.0666719828	0.0983106035	0.0320774016	0.0821445433	0.0209515518	0.0605603989	0.0600711119	-0.0240889879	-0.0372014015	-0.0210369211	-0.0583956423	0.0139920941	0.0743422161	0.0667950595	-0.1288399033	0.1151599564	0.1142313295	0.112689161	-0.0440067443487635	0.0142858475721822	0.0019365935481774	0.0002040854408556	-0.0281476487857901	-0.0246698568202391	0.0007922901321681	0.000608601835531	0.0518124676382498	-0.0122943614024394	0.0001511513222937	0.0026845318027646	0.0008192516629617	-0.0005868418419874	6.711732872655108e-07	3.443833475071647e-07	0.0004739308424612	-0.0001030627788657	1.0621936387520184e-08	2.2461044343598278e-07	0.001050807014919	-0.0003622875156657	1.1041953826029796e-06	1.3125224400722482e-07
535.9915695692762	-1.0978238907318882	1.2052172950617008	287286.9626493362	536.8285262639621	-3.9554578192223744	15.64564655964742	288184.86661073746	524.406090256858	-1.0230140470515607	1.046557740464813	275001.74749848386	513.7607492806732	436.3280010795257	1.081709	18.967051	0.04696051518845	0.0247259720005275	0.0869934272	-0.1589239384	0.0720272231	0.0163642679	0.0184537835	0.0822320775	-0.0615819539	-0.0054899932	0.0963557963	-0.1070234037	0.0623110019	-0.0006981849	-0.0145706831	-0.1835855957	-0.0629742321	0.1464430267	-0.1230987204	-0.0739685067	0.0074081886	-0.0425924712	0.121725106	0.043355261	0.086373673	-0.0321142674	0.0754710591	0.0337016717	0.1529428531	-0.0295892146	0.0797281531	0.0049576062	0.0017979012	-0.0264867143	0.0152631866	-0.0600769246	0.1419328463	0.0026395771	0.0938673092	0.0266017825	-0.1125798839	-0.0354383589	0.116346522	-0.0283036731	0.0473603653	-0.0180845362	0.1556735536	-0.0385611246	-0.1304261291	-0.1564699621	0.0445130555	0.1052077639	-0.0359358883	-0.0725290393	-0.1594297072	0.0068989255	0.0672282245	-0.0696803603	-0.0071926566	0.1023180376	-0.0281902245	-0.0684786027	-0.005278496	0.0258306488	-0.0324553658	-0.0206052338	0.0949204677	0.1136150311	0.0532775477	0.0276929006	0.066126199	0.0786698303	-0.0422039697	0.0497499496	-0.2024100497	0.0162064062	-0.0404677841	0.0270050996	-0.101880833	-0.0096014022	0.0622588534	0.080307194	0.0286644269	0.0203834096	-0.0669790515	-0.0186310099	0.0520314813	0.030463678	0.0147825478	0.1015041318	-0.0318072644	-0.1055207096	0.0203688166	-0.1304701043	-0.0274233114	0.0657852389	0.0596313467	-0.2454115509	0.1149575937	0.1134247617	0.1108851636	-0.0432183343635586	0.0007884099852049	0.0018678244251603	6.215903047707916e-07	-0.0434221445846105	-0.0152744957988204	0.0018854826403268	0.0002333102219081	0.0642573190217845	0.0124448513835346	0.0001548743259582	0.0041290030478673	0.000499776474062	-0.0003194751888996	2.49776524025845e-07	1.02064396322499e-07	0.0004277621996551	-4.6168642806099984e-05	2.1315435785572482e-09	1.8298049945376966e-07	0.001047395686207	-3.411328711999933e-06	1.0970377234850326e-06	1.163716358131512e-11
535.0568307228351	-0.9347388464410642	0.8737367110459714	286285.8121031646	538.860248750256	2.031722486293916	4.12789626131233	290370.36768318777	524.1625034741762	-0.2435867826817457	0.059334520697244	274746.3300483158	513.3728109305649	430.905491023257	1.123023	19.691462	0.0469463768775951	0.034286452220042	0.041294084	0.059450438	0.0193365993	0.0303989615	-0.0447323981	0.0105190955	0.0830974889	-0.0782760866	0.1665948344	0.0397906635	0.0313662296	-0.022943659	0.0238683402	-0.1304642688	0.1019720142	0.1073840896	0.0870629165	0.0377827	0.0303810801	-0.0191732028	0.224849502	-0.0531084617	-0.0086063843	-0.1779750677	0.0324795376	-0.180646351	0.0975606771	0.0845603729	-0.1267803632	-0.0688502292	0.0748454395	-0.0366759523	0.0807221094	0.0743242974	-0.0594265765	0.1778657196	-0.0713818023	0.0418240403	-0.1178990576	-0.024356175	0.1247939642	0.0093375726	-0.0764972618	0.0600724912	0.0606774025	-0.0994286258	-0.1020657124	0.0279903291	0.027949017	0.2274800982	0.0249080825	-0.0204964252	0.046258084	0.1732734476	0.0803109116	0.0693993038	-0.0399845744	-0.0276884193	0.0833640414	0.0020030603	-0.0102684904	-0.0199233876	-0.0300567927	0.0410634489	0.2146247615	0.0285293915	0.1411881638	0.0695364755	0.0376601233	-0.0064285834	0.0348988266	-0.0845607758	-0.1933265431	0.0560302836	-0.0725133803	-0.0750241701	-0.0719268642	-0.0286815371	-0.0474107837	-0.0212424927	0.0491162375	-0.0537886461	-0.0132388832	0.0305732961	-0.0812658821	0.0392807479	0.0369153558	-0.0374661694	0.0456281613	-0.0850228773	-0.0664236416	-0.0638214901	-0.0576040499	0.1200958998	0.0748452272	-0.0312303366	0.1147048067	0.1124192083	0.108643553	-0.0419660918372102	0.0012522425263483	0.0017611528640891	1.5681113447954134e-06	-0.010577699246042	0.0328444453385685	0.0001118877213397	0.0010787575895982	0.0642026209723312	-5.469804945329448e-05	2.991876613995049e-09	0.0041219765397168	0.0004723671793653	-2.740929469669998e-05	2.2313075214152959e-07	7.512694357705455e-10	0.0002737303280175	-0.0001540318716376	2.3725817480182083e-08	7.492829247656815e-08	0.0009729370332768	-7.445865293020004e-05	9.466064707214612e-07	5.544090996179987e-09
533.7345255384859	-1.3223051843492613	1.7484910005569338	284872.54375179263	534.8061024714175	-4.054146278838516	16.436102050220185	286017.5672406683	522.3150610627428	-1.8474424114334624	3.413043463563086	272813.0230129767	510.6666422795721	423.46547481328304	1.14327	20.046478	0.1278637493091668	0.069118259771025	0.012733461	-0.000227974	-0.1182445948	0.0608976648	-0.0162389333	0.0429351239	-0.0038941782	-0.0671198893	0.0034137097	-0.088569275	-0.007322218	-0.0011292136	-0.1015188042	-0.0377893796	0.1819635807	0.0520283741	-0.0228155492	-0.0942065276	0.0734067742	0.0757982336	0.2331510279	-0.0462539131	-0.1070659942	-0.0474196202	-0.0832295956	-0.1973370107	0.1047497729	0.0264198921	-0.0217267948	-0.154585748	-0.063493552	0.0255795297	-0.1196558424	0.0489462023	-0.0432970023	-0.1063560007	-0.1167409172	0.0388326689	0.0457382411	-0.0039977262	-0.0725997333	-0.1213427711	-0.0348874347	0.1740839561	-0.0681452168	-0.0662544142	0.0029629545	-0.0794062236	-0.0549581327	0.0634056539	-0.1759435278	0.0464819118	-0.0484285606	0.0103817028	0.0461576734	0.0428709376	-0.2185790893	-0.0590490396	-0.0432373618	0.0676593452	-0.1956371422	0.058814155	-0.123512559	-0.0721810481	-0.0874549504	-0.0599527287	0.1814793909	-0.2032480062	-0.0113610084	0.0511296562	0.2440540969	-0.0191474645	-0.1928827123	-0.0255327275	0.0404002211	0.0068126333	0.0018886343	-0.0999883514	-0.0985947887	-0.1171865717	0.0951808606	-0.075206332	-0.0462342697	0.0896414192	0.1653651038	0.0520280131	0.2990455305	0.06972775	0.0082968354	-0.0508180246	0.0800725754	0.0215351414	0.0494070565	0.1466451157	-0.0313550703	0.2405015645	0.1144017065	0.1112164334	0.105973176	-0.0531136174800366	-0.0111475256428264	0.0028210563618156	0.0001242673279574	0.0431463627274268	0.0537240619734688	0.0018616086166066	0.0028862748349291	0.0413948525910328	-0.0228077683812984	0.0005201942985349	0.0017135338210333	8.292132415823502e-05	-0.000389445855207	6.87594600015509e-09	1.5166807413796222e-07	0.0002790234609935	5.293132975999967e-06	2.8017256701618272e-11	7.785409178479122e-08	0.0005639881552284	-0.0004089488780484	3.1808263923793377e-07	1.672391848570452e-07
534.6412907987713	0.9067652602853968	0.8222232372604434	285841.30982697627	536.9796789846113	2.17357651319378	4.724434858707629	288347.1756424162	522.8271148164393	0.5120537536965912	0.2621990466747693	273348.19198728225	511.41079421225663	422.6592736656283	1.076194	18.87034	0.1776570354246998	0.0938803209641321	-0.0242901574	0.0236185379	0.0199947635	-0.10142065	0.0069208816	-0.0393540803	0.0688653356	0.0250715731	0.022498088	-0.0136999809	-0.0531958839	0.0264244194	0.1037331089	-0.162305225	0.1651056274	-0.0069587148	-0.0034623328	0.100963711	-0.0677194904	-0.0271643951	0.0502400524	-0.0767214662	-0.0474654097	-0.0353794689	-0.0541967585	0.0206714017	0.0591632707	-0.15710249	0.0783298419	0.0242989494	-0.0629690572	-0.0868644905	0.1226698069	0.1113420105	-0.0372087633	0.0251028653	0.0748953346	-0.1623648817	0.000568985	0.0953606391	0.0956451962	-0.0213117761	0.0380885241	-0.1181345228	0.0208903472	0.0188218007	-0.0022905431	0.0328731674	0.0757114148	0.0433065361	-0.0192384515	0.0799596309	-0.0659719015	0.0665301788	-0.0672804574	-0.0677156701	-0.0402477082	-0.0062352491	-0.0788744793	-0.0385614174	0.0121122647	-0.036681157	0.0103868323	-0.04384796	0.0159929483	-0.0179540119	-0.0424010009	0.0287777832	0.0920088492	-0.0424393495	0.0338119738	-0.1020044548	-0.1547782212	-0.0604819715	0.0967382107	0.0246563887	0.0264898611	-0.0321710537	0.0221963671	-0.0486561781	0.1618770499	-0.0305108124	-0.0975017124	-0.0111883224	0.0451227307	0.0078799874	0.2191772484	-0.0552611017	-0.0942969141	0.0053997889	0.0947178379	0.0627536425	-0.0721799424	0.1938833081	-0.1078370857	-0.1782395712	0.1140484259	0.1098185471	0.1028845713	-0.0344930306257396	0.018620586854297	0.0011897691617482	0.0003467262547984	-0.0384903575700263	-0.0816367202974531	0.0014815076258684	0.0066645541009245	0.0578860539785281	0.0164912013874952	0.0002719597232029	0.003350795245205	-0.0008500002371399	-0.0009329215612981	7.225004031378862e-07	8.703426395349498e-07	-2.3717913455456602e-07	-0.000279260640128	7.79865051247308e-08	5.625394186805293e-14	0.0005579998189455	-5.988336282900029e-06	3.113637979432108e-07	3.586017143709694e-11
535.9309468609611	1.289656062189806	1.663212758742917	287221.97980328626	536.7668051126366	-0.2128738719746934	0.0453152853694981	288118.6030708272	521.477083066089	-1.3500317503503538	1.82258572695404	271938.34816311667	510.54890888980816	428.6144608257098	1.05707	18.535009	0.088225753019043	0.050029392175764	0.0663888814	0.1046052945	-0.0231681879	-0.0275714175	-0.1025000831	0.0071642957	0.0478360235	0.0538134778	-0.0123676776	-0.0761252595	0.0852553667	0.0085182347	0.1855832166	0.0021852466	0.0086067791	-0.0518951157	0.0249006673	-0.0004505592	-0.0082662842	0.0616981986	-0.0460496918	-0.0746330529	0.0059008495	0.0889910801	0.0269222819	-0.0300950765	-0.0846562707	-0.1757507332	0.012818889	0.0608427626	0.0629744671	0.0935151393	0.0301129064	0.0542570965	0.1211054253	0.0373993786	0.0539014613	-0.0250796068	0.0148122722	0.0078298845	-0.0378200406	0.0865932051	0.0344763788	0.1592648846	-0.0282270149	-0.0240224296	0.0534268967	0.0347474468	0.049278349	-0.0957490793	-0.0548242277	0.0527555279	-0.0672819673	-0.0069867885	-0.0309652849	0.0464850413	0.1980551125	0.042728713	0.0024778425	0.0374221575	-0.145165525	-0.0023385005	0.0682308654	-0.1558403394	0.2073450364	-0.0953339772	-0.1102531937	0.0505403491	0.1195471434	0.1047173273	-0.0127072728	-0.0567726114	-0.1227465295	-0.0823610937	0.0469681652	0.0209318432	0.0224859603	-0.0512598123	0.0210684067	-0.1318716969	0.1425775228	-0.1468808349	-0.0244117929	0.0098085667	0.014637512	-0.1256220879	0.0900531062	-0.0024336255	-0.0932475183	-0.0896904171	0.1047105669	0.1257054242	-0.0450955392	0.0527850215	-0.0260490883	-0.0521361344	0.1136451198	0.1082280018	0.0993899282	-0.034304008345174	0.0001890222805656	0.0011767649885457	3.572942255022135e-08	-0.0007289060737889	0.0377614514962374	5.313040644063494e-07	0.0014259272191026	0.0455437953394408	-0.0123422586390872	0.0001523313483141	0.0020742372939208	-0.001300086582067	-0.0004500863449271	1.6902251208706546e-06	2.025777178898365e-07	0.0003076373146941	0.0003078744938286	9.478670395025029e-08	9.464071739219673e-08	0.0005586993922528	6.995733073000181e-07	3.1214501090364805e-07	4.894028122866856e-13
533.9589798501166	-1.9719670108444236	3.88865389185869	285112.19216257724	534.9619645149477	-1.8048405976888944	3.257449583066005	286184.3034776921	521.2892900025104	-0.1877930635786242	0.0352662347282452	271742.52387132135	510.7929316190256	429.648665507214	1.049318	18.399086	0.1306411253210622	0.0648767373489142	0.0825521239	0.1333247216	0.0066078533	0.0532016823	-0.0295607771	0.0742891227	0.09424	0.0065133923	-0.0606602236	-0.1003173994	0.077166276	-0.017083023	0.0936028793	0.1372715194	0.126757437	-0.0345943115	0.1373609767	-0.0465478291	0.0851908178	0.0478694444	0.0099388339	0.0829337382	-0.0363177323	0.1538581086	-0.0880650342	0.0223353158	-0.0799545585	-0.0588113671	0.0989183657	-0.0593752301	0.0538339507	-0.0403465636	0.0253939986	0.0777041283	-0.026516801	0.1270311031	0.0940718298	-0.0372531851	0.1356918763	-0.0975656893	0.0004004366	0.0021074435	-0.0015484337	-0.0068769512	-0.1197409321	-0.0690521953	0.0055688444	0.0584038824	-0.0799480862	-0.1044386918	-0.0992457769	0.0776220392	-0.1021333656	-0.0776539062	0.0202743605	0.0414516148	0.0804149157	-0.0777343446	-0.0413490005	0.157479526	-0.087106043	0.0288998748	-0.0035467728	0.043159061	0.0471831816	-0.1483908909	-0.098558138	0.118934265	0.0007053242	-0.0822199843	-0.0735387615	0.2042793939	-0.048814961	-0.097639685	0.0027378911	0.0678685249	0.0592359777	-0.0420082466	0.2179840814	-0.1268183716	0.057966247	-0.2742145213	0.0917666773	0.1598921626	-0.0293670835	0.0108490765	-0.1099025078	0.0242403718	0.000622476	-0.1031482151	0.0414984341	0.1439598697	-0.0721391597	0.0164862271	-0.1062336074	-0.0165813949	0.1131919653	0.1064475877	0.0955030384	-0.0178136034066938	0.0164904049384801	0.0003173244663309	0.000271933455035	0.035047096481847	0.0357760025556359	0.0012282989718078	0.0012799223588608	0.0103336020232447	-0.0352101933161961	0.0012397577133639	0.0001067833307748	-0.0005221099210368	0.0007779766610302	2.725987696450535e-07	6.052476851076989e-07	0.0003928541223476	8.521680765349995e-05	7.2619043066536085e-09	1.5433436144550306e-07	0.0005586023707215	-9.702153129997285e-08	3.1203660857568013e-07	9.413177535791612e-15
