global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
538.6951693809743	n/a	n/a	290192.4855143966	698.7862456156945	n/a	n/a	488302.2170616777	546.6503870960479	n/a	298826.645712259	n/a	565.116396005337	432.79377531651807	n/a	n/a	n/a	n/a	-0.0061275255	-0.0468993806	0.1260285404	-0.0221762346	0.6725320443	-0.060499177	0.0620135462	-0.3976535167	0.1791714172	-0.1930848742	0.2206523	-0.0386609629	0.0766875755	-0.0444182794	0.0709377544	-0.0242563922	0.0684884352	-0.0203387566	0.1499674742	-0.0800218685	0.0278553726	-0.1191589891	0.0109418579	-0.1163433842	0.0862654297	-0.02772874	-0.0051626317	0.0369276395	-0.0746888678	0.2148441859	-0.0449163491	0.071823056	-0.0370925904	0.1365257024	-0.0335106299	0.0277271736	-0.0873575036	0.0295613374	-0.0552882755	0.101193135	-0.0174023358	0.0495757237	-0.0581306957	0.1757703872	0.0381835088	-0.0665635398	-0.0081622009	0.0014915676	0.0918610329	-0.0567933591	0.0115426117	-0.14904232	0.0911309693	-0.2701639328	0.1486958055	-0.6171178089	0.3205108251	0.0189813559	-0.1106050735	0.1457116007	-0.0216059027	0.0442905314	-0.0389942626	0.0841916424	-0.0974656557	0.0853305065	-0.1520193854	0.0823210987	-0.0712286207	0.0739690007	-0.0890592817	0.0150563667	-0.0507079413	0.0520091753	-0.0411129672	0.0710088986	-0.159411144	0.0605100565	-0.0267360609	0.0311347076	-0.0290235228	-0.0069279888	0.0972333511	-0.1008750106	0.1116243246	-0.1236543907	0.1097635978	-0.2565384114	0.0717647689	-0.140257994	-0.1932516654	0.1651909386	-0.2563349173	0.1532133674	-0.0464547061	0.033776306	-0.0363227615	0.0228832295	-0.0337587139	0.0044232583	0.001978154	-0.1305532862	0.0911354448	-0.0881663349	0.0383292769	0.1154637225	0.1154447293	0.1154130763	-0.012777706846478	n/a	n/a	0.0001632697922545	-0.1144177543619235	n/a	n/a	0.0130914225132254	-0.0956772470081475	n/a	n/a	0.009154135595058	-5.8001997645078666e-05	n/a	n/a	3.3642317308197113e-09	5.399782289106092e-05	n/a	n/a	2.9157648769743827e-09	7.400158173587796e-05	n/a	5.476234099411826e-09	n/a
534.8673440686408	-3.827825312333516	14.65224662174118	286083.0757510418	680.7530021467758	-18.033243468918727	325.1978700092999	463424.6499318481	545.3646114649398	-1.2857756311080948	297422.55943830474	1.6532189735514191	561.1313763001026	422.3947025845824	1.287818	21.66387	0.1046571895085431	0.0555053918398005	-0.0665895854	-0.0073575351	0.0789887949	0.0378182939	0.1631425176	0.1315534684	-0.0188281497	-0.1218033679	0.123813686	-0.1427322772	0.200452824	0.313290499	-0.0051306366	0.0648311407	0.166356784	0.04608788	0.0694551966	0.0416695308	0.1597236868	-0.0032831962	0.0374493512	-0.1185441027	-0.0199127159	-0.1916053769	0.0886018884	-0.0437691302	0.1132642706	0.0073345398	-0.0023152363	0.0329926278	-0.114933712	-0.123974928	-0.0639400428	0.0783056399	-0.0268378477	0.1189710696	-0.0595503382	0.1652421251	0.012400674	-0.0230256079	0.108089721	0.0040834724	-0.0271957291	0.0075380324	-0.0131837444	0.1293527856	0.0531671858	0.1272835406	-0.0259734568	-0.0179948123	-0.1344461215	-0.0834276165	0.0961605389	-0.0675100993	0.115112859	-0.3248313288	0.2028502542	0.0213876225	-0.1258139232	0.0689213682	-0.0272384557	0.0762223257	-0.039152257	-0.1220344343	0.0868778025	-0.1943868413	0.1979180708	-0.1044993333	0.0587657367	-0.0419063645	0.2424569625	0.0080827908	-0.0805309166	-0.0850032555	0.076364928	-0.1162124812	0.2390321694	-0.0326496738	0.0517572304	0.0224995726	0.0072821409	0.05788613	0.0985853682	0.0029253033	-0.0095180051	-0.13491831	0.108702136	-0.2404138577	0.0012125006	-0.0744229238	-0.1154387246	0.1202661317	-0.1977505806	0.0755105409	0.0636480234	0.0048127208	-0.0495939993	-0.0138560477	-0.0718027553	-0.0651112001	0.0296272094	-0.0533724585	0.0224414537	-0.0688422631	-0.0742212567	0.1154130763	0.1152422001	0.1149575937	-0.006532345862567	0.006245360983911	3.900453381935778e-05	4.26715424681962e-05	-0.0769345853553318	0.0374831690065916	0.0014049879587767	0.0059189304237968	-0.060947407438725	0.0347298395694225	0.0012061617565178	0.0037145864735019	-0.0001299999996244	-7.199800197932133e-05	5.183712289014358e-09	1.6899999902344e-08	2.1032273700427595e-08	-5.397679061736049e-05	2.9134939253503756e-09	4.4235653700969833e-16	-0.0003240000246398	-0.0003980016063756	1.04976015966591e-07	1.5840527867762008e-07
533.5333251662244	-1.3340189024164602	1.779606432004417	284657.8090629281	674.4205746475939	-6.332427499181904	40.099638032395184	454843.1115079908	545.7224157526252	0.3578042876854397	297812.9550548812	0.1280239082860849	559.6224806369879	418.30744863695526	1.112886	18.721134	0.052784579580723	0.0280935996427371	-0.0772464705	0.0163933857	-0.0149090904	0.0973223392	0.0009695662	0.1162025486	0.0579938826	-0.0233898506	0.0528964898	-0.021648462	-0.0630578539	-0.0463747131	-0.1590558146	-0.2063391012	0.0464068876	0.1197392148	0.0454350009	-0.0059587437	-0.0837160749	-0.1311685213	-0.0265927252	-0.1712655739	0.023777432	-0.1396718236	0.0580475988	-0.0052977938	-0.0654078737	-0.0439645771	0.0115985599	-0.199941061	0.0238229992	-0.0855124195	0.1225857574	-0.0763192003	-0.0018169315	0.070018359	-0.0576279582	-0.1621770142	-0.1252878074	0.0419668179	-0.0931172736	-0.0477545916	-0.0737787569	-0.0559312949	-0.1167902705	-0.0923968752	-0.0610191323	0.0185973056	-0.0470098407	-0.1656448786	-0.0990430742	0.0767057681	0.0645445947	-0.0156730147	-0.0602621216	-0.0709860568	0.0461504459	-0.0897868628	0.0679743859	-0.0971022434	0.1817924385	0.0834710168	-0.0745503894	-0.0602605864	0.0772098751	0.0546178844	0.0184500776	0.1175672123	-0.0362693083	-0.0137785039	-0.0692679644	-0.0145183976	0.1432778904	0.0077716896	0.0837518757	0.211227831	-0.0980828412	-0.0227036208	-0.0681162973	-0.1605347235	0.2298550399	-0.0375498569	0.0851093132	0.0543320615	-0.0789199938	-0.1057146018	0.0733135169	-0.2007821151	-0.0358818178	-0.0419446412	-0.0983648716	0.0439170981	-0.1074965219	0.1242695763	-0.0976362494	0.0319773597	-0.0453137189	0.0294510891	-0.1463234826	-0.0175859152	0.0287319142	0.0742957722	0.0043424621	0.0129741783	-0.0768950147	0.1153118061	0.1148374968	0.1140484259	-0.0086749434592405	-0.0021425975966735	4.590724461271062e-06	7.525464402101955e-05	-0.0607730589313604	0.0161615264239714	0.0002611949363527	0.0036933646918746	-0.041316538438771	0.019630868999954	0.0003853710176933	0.0017070563485624	-0.0001209969589482	9.003040676199993e-06	8.105474141731162e-11	1.4640264074712396e-08	6.200595922800645e-05	6.198492695430602e-05	3.8421311695306535e-09	3.844738979785197e-09	-9.799626106782316e-05	0.0002260037635719	9.603267183272956e-09	5.1077701148698e-08
533.8067058607227	0.2733806944983143	0.0747370041243807	284949.59922187607	674.1851419179227	-0.2354327296711744	0.0554285702004203	454525.6055828896	546.7970507618194	1.0746350091941397	298987.0147218237	1.1548404029856882	560.6775032801506	423.6294032510069	1.054066	17.731651	0.0724067827617368	0.0339847411001019	0.0092671799	0.0988453196	0.0162573432	0.0770888355	-0.0641009657	-0.0999901711	0.0788556694	0.0620557588	-0.0225132127	-0.0432011919	0.0253035734	0.0132472073	-0.1004084944	0.0139110443	-0.0499251665	0.0432915995	0.0140373669	-0.1167233199	-0.0298393535	-0.0669423651	0.0532417405	-0.0460402324	0.0853971104	-0.1606930506	-0.0789775655	-0.0657928004	-0.141173901	-0.1288166102	-0.0691334838	0.0379202394	0.0529795258	0.0414849586	0.0171357142	-0.0490114153	-0.0160785555	-0.0027462687	-0.0564236099	0.0443238718	0.085027242	0.0574470132	0.0082636941	-0.1116793827	0.0522719787	0.003877873	-0.0219780863	-0.0621648386	0.0533236556	0.0489888221	0.1615166449	0.0608300999	0.0257918658	0.0614126486	-0.0540746055	-0.0913199083	-0.1036539282	0.0321530433	-0.0267694137	-0.0649425693	-0.0695936463	0.041818684	0.075284115	0.0385564745	-0.054948118	-0.0985467363	0.0682984996	-0.1291701939	0.0957196135	0.0078258046	0.086067632	0.1643719213	-0.0795981972	-0.0124903329	0.1029642747	0.006923857	0.0656282464	0.0340920689	0.0296811971	0.0385164451	0.0989384552	-0.1922280394	-0.1628044807	-0.1066663129	0.0610630143	-0.0799271459	-0.0388972607	-0.1448079356	0.0340727137	-0.1737615144	-0.0869993921	-0.029797517	0.0598145876	0.0869323211	0.1013886059	0.0783456063	-0.0948437857	-0.0452092787	-0.0413657094	0.0735821396	-0.0582890336	-0.0145408143	-0.0701156394	-0.0333585815	-0.0244755606	0.0667865248	-0.0612116508	0.1151599564	0.1142313295	0.112689161	5.962670110193358e-05	0.0087345701603424	7.629271588594446e-05	3.5553434842993263e-09	-0.0769442182574948	-0.0161711593261343	0.0002615063939512	0.0059204127232569	-0.0279650661046559	0.0133514723341151	0.0001782618134886	0.0007820449222377	0.0003599999899054	0.0004809969488536	2.313580648064727e-07	1.295999927318881e-07	7.563933923648847e-09	-6.19983952940828e-05	3.8438010190413484e-09	5.721309640132584e-17	4.2000013607391626e-05	0.0001399962746752	1.7640011430210816e-09	1.9598956922938185e-08
532.6865319635203	-1.120173897202335	1.2547895599734673	283754.94133532257	674.1543210014623	-0.0308209164603567	0.0009499288914562	454484.0485249427	546.4843434108777	-0.3127073509416505	298645.1375932181	0.0977858873329445	560.0920461507944	416.6837311749403	1.070912	18.015043	0.0796845745333366	0.0555523622880468	-0.0423355132	0.129765209	0.0469448862	-0.1206923922	-0.0685301653	0.0245999766	-0.1142088435	0.0482980869	-0.063502424	-0.0208967522	0.0685285314	-0.0707425256	-0.0124177137	0.122284799	0.0548966006	-0.0452105677	-0.0792246337	0.042703024	-0.0118145739	-0.0453696276	0.0113381803	-0.0506205731	0.0793953585	-0.0107286339	-0.0172580329	-0.0601026421	0.0014634313	-0.0558872378	0.1754601924	-0.1757695359	0.173067516	0.1725715635	-0.0392945099	-0.0869174128	-0.1014313577	0.0331349735	0.0620052558	0.0142916983	0.0759259488	0.1365206567	-0.0518764266	-0.026336948	0.1752834177	0.0415773513	0.1127851738	-0.0060032046	-0.0055819063	0.0272967185	0.0622424867	-0.0451843815	-0.0659569729	-0.0166204817	-0.1320545683	0.0718467561	0.0102974805	0.0090704819	-0.1240389933	0.0426196736	-0.0137805772	-0.0024565012	0.0991030232	0.0970220417	0.0278376627	-0.0920591871	0.1091959168	-0.0691336294	-0.0604785146	0.0851082404	-0.1274868294	0.075029776	-0.1723194235	0.1060635432	-0.0135556418	-0.1332107085	0.0291862701	0.056662673	-0.0784686497	0.0335420155	0.0772731396	-0.0870052164	0.0165999898	0.0696941696	0.0807311448	-0.0913244854	-0.1454733124	-0.1073669171	0.0777020756	-0.1087585728	-0.1110223956	-0.0626408624	-0.0247766911	0.0760834936	0.155449913	-0.0890894139	0.0482738032	-0.0023651176	-0.0640303241	-0.0348949062	-0.1607563688	-0.0464700872	-0.0393378351	-0.0276276456	-0.0067412058	0.1850803508	-0.0243477554	0.1149575937	0.1134247617	0.1108851636	0.0001211084372698	6.148173616786643e-05	3.780003882215135e-09	1.4667253577933082e-08	-0.0273445588303218	0.0495996594271729	0.0024601262152915	0.0007477248976249	-0.0238919691418644	0.0040730969627914	1.6590118868301323e-05	0.0005708261894758	7.999999981426307e-06	-0.0003519999899239	1.239039929064776e-07	6.39999997028209e-11	8.18463519181023e-10	-6.745470404467824e-09	4.5501370977551306e-17	6.698825322301848e-19	0.0002090000063571	0.0001669999927497	4.368100265726784e-08	2.7888997578402653e-08
532.8326607508902	0.1461287873698893	0.0213536224981943	283910.6443628733	671.6239916816431	-2.5303293198192023	6.402566466736707	451078.7862023839	547.0017380875148	0.5173946766370818	299210.9014707621	0.2676972514123905	560.2529602264747	414.8436225847122	1.125527	18.933788	0.10779604473998	0.0643103977460718	-0.072320264	0.0911975055	-0.1532756499	-0.0434658054	-0.1329915235	-0.0071972864	-0.0589599145	0.0517849126	0.0918356312	-0.0081126254	0.0674430693	-0.0236247791	0.0309306996	-0.1037297216	-0.045962483	0.0550347789	-0.0955455244	0.0918910096	0.1298746847	-0.037329093	0.0338130057	-0.0132328142	0.0034432594	0.1840435723	-0.1252233043	-0.0857019644	0.143346699	-0.0595167877	0.0904883309	0.0414302202	-0.1034751479	0.0047121207	0.1362504296	0.1194916975	-0.0996398267	-0.0015825866	0.1156217751	-0.0016206329	0.026017199	0.0106611101	-0.1290505809	0.1105969753	-0.0253964206	0.0962234347	-0.0314173823	0.0079941874	0.0580112211	0.0358105503	0.0286121739	0.0355527827	-0.0015328154	0.1234599587	-0.0975893083	0.119792792	0.0388321965	-0.0214018259	-0.1153931744	0.037913328	-0.0368839586	-0.108783633	0.0087535489	0.0121060616	-0.0955048699	0.022061145	-0.1204810303	0.0038337953	-0.0110235344	0.0996412524	0.1683057753	0.0061963824	0.1199705077	0.1250134061	-0.1699756639	-0.0711233106	-0.0587798709	0.0575297457	0.055473636	-0.0566262744	0.1021830607	-0.0315129034	0.064572419	-0.0646301839	0.0933246381	0.0467962285	-0.1760819374	-0.0399840444	0.0085948696	0.0852652241	-0.0071387004	-0.0406636409	-0.052964625	0.1971982974	0.0167753365	0.1133885443	0.0966333831	-0.1725816671	-0.0294748827	0.1141239574	-0.1086618932	-0.0816139576	-0.107004909	0.10615845	-0.0127439708	-0.0441066285	-0.0460173743	0.1147048067	0.1124192083	0.108643553	-0.0139174953833816	-0.0140386038206514	0.0001970823972332	0.0001936966777464	0.0285238998935284	0.0558684587238502	0.0031212846801785	0.000813612865136	-0.0216032423806282	0.0022887267612362	5.238270187598748e-06	0.0004667000813561	-0.0001280139097205	-0.0001360139097019	1.8499783632403762e-08	1.6387561081928325e-08	-0.0001069833867581	-0.0001069842052216	1.1445620166901528e-08	1.1445445042233206e-08	-0.0002600069874042	-0.0004690069937613	6.76036334990078e-08	2.199675601970121e-07
532.5201946121774	-0.3124661387128071	0.0976350878420912	283577.7576697913	672.1581275500553	0.534135868412136	0.2853011259243866	451796.5484315964	545.8538531757026	-1.1478849118121843	297956.4290267615	1.317639770766066	559.021441578865	408.5246726009362	1.201115	20.205339	0.210325185392537	0.1208977026141564	-0.1606368989	0.0486704203	0.0120968863	-0.0921557575	-0.1325091797	0.0888145453	0.061157303	-0.0469076722	0.0048815536	0.0310772027	0.1525339399	-0.035000916	-0.0394007886	0.012005479	0.0790298291	0.0613864987	-0.0616985776	-0.0635170718	0.1270380983	-0.0940937613	0.0016346969	0.0031325347	0.0292282234	-0.0853717032	0.0291368665	-0.0441097913	-0.1158409845	-0.0785512999	-0.1468575113	0.0327966672	0.0187600957	-0.0043796333	-0.036703568	0.0097418508	0.054724801	-0.1090883466	0.0529492939	-0.0773179163	0.0974333467	0.0594518181	0.0601242997	-0.1106005576	0.0243523654	-0.0180682286	0.140262425	-0.0133384409	0.0761859419	-0.0161903938	0.024533985	0.0345141549	-0.1088093148	0.059730302	-0.1011795246	-0.1149484389	0.0819072604	0.0233240343	-0.162118383	-0.066880083	0.0009461086	-0.0194738132	0.045929003	0.0076800014	0.0639427841	-0.1869439577	0.0620760735	0.0921620133	0.0290483158	0.0443717122	-0.0110519133	0.1033169642	-0.0273673067	-0.0282097494	0.0445740558	0.2062928253	0.0213613308	-0.0090769437	0.1154819578	-0.0477267671	-0.0794924905	-0.0047911521	-0.1341458137	-0.0056568165	0.2195069401	-0.1128046974	-0.048766253	-0.0885941121	0.0590902888	0.0139098863	-0.0263807433	0.0364515949	0.1447439759	0.0623060109	-0.0518041946	0.0267437124	-0.0128179341	0.0934449048	0.1635723944	-0.0204586425	0.1256993996	0.077606944	0.0908107474	-0.0527174644	-0.0104564865	0.0553215686	0.0612000537	0.1144017065	0.1112164334	0.105973176	0.0073005566389383	0.0212180520223199	0.0004502057316218	5.329812723834609e-05	-0.0771811558763175	-0.1057050557698459	0.0111735588153062	0.0059569308224044	0.0282984687089822	0.0499017110896104	0.0024901807696709	0.0008008033312732	0.000127999998977	0.0002560139086975	6.554312144657186e-08	1.6383999738112e-08	3.012643912114754e-09	0.000106986399402	1.1446089657006857e-08	9.076023341202089e-18	4.700003471150515e-05	0.0003070070221157	2.209003262882689e-09	9.425331162835308e-08
533.9892784343239	1.4690838221464446	2.1582072764924067	285144.54948280985	674.5727355717364	2.414608021681147	5.830331898366942	455048.3755767358	546.2283351769609	0.3744820012582295	298365.3941501943	0.1402367692663686	559.6867293700194	412.32742951218734	1.098094	18.472301	0.1947423627517563	0.1346735384001512	-0.1637314599	0.024619019	-0.0429739155	-0.012430629	-0.0501235864	0.1258637435	-0.0094743551	0.0024814601	0.040086526	-0.1011888253	0.0504783914	-0.0044268604	-0.10244506	0.1195637362	0.1123633081	0.0430795481	0.0833605746	0.095413487	-0.0090306441	-0.0457964447	-0.1399652378	0.0262804171	-0.0929979942	0.0728853325	-0.0015518064	-0.1201585082	-0.0707546287	-0.0054783798	0.1409988002	-0.0159524861	0.1264974457	0.0175934745	0.1362563487	0.0278778039	-0.0795045532	-0.0038809491	0.1433773143	-0.146903699	-0.0132791688	-0.0600622255	0.1071734078	-0.1251253127	-0.0722091447	-0.1137555879	0.0035065658	-0.0155339401	-0.0620688417	0.0335420741	-0.0279771977	0.0412512111	-0.1361654745	0.0586200999	0.0200068014	0.084755576	0.0421246627	0.0223608388	-0.046635931	-0.1700262038	0.0697907675	0.0589783747	0.0157228064	-0.0994109068	0.0069151261	-0.0642415973	0.0074685982	-0.1037888933	-0.1218396943	0.027376447	-0.0400708699	0.0026098355	-0.0151463631	-0.0661372958	-0.0257093958	-0.182184917	-0.0932598435	-0.0715731285	0.0984673018	0.0687070599	0.1205425257	0.0017735881	0.0576834685	0.0906557592	0.1736381667	0.0585762993	-0.1452365644	-0.0303428048	-0.1119545356	0.1441065621	0.0017502677	0.0430311834	0.0167429394	0.0696775697	-0.0617956677	-0.0346538904	-0.0986467053	0.1136022497	-0.0248625967	-0.2181322321	0.0069518025	0.0459664879	-0.0193779231	0.0768517283	0.177272318	0.0579169585	-0.0637466894	0.1140484259	0.1098185471	0.1028845713	-0.0067443472224653	-0.0140449038614036	0.000197259324476	4.5486219457175405e-05	0.0512338650849955	0.128415020961313	0.0164904176084944	0.0026249089315475	0.0215172005011154	-0.0067812682078668	4.5985598507025e-05	0.0004629899174052	-0.0003529878063904	-0.0004809878053674	2.313492689121479e-07	1.2460039146030656e-07	8.105318901896474e-05	8.105017637505263e-05	6.569131090427139e-09	6.569619450144027e-09	-0.0003009853779695	-0.000347985412681	9.059219775144281e-08	1.2109384743876949e-07
535.2408399544697	1.251561520145856	1.5664062387098057	286482.7567551663	672.9981837247678	-1.5745518469685749	2.4792135187921502	452926.5552968364	546.8921264334118	0.6637912564509634	299090.9979548589	0.4406188321407486	560.0734812219938	423.23601979439496	1.213397	20.411949	0.1251476974994776	0.0848080185751326	-0.082521153	-0.0976811755	-0.0639533146	0.0720454028	-0.1097795982	-0.0049278513	0.1173322581	-0.0532854142	0.0725703998	0.0718519017	0.0035394474	-0.0223823716	-0.0230372039	0.0636572401	-0.0548989116	0.0654985968	0.1095594886	-0.1079741775	0.0408402039	-0.1035400346	0.2433063511	0.0622698811	-0.0060379887	0.1153467703	0.0401220644	-0.0996162344	-0.0813793113	0.0874794066	-0.1076608999	0.0144857566	0.0171564999	0.0302468316	-0.050687335	0.0243759603	0.0091096555	0.0164227168	-0.0398525627	-0.05744917	-0.0076063887	0.0948895519	-0.0933941678	-0.1133714385	0.0783037832	-0.0347129941	-0.004499036	-0.0343519386	-0.1026981243	-0.1290073551	-0.0075189145	0.085723624	0.0064551595	0.1233505292	0.0696892017	-0.14653701	0.0169048505	0.1213664724	-0.1108402492	-0.0544551703	-0.2178825962	-0.0234153838	0.069894137	-0.092828386	-0.1416644668	0.0997233529	-0.0888361323	0.0349309914	0.1054717822	0.06001611	-0.0950670729	-0.0497479307	-0.1133068106	-0.0350082457	0.0529829175	-0.0287115744	-0.0796653742	-0.0186491592	0.0161655885	-0.0721999704	-0.0068307578	-0.0895387472	0.0011973281	-0.1334706367	0.1341303473	-0.0488221557	-0.0005498338	-0.0461093367	-0.0991921909	0.0288347151	0.0494328123	0.0888898269	0.0704599769	0.0480417714	0.01879746	-0.1554555906	-0.0941133423	-0.0393737341	-0.0629772714	0.0838256362	0.1496508754	-0.0239568089	0.0496268683	0.0296328612	0.0220886734	-0.103780197	0.139350576	0.1136451198	0.1082280018	0.0993899282	0.0001841529959989	0.0069285002184642	4.800411527725846e-05	3.391232593537088e-08	-0.0282206343211868	-0.0794544994061823	0.006313017475887	0.0007964042014901	0.018453842824357	-0.0030633576767583	9.384160255754612e-06	0.000340544314986	2.0999999830620586e-05	0.000373987806221	1.398668792020117e-07	4.4099999288606457e-10	-4.4448378311301435e-10	-8.105363350274786e-05	6.569691503997771e-09	1.975658334504572e-19	-4.200001373181233e-05	0.0002589853642376	1.764001153472424e-09	6.707341888932778e-08
535.5835027959953	0.3426628415255663	0.1174178229623754	286849.6884672279	673.7095036931063	0.7113199683384437	0.5059760973570046	453884.4953664116	547.40670480621	0.5145783727981552	299654.1004667931	0.2647909017515972	560.5694110179559	428.1548123886008	1.138228	19.147451	0.0812675253709241	0.0564386255350113	-0.0431984071	-0.1236029319	0.0951616401	-0.0363009604	-0.0280999377	0.1693771664	0.0160625371	0.0080051212	-0.0566871872	0.0520520956	0.0332524215	-0.0471492546	-0.0983910327	0.0645965583	0.0436623275	-0.1241563469	0.1031551913	0.0099466809	0.1987879556	0.0577519142	0.0450861133	-0.0407923792	0.0863635842	-0.0930975838	0.0365959905	0.0231054974	-0.2452470181	0.0181917323	-0.0088185937	-0.0101750627	0.0659632082	0.0292176462	-0.1585474439	0.0126141981	0.0682837114	0.0735867428	0.032458714	-0.0339994512	-0.0127271192	0.0351292286	-0.0004120892	0.0247057965	-0.0773511512	-0.0942144822	-0.018122932	0.1052119903	0.0486568402	-0.0653087854	-0.0607879892	0.0015722422	-0.0598427855	-0.0885597674	0.1122998923	-0.0563307893	0.0975496043	0.1168859054	-0.0945889265	0.0581481952	-0.0673143734	0.0271954002	0.1627872201	-0.0793791422	0.0890898642	-0.1111805511	0.1340882261	-0.081344474	-0.0718371885	0.0698503992	0.0738850508	0.0064025113	0.0345124412	-0.081410853	0.086135461	-0.0689389698	0.0854885879	0.0215061458	0.009038427	0.0442422507	-0.1147471807	-0.0352559323	-0.0385701164	0.0945235443	0.0991912562	-0.0507207155	-0.0188590213	-0.0286339521	-0.1091327788	-0.027040994	0.1211399832	0.033731674	-0.0434493475	-0.0068589008	0.0347233546	-0.1811399252	0.0027985035	-0.0519284391	0.0761902379	-0.0458648713	0.1179423083	0.0042139044	0.0037480286	0.0678445302	0.0953657469	0.1090201604	0.0487288372	0.1131919653	0.1064475877	0.0955030384	0.0002529337059655	6.878070996659997e-05	4.730786063509544e-09	6.3975459613442e-08	0.0153022323962943	0.0435228667174811	0.0018942399273076	0.0002341583163101	-0.0175220093135308	-0.0359758521378878	0.0012942619370471	0.0003070208103834	9.640081972701191e-17	-2.0999999830524183e-05	4.4099999288201583e-10	9.293118044039848e-33	1.035527219528376e-11	4.5483905530829816e-10	2.068785662337451e-19	1.0723166223841694e-22	-2.8999952289618327e-05	1.3000061442194002e-05	8.409972328001392e-10	1.6900159750081919e-10
