global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
546.6495289158939	n/a	298825.7074639688	n/a	654.4190899046127	n/a	n/a	428264.3452315816	518.3868862765652	n/a	n/a	268724.9638635125	589.8421187692134	528.6668638746561	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0173159222459844	n/a	n/a	0.0002998411632289	-0.1240046643965797	n/a	n/a	0.0153771567921083	-0.2174611133206241	n/a	n/a	0.0472893358066453	0.0010906723857611	n/a	n/a	1.1895662530618096e-06	-0.0006071905722355	n/a	n/a	3.68680391011674e-07	0.0005678315457042	n/a	3.22432664296821e-07	n/a	0.0	0.0	0.0
542.8380786750811	-3.81145024081286	294673.1796596535	14.52715293819241	637.5092502098299	-16.909839694782818	285.94267850325264	406418.0441030996	518.4799343367001	0.0930480601349472	0.0086579414948767	268821.4423097889	584.171227454117	516.1565161821961	1.182941	25.437881	0.2080682633906506	0.1237659623591122	-0.0387298931	-0.0444890613	-0.0185814944	-0.0673077694	0.0235300218	-0.0220007954	0.0617866619	-0.0034745515	0.1910101505	-0.0685206014	0.0822732449	-0.0557551489	-0.0789175904	0.0052498992	-0.0663606018	0.0440764774	0.0380566898	-0.0767146948	0.0616872805	-0.0081531319	0.0269454405	-0.0446444343	0.1411680051	-0.0004420242	-0.1038179181	-0.0087463836	0.0598142841	-0.0877733792	0.0564005644	-0.0229816785	0.0169267267	-0.1527244547	0.0813119806	-0.0035035657	0.0607527449	-0.0783706881	0.0544384563	-0.147874825	0.054885169	-0.135598409	0.0557838389	-0.0092137896	-0.0309922182	0.1353126023	0.0059629418	-0.0222306972	0.0598476389	-0.0925437638	0.023226297	-0.0422755999	0.1360097567	0.015554789	-0.1311862878	0.0381871338	-0.029794835	0.1887142052	-0.0752301286	0.1516269955	-0.0182475404	0.1098082431	-0.0730341727	0.1495319973	-0.1555450329	-0.0327742884	0.0913465744	-0.1115682855	0.1099200784	-0.0355358823	-0.0269835834	0.1219575679	-0.014390539	0.0612916508	-0.1469670873	0.0170845221	-0.1111196687	0.0256883281	-0.1082032396	0.0768220209	-0.0114607853	0.0078530508	-0.0015406923	0.0228630549	-0.0385119893	0.1776882879	-0.184997283	0.0647149765	-0.147925055	0.1147247944	0.06733912	-0.001319565	0.0490808831	0.1158504512	0.1158311377	0.115798951	0.0	-0.0016495378473706	-0.018965460093355	0.0003596886765526	2.720975109908033e-06	-0.0688236105054329	0.0551810538911468	0.0030449487085376	0.0047366893630035	-0.1244676529850252	0.0929934603355989	0.0086477836651886	0.0154921966396006	0.0004081352735631	-0.0006825371121979	4.658569095275851e-07	1.665744015264265e-07	-0.0005023908171393	0.0001047997550962	1.09829886682235e-08	2.523965331458936e-07	0.0005366026315874	-3.1228914116800057e-05	2.879423842265229e-07	9.75245076914474e-10	0.0	0.0	0.0
542.2475286110953	-0.5905500639858019	294032.38228484057	0.3487493780736347	635.3062626897952	-2.2029875200347533	4.853154013428872	403614.0474128751	518.2679352304597	-0.2119991062404551	0.0449436210467517	268601.65268804395	582.052395803241	515.1464993570753	0.948715	20.401098	0.1237429097646086	0.0705054434128923	-0.0373367207	-0.1150883832	0.0195430847	-0.0390559973	-0.0470516006	-0.0658199001	-0.0501428409	0.0825238865	0.134855564	-0.1320580266	0.1512866167	-0.0721721004	-0.0905466904	-0.0519724248	-0.0699317797	-0.0095764588	-0.0976635156	-0.0618204824	0.0660452983	0.0174820155	-0.0045727925	-0.0616410176	-0.0441245059	0.0285748476	-0.1705482946	-0.0944367547	0.0323086614	0.0409887944	0.0230009113	0.0951983538	0.0535451391	0.1932626058	-0.0329549018	-0.0217242059	0.0597476956	-0.0138608622	0.0289319825	0.049098674	-0.0519911818	-0.0373971536	0.0580325234	0.0345400951	0.0637717035	0.0272673564	0.0946446344	-0.0138436438	0.0634786911	-0.0244517562	-0.0452485112	-0.1198706681	0.060739908	-0.0151994782	-0.0605314948	0.1664639419	0.015255429	0.1667236169	0.0890612938	0.132188705	0.0350449047	0.0510197066	-0.0635219307	0.1067829187	-0.0927793138	-0.0827296416	-0.0541497118	0.0937189077	-0.0413068067	-0.1054743698	0.0419059338	0.084328307	0.0944948081	0.0653444523	-0.1201486594	0.0930836565	-0.0981022884	-0.1623571939	0.0451008975	0.0318323163	0.0908420999	0.0148682929	-0.0481086101	-0.0474234457	-0.0130987684	0.1385999729	-0.0572008041	-0.0427885765	0.0077521691	0.1633091821	0.0205402992	-0.1336613317	-0.0964092639	0.115798951	0.1156251942	0.1153357926	0.0	-0.0061598484750646	-0.004510310627694	2.0342901958289445e-05	3.794373323575568e-05	-0.1136511082110587	-0.0448274977056258	0.0020095045505478	0.0129165743976017	-0.1419909860771682	-0.017523333092143	0.0003070672026581	0.0201614401271665	0.001120020768475	0.0007118854949119	5.067809578659608e-07	1.2544465218153294e-06	-7.71999548074831e-05	0.0004251908623318	1.807872694104741e-07	5.959833022277432e-09	0.0005360436220482	-5.590095391999617e-07	2.873427647385535e-07	3.1249166491655345e-13	0.0	0.0	0.0
542.5693218643512	0.3217932532559189	294381.46902834193	0.1035508978410279	635.3154395798506	0.0091768900554143	8.421531108916248e-05	403625.7077685388	518.9419447536513	0.6740095231916712	0.4542888373530639	269300.7420247017	582.7590029431309	516.7148278126033	0.956182	20.561666	0.2054930268565267	0.1344302115761545	-0.0269845805	-0.009477134	-0.0909554176	-0.0428177963	0.0146225597	0.0725890585	-0.0099003741	-0.1023735252	0.1893221136	-0.0155675755	0.1274731965	-0.0613330342	-0.0972167609	0.0565276667	0.0740938563	-0.0048965491	-0.0179068882	-0.0396517746	0.0175962339	0.0542053601	0.0775981992	0.0286691443	0.0904685849	0.0980188392	-0.0319986956	0.0504811782	0.0074525474	-0.1438842806	0.1190054301	0.1183874115	0.1349087824	-0.1366076029	0.0651423108	0.0935603975	0.0738500581	0.0512496716	-0.0425345709	0.0921166969	-0.035774172	0.0212799189	-0.0897523492	-0.0690880484	-0.0999768955	-0.023063726	0.0018482015	-0.0191544415	-0.0413209412	-0.1235363171	0.0799816934	-0.0902151738	0.1192013913	0.0767236159	-0.0184617734	0.0062953882	-0.0176491881	0.0950780475	-0.0138042441	0.0685197459	0.0040627572	0.1517476509	-0.0929205584	-0.0258629468	-0.1466796409	0.0013464198	-0.1161955679	-0.052123547	0.1070234377	-0.0014041343	-0.0605079965	0.1490894718	-0.0333511406	-0.0219729835	-0.1180999916	0.0505743245	-0.0615038681	-0.0247328245	-0.0953986188	0.1727922682	0.0074926525	0.0265406544	-0.0003869586	0.0359103769	-0.0384288906	0.1021922248	-0.0370934249	-0.0149548316	-0.0348738827	0.1424999593	-0.0061850574	-0.0954038695	-0.0336441022	0.1156959735	0.1152136733	0.1144113283	0.0	-0.0124130775568431	-0.0062532290817784	3.910287394920037e-05	0.0001540844944322	-0.0086606923794931	0.1049904158315656	0.011022987416485	7.500759249220984e-05	-0.0974318722796212	0.044559113797547	0.0019855146224227	0.0094929697359124	0.0001270204081608	-0.0009930003603141	9.860497155841309e-07	1.613418408933623e-08	-7.796584881769597e-05	-7.658940102128753e-07	5.865936348799599e-13	6.078673581863824e-09	0.0005360045134599	-3.910858829999069e-08	2.873008384493841e-07	1.5294816788181689e-15	0.0	0.0	0.0
541.3570888548196	-1.2122330095315874	293067.4976533651	1.4695088693980096	631.8224445709401	-3.4929950089104977	12.201014132273649	399199.60146359866	518.0118121167163	-0.9301326369350136	0.8651467222916818	268336.2374924442	581.2260782951199	514.5517191516303	1.029987	22.148764	0.223264510130822	0.1502897785059868	-0.0237082047	-0.1296316003	0.10862913	-0.0265550678	-0.1076214692	-0.0817349437	-0.1223590968	-0.0592182643	0.0310725419	-0.0428255532	-0.0060435281	-0.0143016731	-0.1200338895	-0.086542493	-0.0883904106	0.0645504152	-0.0195329161	-0.018710738	0.0519028692	-0.0915859212	0.0610842435	-0.0516695873	0.1470847434	-0.0424423954	0.0329457678	0.0481571157	0.0514240828	-0.0321146542	0.0772266661	0.0480374677	0.0883001792	-0.0288946196	0.036617168	0.0501466067	0.0323224689	-0.073521846	0.032318191	-0.0311935558	-0.0412857757	-0.0865201701	-0.0720535741	0.012365616	-0.0070632524	0.0240042277	0.1238949432	-0.0096188259	0.1121679254	-0.0170950569	-0.036680601	0.0147653956	0.1085418702	-0.0509934039	-0.0141983772	-0.0118183492	-0.0976479707	0.1587288929	-0.0178882464	0.1385284163	0.0369500047	0.0276301648	-0.0380589426	-0.0237013691	-0.0508015688	-0.0148578505	-0.0268767152	0.0389966615	0.0691811742	-0.1348094908	0.0738372565	0.0735626145	0.0944019517	0.1648110435	-0.1483322735	0.0572173811	-0.0840221342	-0.0315693989	-0.0574516495	0.0620923737	0.0636281469	0.0290160046	-0.0317653064	0.0066420511	-0.0088046106	0.0269681277	0.011185071	0.0347678025	-0.0183898724	0.0909155286	-0.0424391726	-0.0332118961	0.0112009424	0.1155415645	0.1145973067	0.1130292557	0.0	-0.0124768168187614	-6.373926191830144e-05	4.062693509889832e-09	0.0001556709579289	-0.1176660588698723	-0.1090053664903792	0.0118821699237018	0.0138453014099682	-0.1407804474608198	-0.0433485751811986	0.00187909897024	0.0198191343872686	0.0015430217524376	0.0014160013442767	2.005059806993704e-06	2.380916128495602e-06	-7.708614452117679e-05	8.797042965191793e-07	7.738796493143042e-13	5.942273677139754e-09	0.0005360600488331	5.553537319998113e-08	2.873603759549456e-07	3.0841776764611814e-15	0.0	0.0	0.0
540.7894300115388	-0.5676588432808103	292453.207612205	0.3222365623549075	630.2172386040122	-1.6052059669278833	2.576686196260881	397173.76783366647	517.7063874286928	-0.3054246880235496	0.0932842400542826	268019.9035844678	580.9962382096825	514.1915069869968	1.058474	22.761351	0.1690837404577163	0.1033890004822541	-0.0375280982	0.0252289545	-0.1001913871	0.0201559099	-0.0018083673	0.1803369349	-0.1088287852	-0.0321693326	0.0442107455	-0.06656226	-0.0185438898	0.0057293316	-0.0007001261	0.0561086152	0.0117313949	-0.0291396753	0.0035033348	-0.0569223098	0.0600350836	0.0624086909	-0.0745032955	0.0348828204	0.0219996027	0.0132862953	-0.027601788	0.1287858796	0.0219318492	0.0111864041	0.0146755326	0.0277054532	-0.0762592725	0.0697070087	-0.032568902	-0.0784438529	-0.0592621289	-0.0078177992	0.0497790479	0.0095070402	0.0451791217	0.0463994054	0.0246976068	-0.2239495451	-0.0160400163	-0.0908771149	-0.0282993007	0.0075860389	-0.0612777388	-0.0840546369	-0.06207948	-0.1089799687	0.0222843767	0.0746901811	-0.0141366662	-0.0800564694	-0.0214733453	0.0972255703	-0.0874332499	0.0015797985	0.0111748695	0.0423092353	0.1122254356	0.0493317394	0.0265205833	-0.0076287096	-0.0100048118	0.0807659915	0.0590231337	-0.0015564821	0.0201413355	0.1027944927	0.0716352835	-0.0876528714	-0.0917373684	0.1154988173	-0.0842665366	-0.076714694	-0.0502080332	0.1543534332	0.055414822	0.0519836978	0.0234126672	-0.0457210671	-0.0403079217	0.051525036	-0.0135049169	-0.090180043	-0.1057639171	-0.0434275651	-0.0539198119	-0.0802916696	-0.0488837524	0.1153357926	0.1137771902	0.1111951025	0.0	0.0010469465365616	0.013523763355323	0.0001828921752907	1.0960970504183295e-06	-0.0733541535780233	0.044311905291849	0.0019635449505937	0.0053808318471482	-0.0833239703832902	0.0574564770775296	0.0033012467581606	0.0069428840404354	0.0004680203748217	-0.0010750013776158	1.1556279618760825e-06	2.1904307124824458e-07	-7.787445331897125e-05	-7.88308797794457e-07	6.21430760680142e-13	6.064430479728632e-09	0.0005360178405865	-4.2208246599988e-08	2.873151254270145e-07	1.7815360810453985e-15	0.0	0.0	0.0
540.6222152551281	-0.167214756410658	292272.3796273621	0.0279607747614757	629.3207706947111	-0.8964679093011227	0.803654712406726	396044.63242778514	516.9653528742579	-0.7410345544349184	0.5491322108665581	267253.17607240594	579.9872385251944	516.2216287293377	1.082698	23.282263	0.1772988851777192	0.1077010068012604	-0.0208485934	-0.1388274335	0.0269461701	0.0198341332	-0.1385145696	-0.0508018654	0.0747687065	-0.0554578893	0.0112215672	-0.0247311127	-0.0975522382	0.0028802057	-0.0288271394	-0.1612211953	-0.0301302098	0.0466220135	-0.0497993378	-0.0251829004	0.1183488872	-0.088114439	0.115173962	-0.0745134279	-0.0349861664	0.0312722603	-0.0198726931	0.0971350041	-0.1865885106	-0.0436883627	0.037119525	0.0393881916	-0.0147731412	-0.0126923551	0.0099986201	0.0458702955	0.051978575	-0.0449304431	-0.0382820631	0.0062821398	0.0086329458	-0.1325509684	0.0904163378	-0.0701783249	0.060835983	-0.0221026081	0.1404597184	0.005937011	-0.0100912309	0.0482336437	0.0210901287	0.0494349895	0.0646310084	0.0044488918	-0.121313912	-0.0330058993	-0.0154616735	0.1641396322	-0.0283064622	0.1740997524	0.0354436426	-0.0705303513	0.0946488607	0.1036419495	0.069860767	0.0485033405	0.0110984383	0.128151195	-0.0721451589	-0.1563538689	0.0303484654	0.0271955965	0.0498069891	0.1640771894	-0.1406916385	0.1373064082	-0.1010102857	0.0022616039	-0.0342933981	-0.0279421297	-0.0104509622	0.0152604154	-0.0889508685	0.044460307	0.0170668791	-0.076258474	0.0265015803	-0.0421154342	-0.0168837592	0.0296043653	-0.1324960337	-0.0082063031	0.0121807526	0.1150787493	0.1127547821	0.1089162049	0.0	-0.0031298704771813	-0.0041768170137429	1.744580036629216e-05	9.7960892039311e-06	-0.1058044530061863	-0.0324502994281629	0.0010530219329774	0.0111945822759382	-0.1642355979761021	-0.0809116275928119	0.0065466914797178	0.0269733316425678	0.0013080692913728	0.0008400489165511	7.05682182198677e-07	1.7110452710325392e-06	-0.0003227215955494	-0.0002448471422304	5.99501230584078e-08	1.0414922823395053e-07	0.000425711076508	-0.0001103067640784	1.8122992066160025e-07	1.2167582201469853e-08	0.0	0.0	0.0
541.4320262560701	0.809811000941977	293148.6390557538	0.6557938572466466	630.170428863353	0.8496581686418949	0.7219190035398988	397114.7694138222	516.7732588049971	-0.1920940692607473	0.0369001314451528	267054.6010159365	580.6182891338713	517.8060947510451	1.108535	23.837872	0.2110813856119601	0.1161249997476306	-0.0146627819	0.0258228944	-0.0641248479	0.0112830777	0.0128205342	0.0637118486	-0.1031227499	0.1064333293	0.011178275	-0.0407283128	-0.0708952229	-0.0107913723	0.0940071682	-0.0096405497	-0.0407925692	-0.1110286851	0.0890681007	-0.1172201798	0.0590415413	0.0881978068	-0.1224283827	0.1067903066	0.0231358326	0.0644045295	-0.0467732549	0.0395644755	-0.0006295338	-0.0124608332	0.0304167243	-0.0909873762	-0.0095713364	0.0668974942	-0.0469794212	0.0057365154	-0.0679110407	-0.0855721074	0.0690386007	-0.0030763129	0.0674434529	0.0383649996	0.0193599987	0.1705763671	-0.081049737	-0.1481024792	-0.0474241832	-0.0050188685	-0.0366470829	0.0617869675	-0.0764386291	-0.1682946959	0.0351696407	0.053012459	-0.0274347209	0.0236919515	-0.0383900727	0.0009640236	-0.1703218292	0.0348851646	-0.0598944785	0.0374116495	0.1021311311	-0.0537752058	0.049457392	0.0088235685	-0.0086183899	0.0092972987	-0.0846592303	0.0053805346	-0.0153533737	0.1114716074	0.0674320853	-0.1131147908	-0.0367068753	0.0333932213	-0.0505940294	-0.0840021451	-0.0203984024	-0.0621390868	0.019797162	0.0487636912	-0.0952625394	0.0996797178	0.0007340362	-0.1061335303	-0.0999281783	-0.0449150712	0.0622543547	-0.1247850431	0.031650884	-0.127416885	-0.1717753842	0.1147705489	0.1115319001	0.1062016776	0.0	-0.0124770310999764	-0.0093471606227951	8.736941170833128e-05	0.0001556763050697	-0.047600576496265	0.0582038765099212	0.0033876912407821	0.0022658148827767	-0.0910483609929784	0.0731872369831237	0.0053563716572239	0.0082898040395077	0.0004620348097268	-0.000846034481646	7.157743441340161e-07	2.134761653992803e-07	-0.0005789720994946	-0.0002562505039452	6.566432077216898e-08	3.3520869199318505e-07	0.0001211338321768	-0.0003045772443312	1.4673405297837146e-08	9.276729776438752e-08	0.0	0.0	0.0
542.0858781267814	0.6538518707112644	293857.09926448367	0.42752226883262	633.4904996149958	3.3200707516427883	11.022869795913907	401310.21310245694	517.2821963294681	0.50893752447098	0.2590174038146493	267580.8706394384	581.5445053615754	529.936110310398	0.972419	20.910831	0.1809140553490168	0.0861876522871862	0.0369955215	-0.0820946589	-0.0244379402	-0.0551133547	-0.077327149	-0.0357709579	0.1099724545	-0.0325311711	-0.017941258	0.0129270423	-0.0561307838	0.0219395996	-0.0146106349	-0.0719077596	0.081862363	-0.0447050038	0.0482881545	0.0006129701	0.0870148165	-0.0533607583	0.0061669101	0.0273846047	0.0647424923	-0.0833645771	0.0375673705	0.0602110654	0.0093048455	-0.1393740778	0.0475081174	-0.2150089612	-0.0795173574	-0.0241786332	-0.0834656675	0.0136227742	-0.0585813471	0.0990121323	0.0986192326	-0.1188717293	-0.060094338	-0.184474308	0.0032265673	-0.1394611621	-0.1128028425	0.0100261452	0.0657135654	-0.0503896827	-0.0629302469	0.0478404356	0.0786225978	0.0292640109	0.0640424088	-0.0407432327	-0.0795757041	0.0093182902	-0.0456139006	0.01928319	-0.1277239792	-0.0080100988	0.0249783601	-0.087078491	0.0421132056	0.0966590809	-0.0490092073	0.0887550948	0.0018882917	-0.0231385021	-0.0165831932	-0.1081382449	-0.0481827397	0.0343578511	-0.0789868318	0.0969000756	-0.1473873913	0.0569020294	-0.0137500303	-0.0030286546	-0.0478974759	-0.0209031664	0.0767143424	0.0176157233	-0.1309920253	0.0781614971	0.0468811955	0.0017010832	0.0588735265	-0.0639120499	-0.0353773517	-0.0540689672	-0.0549050971	0.1115120816	-0.0901079585	0.1144113283	0.1101107184	0.103062378	0.0	0.0034229131314305	0.0158999442314069	0.0002528082265618	1.171633430531935e-05	-0.0048053994248391	0.0427951770714259	0.0018314271805746	2.3091863632243952e-05	-0.1387896656750413	-0.0477413046820629	0.0022792321727455	0.0192625712981897	0.0009239970720456	0.0004619622623188	2.1340913180670386e-07	8.537705891488418e-07	1.27575993911222e-05	0.0005917296988857	3.501440365433875e-07	1.627563422243615e-10	0.0005569944582547	0.0004358606260779	3.102428265264468e-07	1.8997448536501897e-07	0.0	0.0	0.0
542.7429892816807	0.6571111548993258	294569.9524144145	0.4317950698931257	633.9314980156678	0.4409984006720151	0.1944795893952751	401869.1441763886	516.7225197034004	-0.5596766260676986	0.3132379257665225	267002.162368631	582.0629531843997	533.9482966638806	1.013013	21.783773	0.1945231881254146	0.1091893535915611	0.073243201	0.0410015246	0.0095055222	-0.050614377	0.0341119854	0.0638738317	-0.0811986192	0.1691630527	-0.0851698345	-0.0604984035	0.019830678	0.0237572223	0.0362629987	-0.0692602219	-0.0626476925	-0.0614740776	0.075006114	-0.1204082869	-0.0399740706	0.0100655953	-0.1088401831	0.0214699825	0.0114818505	0.0371712185	0.0029934803	0.0624266631	0.0621835718	0.1149074048	0.0891023552	0.0285421274	-0.0496811766	0.0560630152	0.0070155154	0.0424808058	-0.0379262638	-0.1885435743	-0.0382722516	0.0422370778	0.0449580882	0.0054586347	-0.1645088297	0.2288451917	0.0041989431	-0.1567419011	-0.0489900107	-0.0665685926	0.0118997231	0.0642789103	-0.0937192662	-0.1508109903	-0.0142528832	-0.0612044771	-0.0868255082	-0.0022144428	-0.0487845197	0.0021121083	-0.118578009	0.0250305128	0.065286257	-0.0014151593	-0.001580527	-0.070654989	0.1597661146	0.0332266664	-0.0577850745	-0.0963927045	0.0154470987	-0.001633227	0.041185327	0.0265239067	0.142913828	-0.0580758126	-0.1121965552	0.0060726026	0.0095335005	-0.0499680493	-0.1008954579	-0.0052408046	0.0831648222	-0.0007172336	-0.0528694576	-0.0734742286	0.04867722	-0.0540523401	0.0236802305	0.0536684974	0.0295600609	-0.2047442692	0.1253330696	0.0367195714	-0.0360199181	0.1140012473	0.1084937639	0.0995108621	0.0	0.0133744768836976	0.0099515637522671	9.903362111543644e-05	0.0001788766319125	-0.0887419147264978	-0.0839365153016587	0.0070453386009855	0.007875127429325	-0.0806590777491536	0.0581305879258877	0.0033791652526093	0.006505886823344	0.0007141754303425	-0.0002098216417031	4.40251213269841e-08	5.100465453048951e-07	-0.000600291327836	-0.0006130489272271	3.758289871743253e-07	3.60349678275108e-07	0.0005842143122365	2.7219853981799973e-05	3.413063626219667e-07	7.409204507905118e-10	0.0	0.0	0.0
