global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
612.7790302514707	n/a	375498.1399159328	n/a	594.5561854862032	n/a	n/a	353497.0576999044	610.2116292317709	n/a	372358.2324496922	n/a	588.0950175704378	524.4275298289156	n/a	n/a	n/a	n/a	-0.083208504	-0.0716074786	-0.0787604086	0.0696008472	-0.1806407579	0.0844532671	-0.1806452838	0.2943223898	-0.2899308412	0.1458056203	-0.1060857268	0.4085778174	0.0991572753	-0.0621616019	0.0974532755	-0.037811916	0.0524369041	-0.0185533136	0.0742578083	-0.0675411994	0.0400229764	-0.0646624889	0.0109496881	-0.0255829654	0.00730839	0.0037326976	-0.0243738602	0.0180841143	-0.188499454	0.0390376731	-0.0218010465	0.093116448	-0.06713961	0.0096203976	-0.0233867926	0.036538491	-0.0978421689	0.1486495663	-0.1087288182	0.0117124533	-0.1104429848	0.0177664775	-0.1027638695	0.0964713923	-0.013851326	0.11796647	-0.1210176865	0.0624256857	-0.0702339253	0.0079810246	-0.0911280822	0.190049192	-0.1425827472	0.0780061291	-0.0860246545	0.0684299177	-0.2957612791	0.2463739635	-0.280618774	-0.2124609015	0.0506319682	-0.0070312644	0.2059635883	-0.066472853	0.0805943355	-0.1253873285	0.0163609386	-0.0134318069	0.2473488712	-0.0479452781	0.0984557773	-0.027379001	0.1384307158	-0.0105597922	0.02676837	-0.1318543425	0.1384189166	-0.0010054405	0.0650969613	-0.214419532	0.0247097041	-0.0826926088	0.1389408748	-0.0228121258	-0.1292490114	-0.0092503385	0.0708494037	-0.0010883134	0.1804949688	-0.1896613931	0.1154637225	0.1154447293	0.1154130763	-2.945940931908808e-05	n/a	8.678567974295736e-10	n/a	-0.0513771341653068	n/a	n/a	0.0026396099150399	-0.1028400664995103	n/a	n/a	0.0105760792776237	-7.833374248734928e-14	n/a	6.13617521207435e-27	n/a	3.848177332343994e-10	n/a	n/a	1.4808468781166137e-19	0.0004070000826675	n/a	n/a	1.6564906729135181e-07
608.2947842546425	-4.484245996828122	370022.5445514021	20.108462160069035	588.4416107359386	-6.114574750264524	37.38802437657246	346263.5292455059	608.9426440965561	-1.2689851352147343	370811.143799305	1.6103232733959576	584.7971399865969	507.6149812167392	1.308026	21.583601	0.1407028093484138	0.0741134241639905	0.0142084278	-0.1023390272	0.06788251	-0.0200065916	-0.1057686021	0.1677011885	-0.0244584486	0.1021937364	-0.1650240259	0.1679787666	0.0432304026	0.2019133804	-0.0270251771	0.0156667625	0.053386622	0.1334097283	0.0080054773	-0.0685678902	0.050662852	0.0815074044	0.0864410791	-0.0546490294	-0.0766218988	-0.0194698724	0.1869458248	-0.0572330111	0.0786804439	-0.0268406213	-0.0508606258	0.0457245032	0.0592744053	0.0049019968	0.0626495639	-0.0524483566	-0.0431225742	0.0763902714	0.0790568606	0.0170900502	0.0723515577	-0.1647829268	0.1281904461	-0.019107814	-0.0463598115	-0.1036306417	-0.110187069	0.0435238274	-0.0433947828	-0.0419496211	-0.0609674912	0.0641754624	-0.164699263	0.0461867747	-0.1577387374	0.026734779	0.0229128199	0.0401273779	-0.2302836361	0.0672180346	-0.0833858706	-0.1521802098	0.065611017	-0.0795740692	0.0521467815	-0.003855463	0.0158624071	0.1879769	-0.1196360091	0.0474837087	0.127565071	-0.0254137676	0.0805736169	-0.0396311132	0.1907459424	-0.0267839366	-0.00979997	-0.2102193675	0.1158449183	0.0658798315	0.0839932701	-0.1131732498	0.0236872903	-0.1114109259	-0.0160246942	0.1556889856	-0.1990836594	0.0085044916	0.1104227529	0.0404717058	-0.0482919438	-0.038983746	0.1154130763	0.1152422001	0.1149575937	-0.0164631334643559	-0.0164336740550368	0.0002710347634651	0.0002700656429471	-0.0081082537766263	0.0432688803886805	0.0018721960100899	6.574377930617467e-05	-0.058590135295816	0.0442499312036943	0.0019580564115316	0.003432803953982	-0.0002789999926255	-0.0002789999925471	7.784099588502908e-08	7.784099584131882e-08	6.807333141622962e-09	6.422515408388563e-09	4.1248704170988507e-17	4.633978450103835e-17	-4.899997628996979e-05	-0.0004560000589574	2.0793605376921595e-07	2.400997676417601e-09
605.6645471862694	-2.6302370683731624	366829.5437183487	6.918147035844248	582.1599898202079	-6.281620915730741	39.45876132894592	338910.25374746457	607.4429099219186	-1.499734174637524	368986.88881440816	2.249202594575696	581.9679684566729	488.7949176598485	1.260823	20.804712	0.0677261730395552	0.0384973280665029	0.1117948622	-0.0483269134	-0.1172700106	-0.0862648046	-0.064029458	-0.1253713615	-0.0556544554	0.0445933949	-0.0328126374	0.0903493346	0.1015458397	0.0030646681	-0.018901721	0.0265020135	0.0671053425	-0.0823829217	-0.0370568811	0.0659060412	-0.1069460743	0.0234992516	-0.038791288	0.0863977934	0.1262565155	-0.0938628803	-0.016943479	0.032478755	0.1000421354	-0.0613374131	-0.0967883025	-0.1044150417	0.1526083427	0.0520856628	0.0641980238	-0.0456397521	-0.0006478842	0.0681319804	0.1636289052	0.0780589181	-0.0478124289	-0.0047196952	0.1280703272	-0.0948196286	-0.1211150088	0.0120934502	0.088612301	-0.0828603155	0.0361734682	-0.0488195326	0.0080607531	0.0192257274	-0.0597273576	0.052638809	0.089176785	0.1172328738	0.0375498599	-0.0152978543	-0.026813959	0.0528494278	-0.0286739584	0.0250892169	-0.003641188	-0.0499534272	0.0888648057	-0.1175891101	-0.066843228	0.1019475643	0.1098493441	0.1066010896	0.1039493881	-0.0763281241	0.0825470025	0.0019758485	0.1817993326	0.0148504003	0.0205815922	-0.0864957095	-0.0064570123	0.011927852	0.0347105052	0.0228224737	-0.0154204701	0.1008094345	-0.0067703063	0.0385830567	0.094920934	-0.0665598696	0.0537894258	0.0018298975	-0.0142836291	-0.101524063	0.1153118061	0.1148374968	0.1140484259	-0.0272104441263678	-0.0107473106620119	0.0007404082695541	0.0001155046864657	0.0235615472295336	0.0316698010061599	0.0010029762957697	0.0005551465078495	-0.045881208897299	0.012708926398517	0.0001615168102029	0.0021050853298775	-0.000436002454663	-0.0001570024620375	1.9009814047216138e-07	2.4649773085836628e-08	-5.6981010525314346e-05	-5.698781785845597e-05	3.247611384268553e-09	3.246835560485984e-09	-8.701239585134232e-05	-3.801241956137253e-05	1.444944040909817e-09	7.571157031790694e-09
605.9797692848292	0.3152220985598433	367211.4807824948	0.0993649714204715	580.6246226356143	-1.5353671845936103	2.35735239152691	337124.9524107495	607.419934227353	-0.0229756945656163	368958.9764967618	0.0005278825407724	582.1648314986566	490.1374273166686	1.008543	16.641863	0.0678995227537068	0.0452182933962299	0.103924849	-0.0662585012	0.0318905677	-0.142248448	0.0123134039	0.0427870605	0.0690987214	0.14516498	-0.001111102	-0.0071560311	-0.0574847298	-0.0602166876	-0.0838137289	0.041520365	0.0796329896	-0.007522133	0.0626162886	0.0811998367	0.0614214063	0.1715270932	-0.0085583017	-0.0472471625	0.0024048216	-0.0232527351	-0.0010612159	0.0159655514	-0.0601538211	0.2032599741	0.1322048675	0.0005780956	0.1237404118	-0.0692966723	0.098494941	0.036016421	0.0031332874	-0.1649908842	0.201298562	0.0783196418	-0.117822255	0.0371560384	-0.0131675682	-0.0991088273	-0.0593371423	0.0172317241	-0.050243624	-0.107974802	-0.1502102417	0.0721878344	0.0624747147	0.0480249473	-0.0055383802	-0.0413790108	-0.0059318121	0.0991919821	0.1004855568	-0.0900804551	0.0064813694	-0.0316251053	-0.0581103833	0.0847362526	0.0692451024	-0.0807769595	-0.0273153847	0.1621928517	0.0832264914	0.112397738	-0.100954069	0.0314428601	0.1264640495	-0.1098666026	0.1277884957	-0.0236651517	0.1515757579	-0.0612060241	0.0595824343	-0.0805124866	-0.04942328	-0.0334372248	0.0100280402	0.0390470339	-0.0288647994	0.0308156034	-0.0195068348	0.0931797685	0.0099194208	-0.0890791734	0.1021632812	-0.0285568085	-0.112165613	-0.0584623424	0.1151599564	0.1142313295	0.112689161	-0.0270945324847531	0.0001159116416146	0.0007341136905673	1.3435508661814344e-08	-0.0134218513382364	-0.03698339856777	0.0013677717696225	0.0001801460933457	-0.0458824235372645	-1.2146399655035831e-06	1.475350245798546e-12	0.0021051967896529	-5.599118687793937e-05	0.000380011267785	3.1350130080003305e-09	1.444085636436091e-07	0.0001250037858002	0.0001819847963255	3.3118466093638945e-08	1.5625946464382283e-08	-0.0001409962898279	-5.398389397655767e-05	2.9142608088722202e-09	1.987995374523317e-08
607.2537483253554	1.2739790405262283	368757.1148551941	1.6230225957001294	582.4267616271973	1.8021389915829784	3.247704944983715	339220.93265954405	608.067351318541	0.6474170911880037	369745.903739546	0.4191488899623359	583.3149733254404	495.8020698642286	0.92153	15.206079	0.1342916344542936	0.1038338356080032	0.0719355469	-0.0477805104	0.0202142786	-0.0313018747	0.0783233621	-0.0151792298	0.0541158278	0.0985047338	0.0986735673	-0.0312631845	0.170010924	-0.0290585608	-0.0626206302	0.0412711392	0.0227912212	0.0148940035	0.1521947595	0.1154649302	-0.0945369945	0.1105459306	0.0625479548	-0.1294193695	0.1072472334	0.0120773014	0.0386779554	0.1193140296	-0.0233788282	0.0764879483	-0.0883820922	0.0059635351	-0.0216888819	-0.0536810731	-0.0393984946	-0.0042694723	0.0517138857	-0.0497567139	0.0670266882	-0.0629963231	0.0308837635	0.0328789721	0.0738520112	-0.050327056	0.0177179439	0.0571632135	-0.0511779957	-0.1522999084	-0.0074868385	-0.1274761285	-0.0617847032	0.0671934954	-0.0134640632	-0.0632140032	-0.1000245192	0.0543975893	-0.0701930156	-0.0229011179	-0.0757745685	-0.094006044	0.0571016783	0.1639218001	-0.0714765751	-0.0514155917	-0.0485265754	0.1017789918	0.0225008136	0.0457027586	0.0076904301	0.1589426135	0.0279536601	0.0177543149	0.0885443122	-0.0046048523	0.2062730747	-0.058904761	0.0324433273	-0.0224225596	0.0837487301	-0.0453949076	-0.019115481	0.118827672	0.049187988	-0.0665672391	-5.29645e-05	0.0554026353	0.0075758576	0.0518566176	0.0813175726	0.0058221902	-0.1546549811	0.052349645	0.1149575937	0.1134247617	0.1108851636	-0.0347570545292512	-0.0076625220444981	0.0012080528395493	5.871424408241936e-05	0.0833701143805143	0.0967919657187506	0.0093686846276998	0.00695057597182	-0.045844228923471	3.819461379350048e-05	1.4588285228346566e-09	0.0021016933255876	-0.0005269999477267	-0.0004710087608487	2.777289449039445e-07	2.2184925279628498e-07	3.717841723371863e-08	-0.0001249666073829	1.5616652960808443e-08	1.3822347080044666e-15	-0.0001409999631412	-3.673313300018785e-09	1.3493230600094899e-17	1.9880989605819763e-08
608.664244242764	1.4104959174085252	370472.162219615	1.989498733026117	584.1332293192546	1.7064676920573447	2.912031984035521	341211.62959494087	609.2483615421113	1.181010223570297	371183.5660417472	1.394785148177563	584.6888340458726	507.9698499201986	1.013287	16.720144	0.1550907661673005	0.0869096436346713	0.0020037325	-0.075231157	-0.0662104921	-0.0039999186	0.0341242656	-0.0592340102	-0.0146425723	0.1924424059	0.0035550144	-0.0807601154	0.0161382194	-0.0650626373	-0.1464138943	-0.0023499045	0.092278838	-0.0479216102	0.1566580403	0.0231344031	-0.0102287754	0.0624717197	-0.0330404851	-0.1633283449	0.0417121762	0.0907341862	-0.0925570044	0.0269803139	0.041748428	0.1742857183	-0.0075740567	-0.0692835169	-0.0539294951	-0.1056353562	0.0565178661	0.0136783762	-0.0532981987	0.1508866017	-0.1828302569	0.0136940388	0.0049308712	-0.0140189757	-0.0790046699	-0.0407470978	-0.0379828484	0.121288262	-0.0615559296	-0.09690573	-0.1340076217	-0.068530199	-0.0141292365	0.0167797438	0.0914700437	0.0645489583	0.1482098716	0.0108881597	0.0629832796	-0.0173640003	-0.0620902911	-0.0472187923	0.050542465	0.0392314675	0.0151843746	0.1327014917	0.0788667666	0.0289632812	0.1348873385	-0.0473444181	0.0173124789	0.0326242792	0.1661651178	-0.0582589932	0.0584544178	0.0272079927	0.0513160753	-0.0443555429	0.0777414832	0.0670148267	-0.0200131703	-0.0320972621	-0.025718399	0.0231738183	0.0948378533	0.1067766095	0.1007836453	-0.0640854446	0.0807236861	0.0433763955	0.0085697398	0.0178073887	0.1289950151	-0.0083301149	0.1147048067	0.1124192083	0.108643553	-0.0126873678113383	0.0220696867179129	0.0001609693019801	0.0004870710718268	0.0146668425533675	-0.0687032718271467	0.0047201395597548	0.0002151162704852	-0.0614872048841448	-0.0156429759606738	0.0002447026969062	0.0037806763644648	3.352907068157521e-05	0.0005605290184082	1.124198580770066e-09	3.141927804777445e-07	0.0004129977220586	0.0004129605436413	1.7053641060457277e-07	1.705671184255926e-07	-0.0001410070343229	-7.071181699994664e-09	5.000161063433943e-17	1.98829837285395e-08
608.5818047239939	-0.0824395187701156	370371.8130411134	0.0067962742550482	585.3106251852853	1.177395866030679	1.3862610253461325	342588.5279547895	608.516732374827	-0.7316291672842681	370292.61358013685	0.5352812384210716	584.4334935949306	514.3162335207451	1.079602	17.814411	0.1148967574185977	0.063977293677875	-0.0361987214	-0.1362264111	0.0984236064	0.0042290666	0.0945879618	0.1036634416	0.0060462157	0.0931692109	-0.0071886078	-0.0522668064	0.0827763312	-0.0633479856	-0.1573779191	0.0769311148	0.1782573434	0.0301143058	0.1207463917	0.0119452199	-0.0070074779	-0.0468469818	-0.1958901121	-0.1023923781	-0.070841277	0.1987577542	-0.1282043525	0.015095964	-0.0307274106	-0.0528091558	0.0141241246	0.0111440272	-0.1312128032	0.0221655881	0.0765019048	-0.0128320852	0.0572178355	-0.0701922261	0.0063491624	0.0256476294	-0.0197982686	0.0311335489	0.1348987034	-0.0807105222	-0.0202018685	0.1198118271	-0.1656367376	-0.0161347422	-0.0417554663	-0.0628366861	0.1754704521	0.0657843258	0.1307289983	-0.1459086011	0.1168859487	-0.0920510923	-0.0539546407	0.1613142232	-0.079334487	-0.0693263568	0.0368878553	-0.013368173	-0.092560994	-0.0456296335	-0.021586169	-0.0538405828	0.0640192416	0.0485916912	-0.1138454798	0.1093700193	0.0448747326	0.0609025392	0.092249135	-0.0673577249	0.0489350688	-0.0082118345	0.0578153654	0.0648406859	-0.1010271991	0.0256913521	0.0478517256	-0.0176406274	-0.1200426169	0.0370391601	-0.0999727407	-0.1135221836	0.0342510862	0.0372916919	0.1316495808	0.0671654907	-0.0560898982	0.0040256732	0.1144017065	0.1112164334	0.105973176	-0.027139436792666	-0.0144520689813277	0.0007365490294231	0.000208862297841	0.0598068732855949	0.0451400307322274	0.0020376223745064	0.0035768620921992	-0.0678168713893399	-0.006329666505195	4.006467806698865e-05	0.0045991280450382	-0.0005639972765174	-0.0005975263471989	3.1809292791904455e-07	3.570377355969503e-07	3.10396835945248e-05	-0.000381958038464	1.4589194314732396e-07	9.63461957648212e-10	-0.000140991595989	1.5438333900012237e-08	2.3834215360826704e-16	1.98786301395254e-08
608.8687204078332	0.286915683839311	370721.1186910721	0.0823206096329794	583.3285438174294	-1.982081367855926	3.9286465488016193	340272.1900321626	609.1556600161961	0.6389276413690368	371070.6181297675	0.4082285309054005	584.4894183765758	515.9502068989755	1.154925	19.057301	0.0266071825387264	0.0123890836576628	-0.0417866248	-0.0778210775	-0.144197118	-0.0332057624	0.022200152	-0.1220547432	-0.0620106502	0.1030110181	-0.0443452965	0.0403195434	0.0442350914	-0.0713155112	-0.1358405371	-0.004064028	0.1366182669	-0.0537870884	0.0555450284	-0.0068108416	-0.0826757126	-0.0445532488	-0.0820609975	-0.0327219384	-0.0116040199	-0.0570541826	0.005969676	0.0324465498	0.0146188267	-0.1208127512	0.0472400695	0.1266193722	0.1182110036	0.0250960694	-0.0342046964	0.0634382267	-0.0103801146	-0.0267446229	-0.045272018	-0.0372915863	-0.1170936493	-0.1234843163	-0.0270758373	-0.065712415	-0.0793659141	0.1443181949	0.0035651908	-0.0181467238	-0.0291904066	-0.1095043553	0.0700806945	0.0223137697	0.0101523466	0.0628881553	0.0941865009	0.0096863599	0.1128702477	0.0237211867	0.034380664	0.0305424669	-0.0395382984	-0.0108667954	-0.031581305	-0.0025534548	-0.0820799057	0.0337887363	-0.1342880438	0.0324387758	0.1254620822	0.0935406002	0.1076098738	0.0110055861	0.096721812	-0.0393158433	0.020039501	0.0146224706	0.0257683471	0.0545867928	-0.0821772125	0.0165735254	-0.0114763001	0.0991112254	0.0133967289	0.0531954856	0.0729111661	-0.0110226416	0.2177680501	-0.0343506944	-0.0498632486	0.060646571	0.0341631396	0.0369313121	0.1140484259	0.1098185471	0.1028845713	-0.0334956730848716	-0.0063562362922055	0.0011219601154085	4.040173980235156e-05	0.0655399983325395	0.0057331250469446	3.286872280390352e-05	0.0042954913814292	-0.0660001147866324	0.0018167566027074	3.300604553481289e-06	0.0043560151518486	-0.0003749988078621	0.0001889984686553	1.406241058979962e-07	3.572042115404842e-08	3.10142442132566e-05	-2.5439381268199668e-08	6.471621193088281e-16	9.618833441195207e-10	-7.599421208819384e-05	6.499738390080615e-05	4.2246599139487745e-09	5.775120270905387e-09
609.2791958959191	0.4104754880859218	371221.13855157775	0.1684901263193757	585.643338957287	2.314795139857665	5.358276539508668	342978.1204650398	609.0284898621695	-0.1271701540265439	370915.70146379474	0.0161722480751349	584.8418180292302	517.1244337102673	1.023709	16.892126	0.0737244595896267	0.0450369002797975	-0.049242976	-0.1117727391	0.0119648194	0.0131209867	0.056847355	0.0742190318	-0.0319385596	0.0984265963	-0.0351064838	0.0513605403	-0.052757077	-0.0654753531	-0.0622715798	0.0130181625	0.1021051851	-0.006639383	0.0709542192	0.0208770489	0.1114030459	0.0022325398	-0.0263380032	-0.0369071094	0.0257150692	0.0947123636	-0.0729626946	-0.0884295089	0.0737533078	0.0793454487	0.0266471874	0.0106698825	-0.0747018375	0.0444960106	-0.0348819564	0.0274366579	0.0387834203	0.0967474708	-0.108990852	0.1073408703	0.0776492411	0.087499481	0.1207011128	-0.0359221703	-0.0308533751	0.0818300965	-0.1030238745	-0.007655741	-0.0552080157	0.0717520713	0.0431477307	0.0570941611	0.0161882691	-0.0222876035	0.0613502985	0.0040071754	-0.031474333	0.0413372315	-0.0616336376	-0.0253978394	0.0047590312	0.0036464725	0.0031130036	-0.0778272997	0.0339027928	0.0161873058	-0.0004352846	0.0376577494	-0.0808836322	0.017982389	0.1208790573	0.0133116106	0.0802770411	-0.0648543257	0.0060608828	-0.0687496599	0.0302358567	0.0258253879	-0.08816876	-0.0539622598	0.014166989	0.0475580589	-0.0395924452	0.019311366	-0.0115608102	0.0086800726	0.0562326505	0.0060234686	-0.0259845172	0.0165490761	-0.06248292	0.0635022375	0.1136451198	0.1082280018	0.0993899282	-0.0271118336470266	0.0063838394378449	0.000735051523704	4.075340596818515e-05	0.0238945408372472	-0.0416454574952923	0.0017343441299921	0.0005709490818228	-0.0568549084041904	0.0091452063824419	8.363479977745785e-05	0.0032324806096488	-0.0002349889296267	0.0001400098782354	5.521979704710216e-08	1.9602766003491538e-08	0.0001570162379735	0.0001260019937602	1.5876502431556418e-08	2.4654098987350786e-08	-0.0001409814655735	-6.498725348530617e-05	4.223343115563439e-09	1.9875773635251972e-08
608.5178106687955	-0.7613852271235828	370293.925901144	0.5797074640820298	585.443794958932	-0.1995439983550113	0.0398178072795047	342744.43705591606	606.9503089586893	-2.078180903480188	368388.6775450484	4.318835867589731	583.4479167461395	517.3212883624467	0.985934	16.268805	0.1013202613554922	0.0727029087700319	-0.0502174893	-0.0983111159	-0.0440590308	0.0297833817	0.0493869535	0.025390314	-0.1675038161	0.0253463594	0.0816341701	0.0412865919	0.0727503155	-0.0056128575	-0.0239777804	0.0770251729	0.0398059228	0.0345630854	0.0121909822	0.0880849977	-0.1219724141	-0.0939608625	-0.1333831813	0.0668043402	-0.0624828777	0.0485984177	-0.0733206213	0.0886217914	0.0537728089	0.0108007804	0.0171286983	0.0180796071	0.0254023537	-0.0350220861	-0.0975327374	-0.032714455	-0.0005337652	-0.0093417271	-0.0279706549	0.0065596627	-0.0868228772	0.0376137741	-0.1247128653	-0.0745123347	0.006925432	0.1138318447	-0.018037907	0.0494992958	0.1631081793	-0.094962032	0.1054608022	-0.1325920911	0.0418637667	-0.171706253	-0.1273525618	0.0169260834	0.0645744961	0.021358888	-0.0273162658	0.0904751713	-0.0177155895	0.0528170334	0.1041238503	0.0461662203	0.1340505824	0.1122116386	-0.0274686696	-0.1281997425	0.048870263	0.1404822594	0.009043467	0.1110343427	0.0349146275	-0.0082255468	-0.0317685009	-0.0158419508	0.0620993936	-0.0266088995	-0.1411026525	0.1429881139	-0.1313557574	-0.0067921644	0.0615415105	0.0216718389	-0.1210759061	-0.0828173665	0.0144247323	-0.0238377807	-0.0051510867	-0.0569182669	0.0054395925	0.0375796839	0.1131919653	0.1064475877	0.0955030384	-0.0271284109110894	-1.6577264062799663e-05	0.0007359506785609	2.748056838077892e-10	0.0901620738984121	0.0662675330611649	0.0043913859380125	0.0081291995696627	-0.0456683832171904	0.011186525187	0.0001251383457593	0.0020856012256721	-0.0005859972621471	-0.0003510083325204	3.433927912438971e-07	1.2320684949875172e-07	3.104136603870877e-05	-0.0001259748719347	1.5869668358987054e-08	9.635664055491024e-10	-0.0001409907779836	-9.312410099993064e-09	8.67209818704528e-17	1.9878399476420788e-08
