global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
565.4492407335973	n/a	n/a	319732.8438462017	777.0088930466596	n/a	n/a	603742.8198735954	536.8687759460695	n/a	288228.08258583094	n/a	587.9465517321946	520.4449356079101	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0649820552382749	n/a	0.0042226675029902	n/a	0.0287853852747161	n/a	n/a	0.0008285984054138	-0.0348863590336634	n/a	0.0012170580466256	n/a	0.0033950762898708	n/a	1.1526543014042876e-05	n/a	0.0004670368947885	n/a	2.1812346109368447e-07	n/a	-0.0002737933918022	n/a	7.4962821394553e-08	n/a	0.0	0.0
561.4441358062603	-4.005104927337015	16.04086547897924	315219.51763123844	751.8937672558952	-25.11512579076441	630.7695434859196	565344.2372382623	536.627113311645	-0.2416626344245287	287968.65874118905	0.0584008288770034	583.7140978084446	518.9599490313026	1.575394	27.360714	0.1237844176678451	0.0787427637002642	-0.0166872746	0.1807147289	-0.0513677299	0.0333801822	-0.0084448984	0.1611712339	-0.0490592454	0.0044739254	-0.309635343	0.0085923235	-0.0365951471	0.1237800097	-0.1772359198	0.1513818789	-0.1207791665	0.0902548956	-0.0315706961	0.1006058714	-0.0365007642	-0.0195235963	0.0819644453	-0.0616898608	0.0116895068	-0.1523000161	0.0906102031	-0.0799883713	0.1437032652	-0.1231886565	0.1015860361	-0.0239740838	0.0037731455	-0.102721987	0.0907723509	-0.0429037815	0.0314287282	-0.0530544475	0.0342243323	-0.0393184782	0.0964145086	-0.1444668653	0.0635254238	-0.0525199765	0.1403662627	-0.0194999061	0.1251711651	0.0071051775	-0.0671410024	0.0822277619	0.0172139666	0.1069608491	-0.0848253427	-0.0587381277	0.1181908858	-0.0448325972	0.0356079869	-0.1300064146	0.1638303956	-0.0125600682	0.1242018134	-0.0730530438	0.0521960143	-0.2372671111	0.1287077536	-0.0441586362	0.050570262	-0.2178175757	0.0210773143	-0.0410947882	0.0879793004	-0.0272680486	0.0710646543	-0.0474389197	0.1103059337	-0.0972171715	0.0507820935	-0.0726647902	0.1541795717	-0.1526958647	0.2424528375	-0.0357271696	0.024331336	-0.0140403715	0.0560493804	-0.0087197154	-0.0600126765	0.1445621722	-0.0450916166	0.001730038	-0.0108110853	0.0140832935	-0.1845390647	0.0046215382	-0.1803623921	0.200944455	0.0093393249	-0.0946401781	0.1259113413	-0.0078876538	0.0847044143	-0.0171444263	0.0243192307	-0.1339832958	0.0220268598	-0.1028000813	0.0102501139	-0.1318835706	0.077797887	-0.0200603315	0.0436350571	-0.0619137782	0.0542594092	0.1158504512	0.1158311377	0.115798951	0.0	-0.0448306973195684	0.0201513579187064	0.0020097914221587	0.0004060772259678	0.0395666318564309	0.0107812465817148	0.0001162352778557	0.0015655183564623	0.0188298563158255	0.0537162153494888	0.0003545634888746	0.0028854317914726	0.0026440639906538	-0.0007510122992169	6.991074386672099e-06	5.640194735752044e-07	0.0004426290029557	-2.440789183279999e-05	1.959204342575571e-07	5.957451837216644e-10	-0.0002810851571111	-7.2917653089000015e-06	7.900886554817176e-08	5.3169841320077526e-11	1.0	0.0
560.7259263110499	-0.7182094952104308	0.5158248790104217	314413.5644373849	751.1545553543989	-0.7392119014963328	0.546434235313824	564233.1660296647	537.1936921881863	0.5665788765413708	288577.0629267759	0.3210116233428819	583.6416418625649	514.9794668368207	1.138106	19.766088	0.0575380106199157	0.0284446914174714	-0.0447466969	0.1460270511	-0.1724588707	0.0734606443	0.1012284291	0.114166298	-0.1214230391	0.0640045095	-0.2810139676	-0.205875899	0.0523777952	-0.0237454246	0.0326273512	0.1040345131	-0.0882463363	-0.009869261	-0.0580769469	-0.0572580622	0.0978612878	-0.0440002813	0.0129736215	-0.1740610265	0.1368417839	-0.1175250448	-0.014730704	-0.1074763492	0.0683300128	-0.0149934511	-0.0048944255	-0.0013034242	-0.0045836608	-0.1670378319	0.1031704288	-0.1144347631	-0.0358474811	-0.1419056437	-0.0854899444	-0.1063526707	-0.0337048211	-0.1198618736	-0.004712032	-0.0762524858	0.0145278611	-0.0297368533	-0.034870927	-0.0403513494	0.0788947826	0.0101925128	0.0211559173	-0.1153733339	0.0011382263	0.0099939847	-0.0019472036	-0.1310607796	-0.074862088	-0.0926750419	0.0882957855	-0.0364099516	-0.1923600173	-0.2244161237	0.0367030633	-0.1152949472	0.107730569	-0.0198332993	0.0083148753	-0.1970515371	0.0408422408	-0.0316081699	0.0835733195	0.0055014637	-0.0621623269	0.1748668321	0.0408413403	0.0680941616	-0.1502705321	-0.0203050377	0.1863697087	-0.0297099655	0.0334824915	0.0689252799	0.0722456344	-0.0932221676	-0.0860997421	-0.1480641675	0.0274803204	-0.0013626721	-0.0348436419	0.0202029531	0.1080801339	0.0437515782	-0.1442358979	-0.1201644281	-0.1635636854	0.2410950421	0.0185038135	-0.1009062452	0.1024078186	0.0519386347	0.0073614026	0.0118050778	-0.0171853221	0.0735920609	-0.0957220737	-0.0596604042	0.039098887	0.0753185456	0.0240815243	-0.0853301951	-0.0508403643	0.0721734239	-0.024716554	0.115798951	0.1156251942	0.1153357926	0.0	-0.037113951878851	0.0077167454407174	0.0013774454240656	5.954816019683284e-05	0.0268223133748364	-0.0127443184815945	0.0001624176535603	0.0007194364947779	0.036528220150771	0.0176983638349455	0.0013343108673831	0.0003132320824341	0.0027390093656063	9.494537495249996e-05	7.502172304879026e-06	9.014624224870807e-09	0.00042999891084	-1.2630092115700016e-05	1.8489906332358626e-07	1.595192268510677e-10	-1.088966926132695e-06	0.0002799961901849	1.1858489662108906e-12	7.839786651809637e-08	0.0	0.0
559.4168276884018	-1.3090986226480936	1.713739203819136	312947.187100955	745.7562021592084	-5.398353195190452	29.142217220022967	556152.3130589261	536.4727080011942	-0.7209841869921547	287802.96643013455	0.5198181978927383	581.0597765329926	508.5838642399485	1.106465	19.216574	0.0488164725767887	0.0247740899028778	-0.0646686541	0.1145416145	0.0259717853	0.0492460422	-0.0121194237	0.0990457179	0.0155576528	-0.0270209866	-0.2426549024	0.1147308941	0.0362816429	-0.0352381292	0.1196031032	0.1737563656	0.0631870716	-0.0860598292	-0.0682807448	0.0366640304	-0.0019108753	0.0037707758	0.0632016824	-0.03653683	0.023821113	0.0697127429	-0.007109551	0.0263845041	0.2228418309	-0.0111295492	-0.0985916318	0.0287900333	0.104471807	-0.1213273743	-0.0945713093	0.1169895942	-0.0033599423	-0.0297441533	-0.1120905361	0.1222004725	0.1037461948	-0.1224605311	-0.0896548031	-0.1780462577	-0.160503227	-0.0696170737	-0.0771243254	0.0963177827	-0.0804553249	-0.0936075514	0.1224128725	0.0828259461	-0.1266847839	-0.0406733431	0.0267440096	0.0528199196	0.1026838758	-0.075895783	0.0453657589	-0.0559322758	-0.1883149375	0.0386322182	0.2044217395	-0.0082836783	0.1007927849	0.0883854956	-0.0426382988	-0.1085139713	0.1414741974	0.1135012752	0.136754805	-0.1201373074	0.0454156045	0.0795837784	-0.0340331806	0.0837616144	-0.067357173	0.081987781	0.0161457222	-0.0501943664	-0.0315548142	0.0641595979	0.0606696882	-0.1318246248	-0.0227661566	0.1604790034	0.0529205286	-0.1558076905	-0.0167198029	0.0103524233	-0.0624431742	0.0192563464	-0.1642834746	-0.0747198729	-0.1367882844	0.1790470943	0.0083688202	-0.0280820271	0.0171060776	0.1555074411	0.0443081932	-0.0092808877	0.1039382296	0.0511999282	0.1475219636	0.1342817282	-0.0001325206	0.0203881523	0.0643825103	-0.0984736375	-0.0817560054	-0.0003407552	0.0453305262	0.1156959735	0.1152136733	0.1144113283	0.0	-0.0375270157416451	-0.0004130638627941	0.0014082769104736	1.706217547463874e-07	0.0394108040451897	0.0125884906703533	0.0001584700973575	0.0015532114754883	0.0247256201199661	-0.0118026000308049	0.0006113562903168	0.0001393013674871	0.0023980026339747	-0.0003410067316315	5.7504166325496e-06	1.1628559101806605e-07	0.0002909994153263	-0.0001389994955137	8.468065972024844e-08	1.9320859753063108e-08	-8.488338147033883e-07	2.401331114293068e-07	7.205188449839063e-13	5.766391120471987e-14	0.0	0.0
559.5084498840553	0.0916221956534855	0.0083946267363655	313049.7054916584	743.958268064611	-1.7979340945973945	3.2325670085157525	553473.9046216956	536.7906393947371	0.3179313935429491	288144.1905418107	0.1010803710001615	581.9458342666551	508.1604296738539	0.966358	16.783251	0.0875153062981608	0.0568798204297734	-0.1079879203	0.1778350003	0.0051012269	-0.0171178166	-0.0074885633	0.0659403835	0.0707223888	0.0590659607	-0.206073775	-0.0087360302	-0.1082836791	0.0196696278	-0.1078304565	0.0302675064	-0.0152791187	0.1276239035	-0.0470530573	0.1272296627	-0.0423858614	0.1783787121	0.0874793692	0.0627811779	0.10050898	-0.0791807003	0.2259340168	0.0898626275	0.0563284558	-0.0241601583	-0.0754192886	0.0129000664	0.0047884447	0.0502257351	0.0442056531	0.0064294578	0.077752765	0.0284291382	0.0425683597	-0.0717506557	-0.0256954667	-0.1007385278	0.0276245742	-0.1105908959	-0.1078295656	0.0949243256	-0.0146043528	-0.0655131063	0.0003269283	-0.1136650302	-0.0762373545	0.0926718648	0.068146044	0.0148987687	0.0746398609	-0.0577834219	0.1344589818	-0.1570942565	0.1154906836	-0.0389090355	0.0983740903	-0.0279203769	0.0587778353	-0.0065454316	0.0894240529	-0.0180628613	-0.1546223685	-0.1886021449	-0.0369512388	0.0443917714	0.1581667849	0.018558423	-0.0617807665	0.0823652734	-0.0610436266	0.0240494296	-0.0327621078	0.0379678237	-0.1653996549	-0.0523688078	-0.1319716452	-0.0435917648	0.0004311647	-0.0384590164	0.0997289999	-0.0469462462	-0.0097007671	0.0230380624	0.0848497411	0.0172604173	-0.004819451	-0.06429685	-0.212700681	-0.0094792183	-0.1546681044	0.2115984773	0.015410824	-0.0100544804	0.0285926527	-0.0156888136	0.0584390505	-0.0091223992	0.0361579361	-0.0321987914	0.1249468585	-0.1091951452	-0.0951144187	0.1025031758	0.0933941532	0.0088352893	0.034575011	0.0130243603	0.0965710392	0.1155415645	0.1145973067	0.1130292557	0.0	-0.0375058704319997	2.114530964540673e-05	0.0014066903168619	4.4712412000013085e-10	0.0910597174156464	0.0516489133704567	0.0026676102523489	0.0082918721358173	0.037022392680015	0.0122967725600488	0.0013706575597532	0.0001512106153935	0.0022060304812145	-0.0001919721527602	4.866570484047478e-06	3.685330743538564e-08	0.0004418582640959	0.0001508588487695	1.952387255498421e-07	2.2758392252089042e-08	-0.0001289873334451	-0.0001281384996303	1.6637732189277417e-08	1.6419475087529154e-08	0.0	0.0
559.8973029372496	0.3888530531943388	0.1512066969785593	313484.98983640625	748.0588848562802	4.100616791669154	16.815058072119026	559592.0952124215	537.3710116344283	0.5803722396912008	288767.6041450089	0.3368319366041806	582.8201829363971	509.5757232014726	1.075126	18.672281	0.0655587691460797	0.0388301396996495	-0.0455738639	0.0429778529	-0.1805931271	-0.0281365632	0.0451061499	-0.0099218885	-0.0597805998	0.0942050907	-0.1608181941	-0.1096376583	0.0334876699	0.0070975038	0.0765881492	-0.005508356	0.0947069805	-0.0427562407	-0.0957124972	-0.0709922628	0.0788420456	-0.0741562085	-0.0512948689	-0.0787306997	0.012324755	-0.0033373626	0.147527469	-0.0030221896	0.1008077544	0.0076723327	0.0808778394	0.0527205065	0.1526760195	0.013293597	-0.0410429232	0.0176262276	-0.0092514436	-0.1160278503	-0.0088416293	-0.1247065207	0.0962276174	-0.0678170103	0.0564669752	-0.0098189163	0.0437139815	-0.0115975269	0.1061590623	0.0591565703	0.1602472143	-0.0605493821	-0.0898249985	-0.1411215073	0.0369869959	0.0869856496	0.0510470314	-0.1341324365	-0.0180111334	-0.055936582	0.0343265788	-0.024978325	-0.1466687318	-0.1262660327	0.0277035129	-0.0666128651	0.0382037818	-0.097241437	0.0402542575	-0.1272117034	0.0175136112	-0.0406038016	-0.0843993043	-0.0392697017	-0.0330808675	-0.0123595695	0.0396179095	-0.0436083478	-0.0278017145	-0.0555840896	-0.0580557082	0.1546365163	0.0166101805	-0.1559394317	0.0037377555	0.0069879915	-0.0409747933	0.1548743756	-0.0328191254	0.0084851485	0.1766815866	0.048857784	0.1241356487	-0.0056059731	-0.0987584288	-0.1572592039	-0.1439795216	0.1452759898	0.0230894426	-0.0169207252	0.0590131397	-0.0211571114	0.0678193383	0.0291156298	-0.0476410834	0.06441627	-0.0178506285	-0.0156675173	-0.0311356904	0.0676839368	-0.0574781768	-0.0171934024	-0.0030654051	0.0517386707	-0.0781341119	0.1153357926	0.1137771902	0.1111951025	0.0	-0.0374468969185528	5.897351344689994e-05	0.0014022700888287	3.477875288271688e-09	0.0575802262784321	-0.0334794911372143	0.0011208763268068	0.0033154824582754	0.0473451991601336	0.0103228064801186	0.0022415678835127	0.0001065603336259	0.0018810457721091	-0.0003249847091054	3.5383331967695203e-06	1.0561506115232145e-07	0.0005048359824164	6.297771832050001e-05	2.5485936914233174e-07	3.9661930048562434e-09	-0.0001749748663252	-4.598753288009998e-05	3.0616203845521605e-08	2.1148531803982772e-09	0.0	0.0
560.6477957153724	0.750492778122748	0.5632394100144001	314325.9508405059	747.967172129014	-0.0917127272662128	0.0084112243426067	559454.8905826741	537.6586559249694	0.2876442905410385	289076.8302910446	0.0827392378808574	582.3777794814323	510.8752260533775	1.038217	18.03126	0.0584296397928787	0.0314861015643933	0.0232711091	0.0389977537	0.0604049766	-0.1078959532	0.0803215571	0.0219924108	-0.08985286	0.0156479134	-0.0720654267	0.0545990823	-0.1138476156	-0.0169066165	0.1260573176	-0.05852717	0.0410582563	0.1360651742	0.0117162832	0.0507540987	-0.0336711049	-0.0277913994	0.0182575035	0.0382308272	-0.0808055306	-0.0232440887	0.1480140811	0.1087814474	0.1640345409	-0.1345618421	-0.00983461	0.0809835735	0.1266068184	0.0009716596	0.0488222939	0.1467967732	-0.0058292663	-0.1152055594	0.0261555669	0.0074066694	-0.0886850052	0.1301102826	0.0079271052	0.1294441869	0.0664284148	0.0357468547	-0.0545807279	0.0142618601	0.1124873372	0.0705205056	0.0454942417	0.0996514304	-0.0644107135	0.2004208564	-0.0965288654	0.0343399705	0.0353767942	0.000873831	-0.0019543699	-0.0283804427	-0.00737538	-0.0021021391	0.1786476455	-0.0522856342	-0.045815896	-0.07106958	-0.0297425757	-0.1592191975	-0.0407345083	0.1048975406	-0.1429172452	0.0572259209	0.0701954425	0.0776786801	-0.0545836568	0.0236827655	0.0349550429	0.0460757562	-0.0261826783	0.0790721296	-0.0190816518	-0.1485224125	0.0518810677	0.2192073916	0.1167738794	0.0411426781	-0.0116268609	-0.0763860368	0.1138731898	0.0439896221	-0.0721155338	0.031062975	-0.0797121717	-0.0961400807	-0.1119504929	0.076181596	0.0204562839	-0.0478804672	0.0662758256	0.0263911577	0.0836465532	0.0913409399	0.0030080561	-0.0552907726	0.094348475	0.0107372841	-0.0953815532	0.0087697819	-0.1350865055	0.0518523616	0.0671613644	-0.0216033609	0.0040752903	0.1150787493	0.1127547821	0.1089162049	0.0	-0.0374655567657953	-1.865984724250258e-05	0.001403667943771	3.4818989911353115e-10	0.0298434761290735	-0.0277367501493586	0.0007693273088479	0.0008906330674665	0.032167630973106	-0.0151775681870275	0.0010347564824219	0.0002303585760718	0.0017250525941942	-0.0001559931779148	2.9758064527361395e-06	2.4333871555989624e-08	0.0004237866030021	-8.104937941429998e-05	1.7959508488405956e-07	6.569001903443152e-09	-0.000247865541181	-7.289067485580003e-05	6.143732650495002e-08	5.313050480933958e-09	0.0	0.0
561.1726407168705	0.5248450014981927	0.2754622755976378	314914.7326891459	749.5251977583941	1.558025629380154	2.427443861805425	561788.0220747598	537.5225869603904	-0.1360689645789534	288930.5314925905	0.0185147631215884	583.8671738650092	518.8753631963963	1.029763	17.884443	0.0476501119593098	0.0283109868643293	0.0798611768	0.0749355916	0.0034677374	0.0847514775	0.0822155221	0.0343644045	-0.0716453566	-0.0428608034	-0.0401129025	-0.0045589983	0.1036391767	-0.1084053191	-0.1568701738	-0.0428671815	-0.0275068136	-0.0990489794	-0.0145119089	-0.0436734894	-0.0222425545	0.0281132385	0.0086166985	-0.1203334644	0.0600935998	0.0438512473	0.0179850071	-0.0060293794	-0.0157605031	0.0088493082	-0.0350842849	-0.02520403	0.0458321753	-0.0884198931	0.0786871252	0.04910507	-0.0052779838	-0.0147348076	0.0599486436	-0.027169271	-0.1031551951	-0.0119570334	-0.0155545756	0.0315704771	0.0214395288	-0.049851919	-0.0867059849	0.07009997	0.1737160662	-0.1190016042	-0.0836402748	-0.1015304098	0.0696546978	-0.0570122019	0.0748037713	0.0106467395	-0.0480642309	0.0513409318	0.1080724374	-0.0359008474	-0.010568241	-0.0848231869	-0.0362318452	-0.0775342999	0.0901047086	0.0665027043	0.0325658218	-0.0336767617	0.1283046121	-0.0093621376	-0.0731466526	0.0674282349	-0.0605243441	0.0688452223	0.0353254619	0.0603493469	-0.0571923351	0.0146574045	-0.0053017427	0.0144363196	-0.1590109154	-0.0943017874	0.1038871906	-0.0182200928	0.0309705892	-0.0463629005	0.0551836931	0.0124643678	0.0400138878	0.0579480051	-0.0342660213	-0.0145826221	-0.0628417681	0.0232113497	-0.1385103073	0.0457296099	0.0127916502	-0.0690958269	0.073807063	0.0027658694	0.0648638863	0.031321997	-0.0833076015	0.0194047336	-0.1436268441	-0.0624965237	0.0391840874	0.0080577903	-0.0456689694	0.0416285811	-0.0013047853	0.1345124653	-0.0628281836	0.1147705489	0.1115319001	0.1062016776	0.0	-0.0308552628355727	0.0066102939302226	0.0009520472446522	4.369598584393775e-05	0.0371944128574881	0.0073509367284145	5.403627078515472e-05	0.0013834243478132	0.0253116422662884	-0.0068559887068176	0.0006406792342165	4.7004581148010485e-05	0.0012220580360532	-0.000502994558141	1.4934258434822042e-06	2.530035255194599e-07	0.0004448561722474	2.106956924529996e-05	1.978970139866084e-07	4.4392674818248974e-10	-0.0002352718166902	1.2593724490800014e-05	5.5352827728707084e-08	1.5860189655017608e-10	0.0	0.0
560.3483724718873	-0.8242682449832728	0.6794181396878046	313990.29853189294	747.2341137156767	-2.2910840427174435	5.249066090794504	558358.8207004529	537.6174812163694	0.0948942559789429	289032.55610943324	0.0090049198177971	582.6372155717863	513.0134406795347	1.098123	19.071695	0.0524226063531138	0.0246889346532502	0.054228578	-0.0630302983	-0.0430797785	0.0520318002	-0.0775100981	-0.0396158971	-0.0478735744	-0.0084560333	0.0422947897	0.0175723935	0.0492155366	-0.033063585	0.1092245438	0.1099692535	0.1769682777	-0.0658625999	-0.0388812229	-0.0372791505	-0.0109575594	0.0785903991	-0.0136636059	-0.2092213694	0.0446424692	-0.0164506901	0.0366572216	0.0835219653	0.0075236128	0.1146482339	0.0362511426	-0.0627159906	-0.0251900284	0.0454252456	-0.1709834866	-0.0707170847	0.0861744149	-0.1064165062	0.020454345	0.1250934571	-0.0278990054	0.071903941	-0.0678862061	-0.0542097368	-0.1508329271	0.013567442	0.136426748	0.0761404051	-0.1555801362	-0.0665847642	0.0158568367	0.1757156883	-0.1012576201	0.0562589369	-0.1521677051	-0.0044909716	-0.04329472	0.0447126257	-0.0255527589	0.0332723637	-0.1273354521	0.1206460976	0.02538517	0.1299279731	0.1305547128	0.0249862156	0.0176029809	-0.0206019131	0.0675345508	0.2052727879	0.2007314225	-0.0463030591	-0.0661559334	-0.0828369693	0.0420643355	-0.0723043616	-0.1067619546	-0.1867721868	-0.0061992986	0.0816654342	-0.1441219607	0.0702477776	0.0092569754	0.1072268124	0.0542691758	0.0056763335	0.0528990748	-0.0352907063	-0.1132996395	0.0707292672	0.0692372864	0.0073442972	0.0336113047	-0.0186853757	-0.059719187	-0.0111056909	0.0029315672	0.0326236231	-0.0825151625	0.1067480042	0.0174062782	-0.0068541501	0.081485295	0.0006157421	0.0342266579	0.080406003	0.040759502	0.0224312462	0.090908437	-0.0841904613	-0.0913165324	-0.0348268282	0.0147765644	0.1144113283	0.1101107184	0.103062378	0.0	-0.0333371005032745	-0.0024818376677018	0.0011113622699654	6.1595182088235134e-06	0.0371071311354143	-8.728172207379814e-05	7.618099008167741e-09	0.0013769391811008	0.0117199134854786	-0.0135917287808098	0.0001373563721071	0.000184735091251	0.000848000355788	-0.0003740576802652	7.191046034165746e-07	1.3991914816538258e-07	0.000560999552944	0.0001161433806966	3.1472049840336784e-07	1.3489284879635365e-08	-2.37714001431375e-07	0.0002350341026887	5.650794647651576e-14	5.524102942671464e-08	0.0	0.0
560.0611398895231	-0.2872325823641404	0.0825025563715727	313668.480414352	745.2635402455049	-1.9705734701717572	3.883159801344762	555417.7444192633	537.6775077605344	0.060026544164998	289097.10235157947	0.0036031860043924	582.8942627883171	508.0837182766054	1.051796	18.267109	0.0562349228572856	0.0273341529725416	0.004818067	-0.0793600305	0.0630460249	-0.0364412418	0.1058259972	-0.0409256042	0.0323740647	-0.0562316105	0.1032889792	-0.020208876	-0.0229729076	-0.0986112101	-0.0664174374	-0.0512715809	0.0194560195	0.0654066707	0.0484946778	0.0231253267	-0.0556662402	-0.0588755377	-0.0287551009	0.0747028296	0.0240224012	-0.1459324141	-0.1100285458	-0.0503115641	-0.0531792108	-0.0450377029	0.006213781	-0.0178184285	-0.0144452257	0.055672481	-0.0750705524	0.0935943001	0.0356787901	-0.0377359565	-0.0309271381	0.1309611519	0.0270682818	0.004384582	0.1158632139	0.0181211177	6.70937e-05	-0.1742001734	-0.1506494661	0.0183353829	0.1568665534	-0.0312783583	0.0064046796	0.0148577152	-0.0073632191	-0.081959763	0.0049320747	0.0592452173	-0.0098462543	0.0643882049	-0.0251886505	-0.018682451	0.0952428126	-0.083910495	-0.0711431869	0.0680296095	-0.0062702562	-0.0393733178	-0.0780415022	0.0485018235	0.0097914129	0.038357671	-0.1213620535	-0.0033477443	0.0101023821	-0.1257800872	-0.0166630871	-0.0865875594	0.0217422433	0.0006976494	0.1146543182	-0.1096617094	-0.0237999643	0.0224374118	-0.0276583138	0.0325627617	-0.0323551413	0.1041163714	0.0319693254	-0.0579760605	0.1022334933	0.0698542842	-0.082435375	-0.0048960533	0.0103077807	-0.0588585933	-0.0394303167	-0.0792017982	0.016424269	0.0277189107	-0.0241445085	-0.0735707366	0.0192714732	0.0658769305	-0.0690061873	-0.0088467707	-0.047485439	-0.1133787564	0.0207958805	-0.003299114	0.0050832606	0.0759399032	-0.0244452124	0.0140731119	-0.0441932079	0.1140012473	0.1084937639	0.0995108621	0.0	-0.0375240588418108	-0.0041869583385363	0.0014080549919636	1.753062012863866e-05	0.0532240747396457	0.0161169436042314	0.0002597558711419	0.0028328021318913	0.0266543012779081	0.0149343877924295	0.0007104517766134	0.0002230359387346	0.0007555270044203	-9.247335136769994e-05	5.708210544083121e-07	8.551320713174093e-09	0.0003779453673491	-0.0001830541855949	1.4284270070064617e-07	3.3508834863812093e-08	-0.0001446428394806	-0.0001444051254791	2.0921551013010617e-08	2.0852840264654435e-08	0.0	0.0
