global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
710.272876651056	n/a	n/a	504487.5593061662	667.8963430763611	n/a	n/a	446085.5250947762	642.4232159981767	n/a	n/a	412707.58845344	657.7525316305434	747.8588085850188	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1241245995016413	n/a	n/a	0.0154069162014428	-0.0680948220902166	n/a	n/a	0.0046369047954982	-0.0979985468306239	n/a	0.0096037151809139	n/a	-0.0008611036381563	n/a	n/a	7.414994756460162e-07	-0.0005041777002858	n/a	2.54195153465478e-07	n/a	0.0015732861172575	n/a	2.47522920675518e-06	n/a
705.6626872340462	-4.610189417009792	21.253846460709088	497959.8281543753	657.3673929305974	-10.528950145763702	110.85879117197749	432131.8892883704	642.7555150166774	0.3322990185006347	0.1104226376964851	413134.6520843541	653.9125966121849	733.0125001184947	1.179058	20.954731	0.1286541462756609	0.0768550811241452	-0.1020767652	0.0042298047	-0.0404081525	0.1043621316	0.036889826	-0.0313987193	0.0914948981	-0.0722716354	0.041337655	-0.0078219147	-0.0077936763	0.0585630852	-0.1122341576	0.0732932937	-0.0089553832	0.0266418038	-0.0117081201	0.0987811835	-0.0139504088	0.0060929074	-0.0234658291	0.0170152943	-0.0908742781	0.0686341316	-0.0202195641	0.1175873421	-0.028373543	0.0182971513	-0.002296689	0.0898839571	-0.1805148858	0.0447109489	-0.1037765378	0.0656784831	-0.1161041286	0.0052717017	-0.1299623827	0.0030217896	-0.0887314563	0.055479077	-0.0687710989	0.004870881	-0.0853650494	0.0090483757	-0.0674305986	-0.0089546903	0.0937163026	-0.0472016343	0.0210118969	-0.0591888612	0.0947933764	-0.1123953889	0.0171265288	-0.0671531517	0.0868294898	0.0377607931	-0.0192119569	0.0062144096	-0.181350165	0.1009057254	-0.0328617288	0.1603378286	-0.0567044405	0.0143456927	-0.1659517854	0.0391352457	-0.0252858076	-0.1575250539	0.0010947761	-0.2118014858	0.1010580869	-0.0988667363	0.1324426047	-0.0829975318	0.0114077361	-0.0125267757	0.0374402473	-0.111904822	0.1487107139	-0.0058716114	0.235309255	-0.1809105631	-0.1667249277	0.1138201837	-0.168857249	0.0832287641	-0.1452901837	0.0027706281	-0.1043316337	0.0520462039	-0.0187490824	0.1119544337	-0.1530934548	0.121694412	-0.1458922814	0.0021936794	-0.1153885408	0.1158504512	0.1158311377	0.115798951	0.0	0.1023336050942163	-0.021790994407425	0.0004748474372644	0.010472166731579	-0.0206505562399854	0.0474442658502312	0.0022509583620674	0.0004264454730207	-0.0415032752483242	0.0564952715822996	0.0017225218563381	0.0031917157111577	-0.0009181059560486	-5.700231789229995e-05	3.2492642450948187e-09	8.429185465319139e-07	-0.0005027225060996	1.4551941862000302e-06	2.527299181390624e-07	2.117590119550368e-12	0.0015732713406219	-1.4776635600018129e-08	2.47518271122223e-06	2.1834895965572316e-16
702.5129685089215	-3.1497187251246714	9.920728047400983	493524.47092321696	653.5099511797578	-3.857441750839598	14.879856861120464	427075.2562909694	641.3728397612426	-1.3826752554347197	1.9117908619914668	411359.1195834006	651.9797783832327	719.8633542333702	1.076695	19.13549	0.1031087287866046	0.0541924484517495	-0.0327153574	0.0495151888	-0.0543213751	0.0687531407	0.1245041982	-0.0138279232	-0.0125243214	0.05920535	0.0017092007	0.079196124	-0.0621358698	0.0538870307	-0.0808783028	0.1066482987	0.0049235592	0.0461734869	0.035046761	-0.0886780674	-0.10494232	-0.0419979612	-0.048936373	-0.0665900462	0.0863755927	0.0295325828	0.0360724013	0.0407764029	-0.0598656734	0.0882737028	0.0508047836	0.199181449	-0.0231870044	0.2069024996	-0.1344461232	0.0730161818	0.083522263	0.0797469651	-0.0657966674	-0.0985641941	0.0055986833	-0.061910486	-0.1974594943	-0.0107065608	0.0610325184	0.119994167	0.086458542	-0.192580374	0.0554517677	0.0251545722	0.1403833516	0.0283005624	0.023996999	-0.0616811945	-0.0712992953	0.0262944822	0.0415142289	0.0255051742	0.0264517997	0.0262594414	-0.2090969601	-0.006026383	0.0160268548	0.1273787356	-0.1157541185	0.0586176671	-0.1030739642	0.1892278738	0.0581078822	-0.2364515576	0.0179163042	-0.0296983901	0.1298860671	0.0634725508	-0.0506364826	-0.0971345653	0.0783520918	-0.0754081398	0.0712840491	-0.1053161401	0.0011219581	-0.0641853775	0.1744358236	-0.1689921047	-0.1274620144	0.0595272457	-0.1724626783	0.0824739747	-0.1466261074	-0.1990714531	-0.1334027088	0.0853962706	0.0877031574	0.029154747	0.089620923	0.1935696152	0.0901222666	0.0547583914	0.0385094113	0.115798951	0.1156251942	0.1153357926	0.0	0.095064097403025	-0.0072695076911912	5.2845742072289366e-05	0.0090371826150518	-0.0587090174331592	-0.0380584611931738	0.0014484464683923	0.0034467487279669	-0.0042607706471997	0.0372425046011245	1.8154166508038547e-05	0.0013870041489647	-0.0007326097764495	0.000185496179599	3.440883264586155e-08	5.367170845493864e-07	-0.0005575143847518	-5.479187865220004e-05	3.1082228920517813e-07	3.002149966237414e-09	0.0014027942928509	-0.000170477047771	1.967831828055057e-06	2.906242381671585e-08
699.7516948400039	-2.7612736689176245	7.624632274657799	489652.434431458	650.6541485944797	-2.85580258527807	8.15560840608091	423350.82108320727	640.3619755456982	-1.010864215544416	1.0218464622682273	410063.4597247894	649.2419201746281	687.9396029791975	1.10975	19.722963	0.0703189533913804	0.0387141727692603	0.111484409	0.0125825603	-0.0853628563	0.1093188765	0.1083628377	-0.1113527294	-0.0692448485	0.0126015146	-0.1366660123	0.0237420652	-0.0656897932	-0.0299806176	-0.0476090412	0.076421285	0.0206157312	0.0534100507	-0.0469530756	-0.1366747967	-0.1393180324	-0.0925598451	0.1140812354	-0.0567589074	0.0129904671	0.0292565113	-0.0934328642	0.0388761287	-0.106575715	0.0099176482	-0.0136814655	0.0430695855	0.0168692896	-0.0622038862	-0.0036627331	-0.0282374936	0.0867014916	0.0526756962	-0.0133594508	-0.0375157226	-0.0363350282	-0.075789944	0.0423082041	0.0870895954	-0.0477695075	0.0817851539	-0.0153275047	-0.0973977109	0.0924312915	0.0026441295	0.0695075696	0.1264321642	0.0707480409	-0.0633928848	-0.0937335122	0.0125821239	-0.1006654602	-0.0178087869	-0.0893161072	0.0132011011	-0.070587305	0.0552712408	-0.0126495813	0.0190873656	-0.0554156092	0.0696395254	-0.1274994921	0.1033812906	0.0553316126	-0.0924783397	0.0311421768	-0.1256695648	-0.0374971061	0.0518753902	0.0668423289	-0.12962941	-0.0092950728	-0.087691845	0.1332854695	-0.0909805895	0.0389876244	-0.0193966392	0.0937075516	-0.0669233156	-0.0675707165	0.0896566505	-0.0080216455	-0.0021010671	-0.1468204383	0.0135407324	-0.2133382262	0.0538914261	-0.0117239482	-0.1084108171	0.143465367	0.0347774788	-0.0299739124	-0.1270441424	0.0011938195	0.1156959735	0.1152136733	0.1144113283	0.0	0.094475139964274	-0.000588957438751	3.468708646601483e-07	0.0089255520712691	-0.0477491364476918	0.0109598809854674	0.0001201189912156	0.0022799800315002	0.0307309659574173	0.034991736604617	0.0009443922686759	0.0012244216306068	-0.0005329788104637	0.0001996309659858	3.9852522580423655e-08	2.8406641240330064e-07	-0.0006629225737766	-0.0001054081890248	4.394663388225917e-07	1.1110886313487972e-08	0.0015733227050912	0.0001705284122403	2.475344334355491e-06	2.9079939381197748e-08
699.3780787214858	-0.3736161185180435	0.1395890040164887	489129.6969961569	649.9784781255405	-0.6756704689391881	0.4565305825965024	422472.02202639374	639.8808879482449	-0.4810875974533246	0.2314452764234121	409447.5507614343	647.3511899596713	677.9326447738938	0.953022	16.937529	0.1414907059039765	0.0646516973448818	0.1418604226	0.0159947606	-0.0706005316	0.0046798048	-0.0616097984	-0.1260284176	-0.1250988293	0.0466084832	-0.0559547221	0.0444910022	0.0566062967	0.0074224843	-0.0656279673	-0.1169628781	-0.0403557934	0.1210455559	-0.1698941276	-0.0667434323	0.0760741064	0.008523754	0.0323303983	-0.0403763127	0.0879953253	0.0094676485	-0.054836061	-0.0046785952	0.0896591342	0.0012933994	0.0501391118	0.0866330927	-0.0711366466	-0.0543628416	-0.0757331295	-0.015816108	-0.133136946	0.0554174311	-0.0012608033	0.0931024441	-0.0404233246	-0.0820893134	0.2717882976	-0.0064797017	-0.0399917541	-0.0851354866	-0.0941791472	-0.0776843242	-0.0728553911	-0.0800761249	-0.0986251623	0.1637983401	0.0126604663	0.0510521106	-0.0621533502	0.0433041255	-0.0086732051	-0.0764431543	0.041662645	0.0766034798	-0.0459264238	0.1028124048	-0.0241077101	0.0898056997	-0.0699048098	0.072984092	-0.0020981364	-0.0266643756	0.0726986884	0.0079931745	0.0130922871	-0.0918621429	0.0437862919	-0.1448959688	0.02933015	-0.1079794353	-0.0715867792	-0.0909746931	-0.0325721283	-0.1007210329	-0.0778433223	-0.029378555	0.0563014874	-0.0583720436	-0.0885911704	0.0250829609	-0.0355522005	-0.1161077911	-0.0509574939	0.0310766866	-0.0496848195	-0.01254191	0.0139000934	-0.0517001318	0.0532776713	0.0984684118	-0.1366243001	-0.1117255926	0.1269318103	0.1155415645	0.1145973067	0.1130292557	0.0	0.0675878488284809	-0.026887291135793	0.0007229264246208	0.0045681173092615	-0.0084440315710168	0.039305104876675	0.0015448912693664	7.130166917232843e-05	0.036868693982285	0.0061377280248676	0.0013593005959593	3.767170530724632e-05	-0.0009349451120654	-0.0004019663016017	1.6157690762334888e-07	8.741223625749834e-07	-9.404274064328531e-05	0.0005688798331333	8.844037067700228e-09	3.23624264545788e-07	0.0011609572024934	-0.0004123655025978	1.3478216260213015e-06	1.7004530773273621e-07
699.4880447666743	0.1099660451884574	0.0120925310943898	489283.524771505	651.8579750905618	1.8794969650213036	3.5325088415242902	424918.8196891675	639.1285110854046	-0.752376862840265	0.5660709437373589	408485.2536822462	647.7726385910798	683.5985360314476	1.065325	18.933422	0.05364050913255	0.0275854439707043	0.1210966712	0.0694885135	-0.0927741042	-0.098162508	-0.0203533577	0.0942012113	-0.1201472714	-0.0421148156	0.0025732833	-0.018382629	-0.0218274832	-0.083259067	0.0142088857	-0.0916342097	0.0545535722	0.1280715431	0.0196367287	-0.2409785143	0.0642215381	0.0864711266	0.1023493546	0.050766167	0.0263068642	-0.0341247233	0.0372055456	0.0212407187	0.1885279747	-0.0183219693	-0.1543007089	-0.0002972528	-0.2035437192	0.0541834931	0.0970079799	0.002340009	-0.022635082	0.1245600025	0.0016076747	-0.0074454449	0.1054027527	0.0648088369	-0.1326147431	0.1288190615	-0.0420975443	0.0103244244	0.015061177	-0.0458846573	-0.0813501234	0.0756738566	0.0381485197	0.0955774094	-0.1620967669	0.0010501485	0.0668241672	0.0768566061	-0.0597084524	-0.0989549395	0.0632372105	-0.1536187273	-0.064186711	-0.0333775597	0.0093448705	0.0433932109	-0.0480721133	0.0401965093	0.105058935	-0.1664290053	0.0938701876	-0.0419369471	0.0046429207	0.0737608452	0.1586487112	0.1273291504	0.0622146382	-0.0782950621	0.1150850506	-0.0777762015	-0.0022490114	-0.0670442931	-0.0440888746	0.0986060784	0.0451881004	-0.0784993577	-0.0538713445	0.0450565981	0.1921484609	0.0598773476	-0.0113517314	-0.0712592677	0.0110878576	-0.0128519811	0.068096953	-0.129168882	0.100239451	-0.0111645398	-0.1385076219	-0.011375986	-0.0604219081	0.1153357926	0.1137771902	0.1111951025	0.0	0.0657972071809638	-0.0017906416475171	3.206397509822772e-06	0.0043292724728146	0.0067372928812972	0.0151813244523139	0.0002304726121264	4.539111536837792e-05	0.0172510247187318	-0.0196176692635531	0.0002975978538462	0.0003848529473341	-0.0008358786985876	9.906641347780004e-05	9.814154279354444e-09	6.986931987524998e-07	-0.0002309411687821	-0.0001368984281388	5.33338234384424e-08	1.874117962687821e-08	0.0010559045687267	-0.0001050526337667	1.114934458257918e-06	1.1036055861320427e-08
701.1867836824686	1.6987389157942516	2.885713904033829	491662.905610965	651.7360219638726	-0.1219531266891635	0.0148725651092631	424759.8423252935	639.8925765610797	0.7640654756751246	0.5837960511186544	409462.5095379773	649.0500890347904	688.7749476004036	1.091322	19.395451	0.0765816015802057	0.0454240907341319	0.0909251565	0.0174158197	-0.1741069505	0.0555338462	0.0466021825	-0.0869988005	-0.033835662	-0.0995185467	-0.0527514844	-0.1728331968	0.0555450472	-0.0093981965	0.0383403322	-0.0906083997	-0.0220050459	0.0490867297	-0.1213096699	-0.1050668126	0.0513670995	-0.0827073061	0.1215361917	0.1213261439	-0.0702923186	-0.0668576726	-0.0122484214	0.0799123487	-0.0849232729	0.0062947479	0.031102639	0.0427670358	-0.0104643441	0.1437242467	-0.0440700126	-0.0904328882	-0.0395698207	-0.0461209466	0.079866407	0.0848388013	-0.0783370294	0.0766216516	-0.0672328867	-0.1008461064	-0.0052520526	0.0600967766	-0.1499269584	0.0890634612	-0.018727935	-0.1650935307	0.0125457432	0.1017097188	0.055051563	-0.0564646154	0.1028959775	-0.0716402629	-0.1118808651	-0.0985119558	0.0006355253	-0.0239108439	-0.0257972647	0.136349774	-0.0239637792	0.0602335082	0.0910985415	0.0867967908	-0.0150234691	0.0536012378	0.1334088904	0.056537702	-0.079707698	0.0374353018	-0.012840708	0.0222057634	-0.1167771837	-0.0753593601	-0.0674522041	-0.0527905614	0.066423635	-0.0845566617	0.1072719572	-0.0001601964	-0.0523282868	-0.1298000854	-0.0403892391	-0.0582500818	0.0222167109	-0.0506933138	-0.0984848243	0.1199759904	0.0613092938	-0.0541751887	0.0223586757	-0.0765648715	0.0211981085	0.0395531072	0.0875405113	-0.0042487012	0.1230752173	0.1150787493	0.1127547821	0.1089162049	0.0	0.0630991746172355	-0.0026980325637282	7.279379714938245e-06	0.0039815058373763	-0.0327276324259173	-0.0394649253072145	0.001557480329504	0.0010710979242059	0.0223030961205097	0.0050520714017779	0.0004974280965606	2.552342544866213e-05	-0.0003443278472707	0.0004915508513168	2.41622239430369e-07	1.1856166640607454e-07	-0.000326681919591	-9.574075080890004e-05	1.0672107658766061e-07	9.166291365451893e-09	0.0010559444127506	3.98440239001048e-08	1.1150186028192097e-06	1.5875462405521228e-15
701.6260574684012	0.4392737859326416	0.1929614590075963	492279.1245186522	650.3336990891347	-1.4023228747379335	1.9665094450132616	422933.9201709572	640.6848562140214	0.7922796529416019	0.627707048465265	410477.0849819812	649.3915930962283	699.8378233584785	1.058928	18.819733	0.0921214575435248	0.0454358562548419	0.0351438949	0.0467648352	-0.1640311317	-0.056169229	0.0420298986	-0.0565150405	-0.0936780474	0.0940559572	0.0198984486	0.0456367142	0.0380696545	-0.0194733118	-0.0124236732	-0.1054573283	0.0965793736	0.0903958083	-0.053211129	-0.0803855412	-0.0270140122	-0.0707721136	-0.1305558163	-0.0180053923	0.1007353306	-0.003162395	-0.0017985357	0.0083098836	-0.0318869517	0.0332069868	0.0841781569	-0.0458279958	0.0710539032	-0.0278434025	0.0111607168	0.0950980851	0.1603942231	-0.0127686111	-0.088004609	-0.0345174843	0.0570722162	0.0198588281	-0.1738774266	-0.0871429239	0.0774925629	0.0643373752	-0.0101577104	0.0632113414	0.0432537413	-0.0186739121	0.0272504069	0.0905286369	-0.006054426	0.0711777411	-0.0782750394	0.0363531941	0.0669525703	-0.0733397162	0.1264059639	-0.0333091962	-0.0751366526	-0.060872803	-0.0349181664	0.0160599344	0.1182808453	-0.0155712904	-0.0030044444	0.1484945	0.0808039664	-0.0190761282	0.0723113547	0.0188104618	-0.1020903189	-0.0856397663	0.0625560582	-0.050224458	0.0664290239	-0.0518645599	-0.0165719713	-0.0966759599	-0.1045793374	-0.1066215701	0.0529671111	-0.0908733524	-0.1192640947	-0.0647216322	0.0530311477	-0.0430286336	0.0347320044	-0.1562614136	0.0317382401	-0.0094086943	0.1513131066	0.057157479	-0.0925024372	-0.0620015205	0.0814410277	0.026896522	0.1200459755	0.1147705489	0.1115319001	0.1062016776	0.0	0.063065781939045	-3.339267819051084e-05	1.115070956735018e-09	0.0039772928515831	-0.0026406718291411	0.0300869605967762	0.0009052251979519	6.973147709219404e-06	-0.0043208268878842	-0.0266239230083939	1.8669544995063063e-05	0.0007088332763568	-0.0007150063801555	-0.0003706785328847	1.3740257474162776e-07	5.112341236630713e-07	1.0122629114484027e-05	0.0003368045487054	1.0246762018939968e-10	1.1343730402870478e-07	0.0010560049563636	6.054361299996126e-08	1.1151464678644888e-06	3.665529075089079e-15
701.4938032480519	-0.1322542203492958	0.0174911788002	492093.5559954165	653.8528049370459	3.519105847911192	12.384105968802746	427523.4905240426	641.2573472126039	0.5724909985825661	0.3277459434580637	411210.9853541461	649.9393810885656	695.4396969018255	1.117904	19.867868	0.0826152606557396	0.0423899555766447	0.0643336399	0.0364047786	0.0079457887	-0.0546496044	-0.0486173402	0.0491870863	-0.0669285892	-0.0713294082	-0.0772755335	-0.0882353576	-0.1176994705	-0.1150889065	0.0622761514	0.0876209801	0.1768139136	-0.0939620447	-0.061950687	-0.0734527475	-3.70799e-05	0.0820414486	0.0898353313	-0.0841385876	-0.0894946726	-0.028486376	-0.0558894366	0.0719607851	0.0119986674	0.0517972849	-0.0981909009	-0.0951975783	-0.0712901581	0.0495571692	0.0718123892	0.0337641877	-0.0731764081	0.0310249017	-0.0461769378	0.0151801524	0.0015366117	0.0818556172	0.029570048	-0.0734380415	0.1275372718	-0.0829219569	-0.0104623156	-0.0674665182	-0.0212788532	-0.0444862588	-0.0396376925	0.054727705	-0.0807582545	-0.0172613307	0.0665048417	-0.0029221326	-0.0993422595	0.0008001009	-0.0250599038	-0.1238011261	-0.1663150229	-0.0901855661	-0.0076979896	0.011433848	0.0320076287	-0.0946646117	-0.1069233825	-0.0848536518	-0.0833689922	0.0437480439	-0.0002930435	0.0075383169	0.036303839	-0.0196487055	0.028898439	-0.0598613088	-0.0171772224	-0.0343774867	0.0639829306	-0.0320205384	-0.0217914635	0.2066928268	0.0429114567	-0.0590716812	-0.0114790036	0.0070411736	0.1486990451	-0.015006218	0.0050641451	0.0377819002	0.0048795494	-0.0524042409	-0.0573234829	-0.0307197757	0.1187955295	-0.0663151638	-0.0352724864	0.0555581097	-0.063231679	0.1144113283	0.1101107184	0.103062378	0.0	0.0556964421216719	-0.007369339817373	5.4307169343920526e-05	0.0031020936650127	-0.0388453028773199	-0.0362046310481788	0.0013107753093347	0.0015089575556307	-0.0042053719229357	0.0001154549649484	1.768515301021591e-05	1.3329848931259283e-08	-0.000486383352285	0.0002286230278704	5.2268488872675406e-08	2.365687653799944e-07	-0.0002896958198668	-0.0002998184489812	8.392366804829745e-08	8.989110234954284e-08	0.0008059297367106	-0.000250075219653	6.495227405144171e-07	6.25376154844962e-08
702.438179945006	0.944376696954123	0.8918473457499794	493419.39664445264	654.0891426058273	0.2363376687814025	0.0558554936850279	427832.6064748263	642.2096749091743	0.9523276965703644	0.906928041655016	412433.2665469473	651.6497241376688	692.883302049351	1.035381	18.401232	0.1513509425076655	0.102040532899282	0.0543576684	-0.0231286662	0.0295606799	0.0237150715	0.0375393736	-0.062755386	0.0158338586	-0.1164034514	0.0061771544	-0.0364568844	0.1160442989	0.0209888419	0.010850639	0.1240877852	-0.0466432215	-0.0104976198	-0.0771480015	0.076170542	-0.0695282396	-0.0113711549	-0.1409863896	0.0820181165	-0.0581169154	0.070390182	0.0501470514	-0.0228583448	-0.0071428497	0.1046205653	0.0189377991	-0.0747060148	-0.0134424934	-0.0121342576	0.0196021275	-0.000646554	-0.0921725169	-0.0144271186	0.0429445222	0.1133150588	-0.0735473555	0.0475453614	0.0460257792	-0.1599886618	-0.1342779841	0.0612067714	-0.0198432047	0.1293019191	0.0046386872	-0.0595020352	0.0049641108	0.0199713945	0.0886704093	-0.0768254972	0.0294558089	-0.1186291872	0.1243041399	0.0071324383	-0.0067277268	0.0614551967	-0.0256300037	-0.0028086253	-0.006523386	0.0499995265	0.0551370054	-0.0747617299	-0.0986982834	-0.0421693337	-0.0653910277	0.1751945387	0.0513630711	0.1161119756	0.0590295906	-0.0116118335	0.0211684409	-0.0309905202	-0.0509193268	0.0043003938	-0.0808657305	-0.0586237422	0.1072779151	-0.0504892571	-0.1391301752	-0.0805708187	-0.0514612071	-0.0339168158	0.0016081756	-0.0610564577	0.0977097258	0.0722156067	0.074404603	-0.0796834008	-0.0691082197	0.0949870274	0.0120071724	0.0060207199	0.0561634842	-0.0224240007	0.0552034896	0.1140012473	0.1084937639	0.0995108621	0.0	0.0408815248595146	-0.0148149172621573	0.0002194817734845	0.0016712990748391	0.0609788970032667	0.0998241998805866	0.0099648708817993	0.003718425879735	0.0072235769085509	0.0114289488314866	5.2180063353749776e-05	0.0001306208713927	-0.0008308903540299	-0.0003445070017449	1.1868507425126057e-07	6.903787804199327e-07	-0.0003247822608973	-3.508644103049997e-05	1.0548351699356185e-07	1.2310583441867519e-09	0.0006798656488173	-0.0001260640878933	4.622173004417683e-07	1.5892154256369673e-08
