global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
654.1648055004873	n/a	427931.5927554904	n/a	755.5457089279637	n/a	570849.3182794593	n/a	657.852066766648	n/a	n/a	432769.3417491503	690.9030920492636	599.1710093811481	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.110191342734069	n/a	n/a	0.012142132013537	-0.1268717087094586	n/a	0.0160964304708577	n/a	0.0134861505557779	n/a	0.0001818762568131	n/a	0.0030549968658267	n/a	n/a	9.33300585021096e-06	-1.4106123072954446e-05	n/a	1.9898270814933777e-10	n/a	-0.0010509824719732	n/a	n/a	1.1045641563948984e-06	0.0	0.0	0.0	0.0	0.0	0.0
649.0500608972767	-5.1147446032106245	421265.9815507586	26.16061235607221	739.900157026811	-15.645551901152658	547452.2423682996	244.78329429166155	656.8300471855199	-1.02201958112812	1.044524024209298	431425.7108857323	683.4053936731625	586.5191443283193	1.195887	22.77969	0.0823703877571645	0.0414389097868321	-0.1144749394	-0.026492647	-0.0253014954	-0.141969305	0.0910780947	-0.2606171976	0.1369658382	-0.0385399881	0.0328851748	-0.360120692	0.2467995607	-0.0531106361	0.0552999985	-0.2472252067	0.019020723	-0.1207009873	0.1615889124	-0.0996977195	0.0249091886	-0.0616324747	0.0370626243	-0.0643728361	0.0770466642	-0.0435388555	0.0391943786	-0.0263755981	0.0884784345	0.1043503068	-0.030569835	0.032484183	-0.0190410232	0.0579194556	-0.003451061	0.0062393431	-0.0193100544	0.0448558847	-0.0938552734	0.035881217	-0.068314393	0.0206118919	-0.0180120974	0.0216399191	-0.0672016221	0.0229156715	-0.0242888805	0.0035899353	-0.0558237908	-0.1227794017	0.251131261	-0.0233684043	0.0321826714	-0.0314417517	0.0915894922	-0.0607219654	-0.1020575298	0.0956054165	-0.2584761449	0.0641996594	-0.0141981277	0.0766075956	-0.0727002657	0.0175319573	0.0436775141	-0.1235078274	0.1223347695	-0.0021938805	0.1568320468	-0.1966472505	0.009209294	-0.2162552063	0.0480499472	-0.034011026	0.0519687462	-0.1581821206	0.0047966546	-0.111525486	-0.0852313905	-0.1113705256	0.0666955834	-0.0099008484	0.0034497488	-0.0206955662	0.1208676909	-0.0211061185	0.0655356281	-0.1257198389	0.0139421146	-0.0354875056	0.1445352721	-0.0466285927	0.0164570509	-0.0227554724	0.0263917491	-0.083081904	0.0157170049	-0.1047269677	0.016033181	-0.0265903236	0.0188058585	0.1158504512	0.1158311377	0.115798951	0.0	-0.1104705712331082	-0.0002792284990392	7.796855467568743e-08	0.0122037471085692	-0.1075499483879411	0.0193217603215175	0.0115669913982487	0.0003733304219221	0.0452087184969798	0.0317225679412019	0.0020438282281391	0.0010063213167841	0.0032690164369863	0.0002140195711595	4.580437683933902e-08	1.0686468465286603e-05	2.8876904194063968e-05	4.2983027267018414e-05	8.338755958331491e-10	1.8475406330372483e-09	-0.0006870484504917	0.0003639340214815	1.3244797199169696e-07	4.72035573323046e-07	0.0	0.0	0.0	0.0	0.0	0.0
646.6464114523134	-2.403649444963321	418151.58144415455	5.777530654272481	733.8842472538804	-6.015909772930627	538586.0883673946	36.191170396042224	656.2174006870815	-0.6126464984383801	0.3753357320488081	430621.2769645097	680.7086523747329	576.5856231689453	0.946921	18.037291	0.0812052899683487	0.0595902263231347	-0.127566118	0.0110684341	0.0552401695	-0.1080826227	-0.0574002868	-0.2010612256	-0.0464991909	-0.1064479773	-0.0006875972	-0.1897267187	0.084065564	0.058495193	-0.0025005855	0.0072812807	0.2275352502	-0.1108790521	0.1386910939	-0.0730563995	0.0593906366	-0.0812447256	-0.0739848869	-0.02497222	-0.074103799	0.0622364709	-0.0031880274	0.0705950805	-0.0716962995	0.0240310178	-0.0534057307	-0.0169719867	-0.0727357154	-0.0369088887	-0.0433114413	-0.0259816458	-0.0785427262	-0.013429188	-0.0788251716	0.0716205437	-0.1245973595	-0.0112222585	-0.0383920227	0.1329224501	-0.1058845442	-0.0882540583	-0.0933586279	0.0205490457	-0.0985410188	-0.0594443942	0.1490446343	-0.0931414489	-0.0842844111	-0.0258853736	-0.0749357635	-0.1242001812	-0.0660419962	0.1177030538	-0.1317383205	0.1692283784	-0.0383321244	0.0533649027	-0.106341228	0.084070125	0.0640893955	0.0149254485	0.1822991126	-0.1082902759	0.055956751	-0.0565323327	-0.0042745658	-0.039368626	-0.0004100069	0.0208702201	0.0364529621	-0.0126868279	-0.1020914621	-0.1099625227	-0.0961074313	-0.1083824787	0.1019109942	-0.0337523271	-0.0428033554	-0.0498958671	0.0641075449	-0.0798913946	0.0145686884	0.0837081256	0.0172462201	-0.0303573649	0.2103411873	-0.0703899946	0.0315278953	-0.0620892506	0.0386185434	-0.1096051859	-0.0370753973	-0.0842321032	-0.0537558256	-0.1203421375	0.0533899491	0.115798951	0.1156251942	0.1153357926	0.0	-0.110466041079789	4.530153319207142e-06	2.0522289095523486e-11	0.0122027462318416	-0.0502541677132626	0.0572957806746785	0.0025254813725527	0.0032828064831208	0.0477587344650771	0.0025500159680972	0.0022808967177057	6.502581437551207e-06	0.0031289715868961	-0.0001400448500902	1.961256003678666e-08	9.790463191603096e-06	-8.185164560781111e-05	-0.0001107285498018	6.699691888706703e-09	1.2260811741226329e-08	-0.0008633743140447	-0.000176325863553	3.1090810157711185e-08	7.454152061521563e-07	0.0	0.0	0.0	0.0	0.0	0.0
645.6194032550344	-1.027008197278974	416824.4138593867	1.054745837278208	731.9186846993186	-1.9655625545617568	535704.9610119807	3.863436155895339	654.582047751056	-1.6353529360254695	2.674379225367124	428477.65723796585	679.2832982439344	571.487012787979	0.981026	18.686935	0.0349626878715055	0.0201533644538703	-0.1449480842	0.0315950067	0.0051274481	-0.1182269914	-0.0335033066	-0.098103762	-0.0403582157	-0.0921306459	-0.1721413334	-0.1050471056	-0.0405450012	-0.0139970621	-0.0635549603	-0.0090552688	-0.0693907154	-0.1334371296	0.0295485111	-0.0704561034	0.0378711907	0.1390593292	0.0317126596	0.0017860204	-0.1075966668	0.1156950453	0.0243756654	0.0267948583	0.0538385644	0.0266066393	0.0832522063	0.1588458415	0.0663257309	-0.0574929915	0.0299342651	0.0166560305	-0.0777853215	0.0787556545	0.0825579944	0.0578068599	-0.0030616964	0.1818970049	0.0646865417	0.1185003662	0.0054461564	0.105287012	-0.0098815173	0.0099694405	-0.0976968201	-0.1118426676	0.0598170516	-0.0441443814	-0.0264056157	0.1411476157	-0.132043121	0.1263216151	-0.0954107895	0.0265291325	-0.027563198	0.0493524838	0.0291629286	0.0315469654	-0.0095768125	0.062824192	0.1121040465	-0.1798546304	-0.0855800163	0.0184734948	-0.0414071486	0.0106659195	-0.103773596	-0.0056725602	-0.0789285827	0.0183377693	0.1338242709	-0.0740527379	0.0878371159	-0.1126763968	-0.0949725709	-0.10778884	-0.0884928694	-0.0384544201	-0.0449190324	-0.0662376313	-0.0352428307	-0.1085118291	-0.0555030357	0.0509891418	-0.0847595831	-0.0854531738	0.1462642824	-0.015487865	-0.0239164118	-0.1167001961	-0.0265420633	-0.0010256581	0.1481548313	-0.0972830457	0.0355932561	-0.0031649179	-0.0264051971	0.1156959735	0.1152136733	0.1144113283	0.0	-0.1103933437707809	7.269730900809346e-05	5.284898737018226e-09	0.0121866903488938	-0.0433996724902243	0.0068544952230382	0.0018835315722587	4.698410476265485e-05	0.0638607261559371	0.01610199169086	0.0040781923451635	0.0002592741364125	0.0031219961219477	-6.97546494839987e-06	4.86571112463552e-11	9.746859785456475e-06	-2.7072069187727976e-05	5.477957642008313e-05	7.328969301051304e-10	3.0008019927637277e-09	-0.0006864592824412	0.0001769150316035	3.1298928407267415e-08	4.712263464496873e-07	0.0	0.0	0.0	0.0	0.0	0.0
645.53856737463	-0.0808358804043791	416720.04196808976	0.006534439560751	730.5559698278254	-1.3627148714932673	533712.0250510745	1.856991820988912	654.4555170202768	-0.1265307307792227	0.0160100258315241	428312.0237582779	678.2908981836098	569.7511334328756	0.906189	17.261412	0.034595071788941	0.0199521826698551	-0.1295996955	0.0462224534	0.0182794047	-0.1030992101	0.0519234042	-0.0306846125	0.0147457751	-0.0141504345	-0.037482841	-0.1023555967	-0.0894749704	0.1061099414	-0.039492137	-0.0830303446	0.0700066	-0.1058723528	0.0319486265	-0.0700890201	0.0186454439	0.0394772596	0.1110023406	-0.097531902	-0.0475324459	-0.0128407836	0.0968651082	-0.0179283579	0.112593317	0.14333229	0.0190272869	0.0278846297	0.0130558727	0.0713834767	-0.0987623992	0.0788776075	-0.0044405426	-0.0073022475	0.1201843812	0.047960951	0.1138799052	0.086225225	-0.0492837818	-0.0204579082	-0.0407152104	0.0067149606	-0.1982080449	0.0168227636	-0.0786427453	-0.0825789165	0.0723185655	0.0401985635	-0.0081187099	0.0778681574	0.0220305111	-0.0018899706	-0.1486124242	-0.0977841432	-0.1052941283	-0.0116488432	0.0174628946	0.0720604682	-0.0218057373	-0.1064585178	-0.1201998054	-0.1394527136	-0.0962066905	0.0367104226	0.0295113842	0.0673223836	-0.052836268	0.0436631226	-0.0102617241	-0.1116726932	0.1687686869	-0.0666200474	0.0124237537	-0.09826966	-0.0803701878	-0.1115674942	-0.0273666382	-0.0360811194	0.016802934	-0.0776550819	0.0190545008	-0.1110527424	0.0226012096	-0.0841725499	0.0671587443	-0.0755721343	0.1128618839	-0.0599661266	-0.0094627973	-0.0457525781	0.0339582043	-0.0549648067	0.2023639618	-0.052400011	-0.0189970173	-0.0776460827	-0.0302291192	0.1155415645	0.1145973067	0.1130292557	0.0	-0.0957603808481764	0.0146329629226045	0.0002141236038943	0.0091700505401877	-0.0434906202594902	-9.094776926590192e-05	0.0018914340505551	8.271496734443734e-09	0.0559254392076979	-0.0079352869482392	0.0031276547505739	6.296877895089543e-05	0.0030440499047864	-7.794621716129997e-05	6.075612769756534e-09	9.26623982283009e-06	0.00013295429401	0.0001600263631977	1.7676844295697524e-08	2.5608436918291152e-08	-0.0006872041850588	-7.449026175999169e-07	5.54879909707208e-13	4.722495919623294e-07	0.0	0.0	0.0	0.0	0.0	0.0
645.4184472649578	-0.120120109672257	416564.972069909	0.014428840747675	728.637638947458	-1.9183308803674208	530912.8088909261	3.679993366571244	653.6350613665837	-0.8204556536931022	0.6731474796769757	427238.79344769765	677.9014572809739	569.5743185224325	0.891633	16.984148	0.0660946608730325	0.0339988893578664	-0.1356895974	0.0422405446	0.0680892639	-0.1147600322	0.0257595954	-0.0383182009	-0.0780690466	-0.0576047224	-0.0268015717	0.0229986329	-0.0498537624	0.1317807193	-0.074793367	0.0161872467	-0.0185304192	-0.1132243016	0.0058217623	-0.0545146318	-0.0272930217	0.0514339601	0.0882545926	-0.0429375522	-0.1582397793	-0.0866605871	-0.0786673953	0.0551223029	-0.0341946217	-0.1558725203	-0.0560009816	-0.0488900544	-0.0286251622	0.073212245	0.0791764729	0.0770099122	0.0536944196	0.0705439531	-0.0670033936	-0.0127369147	0.0711969827	-0.0499562667	-0.1725672565	0.0658616002	-0.0056570886	-0.1552568856	0.063536368	0.0207370325	-0.1069185503	-0.0562025503	0.0406851135	0.0444218012	-0.0520552824	0.0873619577	-0.105887269	-0.1047237017	-0.0153001975	-0.0534432925	-0.0177078033	-0.0985912098	0.0091134254	-0.0407550193	-0.0884451771	0.146780759	-0.0431787316	0.0750945475	-0.1120929847	-0.0962248414	0.1100068835	0.0836107042	0.0144303938	0.0280404621	-0.0554484755	0.0226214391	-0.0542987998	0.0358711592	-0.175816039	-0.1108270771	-0.1032121353	-0.1157057446	-0.0593927435	0.0114718759	0.0191469765	-0.0012196645	0.058208982	-0.0714344889	0.0765825555	0.0691150228	0.0698699629	-0.0539775623	0.1564557662	-0.0303619375	0.0171292558	-0.009063041	0.0626531951	0.0468533887	-0.0214201035	-0.0590903576	-0.0046055414	0.0030574423	-0.0094867122	0.1153357926	0.1137771902	0.1111951025	0.0	-0.1105825013163865	-0.0148221204682101	0.0002196952551741	0.0122284895973886	-0.0677957267307078	-0.0243051064712176	0.0045962605629448	0.0005907382005772	0.0603482533741299	0.0044228141664319	0.0036419116853081	1.9561285150791564e-05	0.0031559807165904	0.0001119308118039	1.2528506631102465e-08	9.960214283490452e-06	-6.33099183020569e-05	-0.000196264212312	4.008145755413119e-09	3.8519641034472155e-08	-0.0008299015562862	-0.0001426973712274	2.0362539755210424e-08	6.887365931262568e-07	0.0	0.0	0.0	0.0	0.0	0.0
645.7609355217887	0.3424882568309613	417007.18584597576	0.1172982060671105	729.4194050644384	0.7817661169804069	532052.6684845592	0.6111582616586232	654.5529022802772	0.9178409136934532	0.8424319428496333	428439.5018835341	678.0522632189121	572.101418326719	0.997661	19.003805	0.0764954868927051	0.0455099097106209	-0.1118476897	0.0415331024	0.1109673179	-0.0438022255	-0.0212716391	-0.0644853681	-0.1131884148	0.0754253432	-0.1147102969	-0.101926801	0.0186938405	0.1505421897	0.0005247181	0.0215007891	0.0655927832	-0.0875919365	0.07772383	-0.0174263009	-0.1394102452	-0.0603137758	-0.1439284518	-0.0787512558	-0.0905528909	0.0658149885	0.0247681966	0.0574133632	0.0520277941	0.0720661257	0.0335266548	0.0165094428	-0.080786353	-0.0603936085	-0.0102202172	0.1194685478	-0.0134525486	-0.0187039155	-0.0965066474	-0.0212845032	0.0369179699	-0.011233595	0.1612326992	-0.0098255525	0.0829403405	0.0831590664	0.1194910256	-0.0384841144	-0.1130768436	0.0057097605	0.056554134	0.0337891878	-0.1563210091	-0.1419898414	-0.0589667384	0.0009060952	-0.0858291025	0.0015891391	-0.050085115	0.0045453368	-0.0111754068	0.0846080745	-0.0274218781	0.1247309813	0.0484789588	-0.0020873642	-0.0211300822	0.0230735045	-0.010212333	0.1023100871	0.1025375499	0.0634404823	0.0511685145	0.0898219729	-0.0696893034	0.0361323145	0.0720876161	-0.1031149476	-0.0763738157	-0.072749175	0.1538645361	-0.057503142	0.0387164744	-0.0911267473	-0.061794171	-0.0977443724	0.0192449446	0.0642744961	-0.0551561293	-0.0133822207	0.1167883799	0.0383817203	-0.0671950135	0.0165416634	-0.0150492101	-0.0899174608	-0.0458842305	0.0194128489	-0.0049565012	-0.0265792578	-0.0372793172	0.1150787493	0.1127547821	0.1089162049	0.0	-0.1050119352399576	0.0055705660764289	3.103120641186051e-05	0.011027506542841	-0.028635801019675	0.0391599257110328	0.0008200091000384	0.0015334997816936	0.0398738207560143	-0.0204744326181156	0.0015899215816827	0.0004192023910337	0.003234983612857	7.900289626659989e-05	6.241457618511143e-09	1.0465118975453329e-05	-6.661125046081295e-05	-3.301332158756054e-06	4.437058687953154e-09	1.0898794022436908e-11	-0.000686394534969	0.0001435070213172	2.0594265167335303e-08	4.711374576353097e-07	0.0	0.0	0.0	0.0	0.0	0.0
646.0325321844923	0.2715966627035868	417358.0326407071	0.0737647471917259	729.9396415363659	0.5202364719275465	532811.8802862384	0.2706459867236209	654.0472382107455	-0.5056640695316901	0.2556961512153499	427777.78981110366	678.0781319817155	574.3766989269395	0.987155	18.803684	0.0563258832956809	0.032032318441254	-0.1334908955	0.0108620654	0.0421146468	-0.0412362336	-0.1004319037	0.017696174	-0.0034034084	0.0678048172	-0.0583210629	-0.0725155069	-0.1045471503	-0.0220375056	0.062340984	-0.0782975506	-0.0861647784	-0.1282378205	0.0289006716	-0.0227778896	0.051751398	0.0193126807	-0.0955343014	0.0324337209	-0.0040376202	-0.0029913151	-0.046522237	-0.0798024637	0.1493387403	0.0340589906	0.1386631119	0.0311242883	-0.0035945651	0.0270102532	0.0021828215	-0.0268665278	-0.0008238309	-0.0752812621	0.0103093681	0.1329077161	0.0625909322	-0.0745304344	-0.080228607	-0.0051073564	-0.1654442626	-0.0349772368	0.0073187854	0.089088185	-0.1072667645	-0.0493679945	0.0236074803	-0.0963531542	-0.0438585443	-0.0391829831	0.0331421079	0.1247208424	-0.0567094974	-0.067076959	-0.0356826088	-0.087591944	0.0369049066	0.045181536	0.0527930868	0.0564700538	0.1128206652	-0.0912580565	-0.0337782726	0.0479705629	0.0008528404	0.1039133766	-0.0501460566	-0.0331103156	-0.0496234536	-0.0587574056	-0.0089525723	0.0875746684	-0.0735317508	-0.1053563733	-0.0647349538	-0.0476969342	0.0254174208	-0.0767723561	-0.1115687045	-0.1135828843	-0.0832356721	-0.0221081796	0.0231010615	-0.045098559	-0.0169918321	-0.0464835499	-0.0281208056	-0.0972698668	-0.0236788333	0.0287115325	-0.0738501482	0.0197117373	0.0274398552	0.0004125235	-0.0377089696	-0.0026723758	-0.00149195	0.1147705489	0.1115319001	0.1062016776	0.0	-0.0991339126495489	0.0058780225904086	3.45511495733549e-05	0.0098275326372083	-0.0010709831126689	0.0275648179070061	1.1470048276219655e-06	0.0007598191862464	0.0368213704282425	-0.0030524503277717	0.0013558133202138	9.317453003514131e-06	0.0030294578096275	-0.0002055258032294	4.224085579313101e-08	9.17761462031305e-06	-0.000112260290507	-4.564904004618705e-05	1.2602372824716037e-08	2.083834857138389e-09	-0.0008318315411032	-0.0001454370061342	2.1151922753279332e-08	6.919437127741248e-07	0.0	0.0	0.0	0.0	0.0	0.0
645.8502095598998	-0.1823226245925298	417122.49318856647	0.0332415394383085	728.8755023609508	-1.0641391754151073	531259.4979419285	1.1323921846531444	653.727901722429	-0.3193364883164804	0.1019757927703016	427360.1694904098	677.8807482808643	576.1562953921131	1.000987	19.067158	0.1103388821820296	0.0657558689787057	-0.1328178002	0.0058080242	6.7866e-05	-0.0599923251	0.1060045545	0.0553259607	0.0089151829	0.0890764351	-0.1251532677	0.0122554144	-0.2030805912	0.0033087484	0.0128025007	-0.0044222558	0.011477908	-0.124458331	0.0018761584	-0.0716797035	-0.0962640998	0.0485610934	0.122619295	-0.029979423	0.0023310292	0.0264392392	0.0174808511	-0.0403987182	0.100117396	0.0296334146	-0.0560106948	0.0613295011	-0.0704055179	0.1183514527	0.0417249541	0.0975950042	0.0067819092	-0.0441104125	-0.0974202646	0.0073614508	0.0753857724	0.0381488645	-0.0294928074	-0.093720816	-0.0053288994	0.0645631089	-0.0089962094	0.0869588626	-0.07734322	-0.0859446344	0.0529002625	0.0992491397	0.0050136111	0.0331489652	-0.0088902966	0.1205035985	-0.0876337906	-0.1408991074	0.0629987796	-0.0365932134	0.0192136639	0.0564848112	0.0057205867	0.0160442873	-0.1259512217	0.0583999263	-0.0950974801	0.0167518868	-0.0234893516	0.060704199	0.0315211527	-0.0552934109	-0.0014641446	-0.1853797377	-0.0488558677	0.0047212991	-0.0592075477	-0.1101905741	-0.0802115611	-0.0742962097	-0.1028254673	-0.005076129	0.0471294298	-0.0178709428	-0.0345016286	-0.0285797857	0.1014396649	-0.1288540655	0.0081785293	-0.0497628865	0.0067072003	0.0433632667	-0.0370660817	-0.0933072217	-0.0688887841	0.1887053524	0.0043315859	0.0558950124	0.0330425	0.147271381	0.0353312675	0.1144113283	0.1101107184	0.103062378	0.0	-0.0953786178820763	0.0037552947674726	1.4102238790607132e-05	0.0090970807490951	-0.0509897588528218	-0.0499187757401529	0.0025999555078689	0.0024918841713956	0.0061115698853626	-0.0307098005428799	3.7351286463671024e-05	0.0009430918493834	0.0033819745318688	0.0003525167222412	1.242680394597498e-07	1.143775173420919e-05	-9.11613557346147e-05	2.1098934772385304e-05	8.310392779372968e-09	4.4516504852936965e-10	-0.0006863469754864	0.0001454845656168	2.1165758832708993e-08	4.71072170759329e-07	0.0	0.0	0.0	0.0	0.0	0.0
644.9756107765102	-0.8745987833896152	415993.5384965324	0.7649230319065949	727.8887884660201	-0.9867138949307446	529822.0883745305	0.9736043104494004	653.0527695335002	-0.675132188928842	0.4558034725278496	426477.9197953749	676.7530077975902	570.3266462117216	0.917056	17.468416	0.0569149022072032	0.030377993921967	-0.131988524	0.0255999184	0.0176565323	-0.1601817305	0.0049815921	0.1093275407	0.0134172028	0.1187579838	0.065162603	0.074042064	-0.0853574791	-0.0718089914	0.0250104139	-0.0248974278	0.1064761464	-0.1134859864	-0.0522785001	-0.0416707659	-0.0092182157	-0.0213452169	0.0639941254	-0.0755518202	0.0605882793	-0.1122989169	0.0153389565	0.0802790682	0.1665421601	-0.0812760451	0.1056984518	-0.0053353662	-0.0040350581	-0.0278726485	0.0634755296	0.0226189024	-0.0074430293	-0.0195376602	-0.0059913758	-0.0067868405	0.0288296266	0.0490705139	0.0677933742	-0.0650044565	-0.0040010218	0.1240543615	0.0107396236	-0.1435463988	-0.0885282143	-0.0884122219	-0.022584024	0.0332427215	0.0113649929	-0.0399833433	0.1145712572	-0.0154588253	-0.0010011286	-0.1756466477	0.004798613	-0.0774051151	0.0659061747	0.0839653488	0.0088030586	0.0233677947	-0.0391909875	0.12249806	-0.1331754519	0.0362508341	-0.015327951	-0.1609141358	0.0897031181	0.0209033823	0.0445550776	-0.0748403259	-0.0850228444	0.0064862686	0.0769672738	-0.1011529485	-0.07244752	-0.02391764	0.0357210159	0.0125362445	-0.0254298484	-0.0156539062	0.0127231858	0.087521426	0.1568612939	-0.1516753449	0.0408175819	-0.0274748698	-0.0292660194	0.0288189539	-0.0990999476	0.031157571	-0.0466700692	-0.0114933556	-0.0931144017	0.0342353259	0.0727019502	0.0994762366	0.0709527354	0.1140012473	0.1084937639	0.0995108621	0.0	-0.0846172964194522	0.010761321462624	0.0001158060396219	0.0071600868533374	-0.0638557222053037	-0.0128659633524818	0.0040775532583609	0.0001655330129874	-0.0154423094163718	-0.0215538793017344	0.0002384649201109	0.0004645697129537	0.0035100136103286	0.0001280390784597	1.6394005612834766e-08	1.2320195544692012e-05	1.4794205503543267e-05	0.0001059555612381	2.1886851648106988e-10	1.1226580957293044e-08	-0.0006870270975957	-6.801221092999667e-07	4.625660835586358e-13	4.720062328307714e-07	0.0	0.0	0.0	0.0	0.0	0.0
