global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
560.7681793698506	n/a	314460.95099377696	n/a	539.3199180336886	n/a	n/a	290865.9739878646	572.8786806617278	n/a	n/a	328189.9827567219	532.1685486517009	467.1218156814575	n/a	n/a	n/a	n/a	-0.0683480417	-0.0084108045	0.0474392189	0.0061960826	-0.0377894739	0.0046381924	-0.0752882162	0.1270743455	-0.0481316294	0.0564088732	-0.0423560215	0.0957254082	0.0208948273	-0.0746209871	0.2368327408	-0.1396776791	0.0807656061	-0.004156797	-0.0439319496	0.1112574207	-0.1086648191	0.0030727932	-0.0883621846	0.117176441	-0.0824034695	0.1336159196	-0.0145419665	0.0200432919	-0.0009576929	0.0361958206	-0.0462775587	0.0288502945	-0.0687984121	0.0258901177	-0.0726753952	0.0693945502	-0.1134269429	0.0928548759	-0.0713725654	-0.0017524056	0.0262212014	-0.0900582592	0.1019212747	-0.052151961	0.0272106012	-0.0413275001	0.1748826414	-0.1276087071	0.195505803	-0.1875242645	0.0858906274	-0.0403141633	0.171006061	-0.2324371615	0.1048860637	-0.1803599987	0.0748954829	-0.0643597289	0.0763903424	-0.0602847324	0.0616753075	-0.116004486	0.0310934808	-0.0816611552	-0.0431942991	-0.0609186416	0.0467488305	-0.0835334277	0.052896805	-0.1529889684	0.0814192322	0.0024600315	-0.0365713157	0.0225558776	-0.1208000917	0.153895816	-0.2029052977	0.0036623683	-0.05858128	0.0644565579	-0.0553577444	-0.1598650179	0.1287472815	-0.0223699054	0.130259932	-0.1689709135	0.0518690204	0.1154637225	0.1154447293	0.1154130763	-0.0298153250496966	n/a	0.000888953607819	n/a	-0.0161080157935629	n/a	n/a	0.0002594681728056	-0.0488154272062502	n/a	0.0023829459333287	n/a	-0.0008230001621193	n/a	n/a	6.773292668483942e-07	0.0002629996319698	n/a	6.916880641625024e-08	n/a	1.0829921917923906e-07	n/a	1.1728720874832864e-14	n/a
558.6741891045194	-2.093990265331172	312116.84957159235	4.384795231301712	539.000095012576	-0.3198230211125974	0.1022867648335889	290521.102423566	571.6107965688236	-1.2678840929041826	1.607530073039462	326738.90275404503	530.5643406901839	464.3354845722165	0.966617	21.36067	0.1942333815083458	0.1038384816097457	0.001897067	0.0013192969	0.0035971139	0.0634273378	0.1318338195	-0.0699670642	-0.0278139733	0.1089982406	0.0338456501	0.0417168541	0.061201382	0.029712287	0.0058414337	-0.0545790145	-0.0437902218	-0.057102808	-0.0301991812	-0.1007231859	-0.1350884961	0.0053254375	0.0023202549	0.0731580628	-0.0825056883	0.0213195414	0.1174593891	0.0166631486	-0.0647497766	0.0095967276	0.0639550211	0.0222892049	-0.027243871	-0.0693488372	-0.1132228016	0.1006555669	-0.0005474719	-0.0223928868	-0.0793983379	-0.0076431722	0.0065779057	0.0677430022	-0.0365655714	0.0638316194	0.0189045203	-0.0563618012	0.0235738749	0.054356416	0.0228173223	0.0554344551	0.148531268	-0.0356236271	0.1075234336	-0.0430353896	0.0190468137	-0.0470095726	-0.0570867675	0.036136249	0.0208536024	-0.0267715404	-0.0165141801	-0.0823322371	-0.0338566814	-0.1410498044	0.0594597043	0.0126808779	0.0797518171	-0.1185853206	-0.0887977438	-0.0359207259	0.1069801409	-0.1230450969	0.1157590932	-0.0793084735	0.0070641554	0.0462639396	-0.0286569593	0.0188708846	-0.0591752225	0.0550756653	-0.0044650036	0.1935156142	-0.075383181	-0.1392355429	0.051125429	-0.0364674907	0.0405268343	0.0233439756	-0.0870202174	0.1154130763	0.1152422001	0.1149575937	-0.0359631971799387	-0.006147872130242	0.0012933515514031	3.77963317298075e-05	0.0587770554587621	0.0748850712523249	0.0056077738964657	0.0034547422484023	0.0112947149236646	0.0601101421299148	0.0001275705852068	0.0036132291868785	-0.0009973458506496	-0.0001743456885302	3.039641910910436e-08	9.94698745807974e-07	0.0007242124889998	0.00046121285703	5.244837292232854e-07	2.127172994897752e-07	-0.0004261390751378	-0.0004262473743569	1.8159451135929952e-07	1.8168682414621883e-07
556.7089602520538	-1.965228852465657	309924.8664249228	3.862124442563483	533.4594999357712	-5.540595076804834	30.698193805113966	284579.0380717231	570.9997053719609	-0.6110911968627306	0.3734324508831246	326040.6635348661	529.1971705030408	456.3864957927603	0.961189	21.240715	0.1879036673783669	0.1349730620861159	0.003893578	-0.1448157391	0.007917537	-0.0595360958	-0.1001026554	-0.1392692391	0.0057271526	-0.0366331928	0.0147171639	0.0459364815	-0.116712189	0.0287425456	0.0242807137	0.1150590406	-0.07144395	0.1082327619	-0.1209194678	0.0968542016	-0.0285061243	-0.0424100805	0.1271181325	0.0999332509	0.2023848541	0.2529444525	0.0015753221	-0.1801280993	-0.0217522658	-0.0132896329	-0.1459385882	0.0627500224	0.0580233425	-0.0072800151	-0.125904881	0.0252850561	-0.0199769526	-0.0924373922	-0.0818337219	0.0266109992	-0.0160483863	-0.0033238663	0.1710909224	-0.0033576141	0.035380445	0.0728794035	-0.0650176015	0.0789027078	-0.1342567081	-0.113377735	-0.1133712755	0.031692146	-0.0612459748	0.0389583568	0.2343045136	-0.047785679	-0.1464353088	0.0732547729	0.0120957737	0.046177152	-0.0708729975	0.1436507893	-0.1507950789	0.0155018678	0.0819306681	0.0027169346	-0.0907419424	-0.1178640249	0.0991236489	-0.0465670281	-0.0126689764	-0.1000968539	0.1581713407	-0.0535127946	0.057753655	0.0688522856	-0.0573578143	-0.010679678	-0.0039528349	0.1147812811	-0.0215923226	0.0560911136	-0.0052066713	0.0052357176	0.0215544179	0.0291483106	-0.02965787	-0.1124850264	-0.0312946088	0.1153118061	0.1148374968	0.1140484259	-0.0299813105533814	0.0059818866265572	0.0008988789824982	3.578296761298505e-05	-0.0724048732501216	-0.1311819287088837	0.0172086984197826	0.0052424656703661	0.0292499081857755	0.0179551932621109	0.0008555571288762	0.0003223889650797	-0.00070037540068	0.0002969704499696	8.81914481551467e-08	4.905257018776705e-07	0.0004701863311229	-0.0002540261578769	2.2107518597481334e-07	6.452928888569973e-08	-0.0005308356429076	-0.0001046965677698	2.81786479781125e-07	1.0961371302776328e-08
556.6173321535196	-0.0916280985342155	309822.8544537015	0.0083957084409959	534.9872004486793	1.5277005129081545	2.333868857139838	286211.30464391544	571.1668799144974	0.1671745425364861	0.0279473276722834	326231.60471126187	529.64291024067	458.7649087230716	0.953763	21.076616	0.138509966060091	0.1104703323811431	-0.0426320223	0.1064387901	0.0307943099	-0.107456765	0.089955966	0.0900305859	0.0484121318	-0.0422754666	-0.0798329394	-0.0777668214	-0.0037647123	-0.0487744594	-0.1114292304	-0.0148373076	0.0125956213	-0.0363657519	0.104448169	0.0151536651	0.0317143661	0.0353753436	0.0075763518	-0.0187948329	0.0973530101	0.1289126882	-0.0671351096	0.1478853234	0.04384446	-0.0392131423	-0.1173865143	0.1001055905	0.0107976293	0.0170543458	0.0651836045	-0.0558670724	0.1132522839	-0.0491827886	-0.0089519356	0.0520385995	-0.0527829533	-0.108378515	-0.0448680836	0.016040551	-0.0117100689	0.0750670109	0.0438488066	-0.0756070214	0.1255831428	0.0788984296	0.1002653971	-0.032804654	-0.0260099663	0.1102753035	0.0655405011	0.0492013281	0.0005177126	0.0116317567	0.0866031732	-0.0196596203	0.0356866631	-0.0011459743	-0.0431564773	0.1633364124	0.1248093458	-0.0358394945	0.0655702207	-0.097117847	0.073829879	-0.0011763833	-9.7627e-05	-0.1660542555	0.0720029051	0.0089359988	-0.0531323742	-0.0664965348	-0.009857862	-0.0273925969	-0.0125758665	0.010113937	-0.0368936215	0.1024579044	-0.2074862687	-0.1187338639	-0.0663307084	-0.0808887138	0.066933896	0.1139473168	0.0008984139	0.1151599564	0.1142313295	0.112689161	-0.0300042898012407	-2.297924785929842e-05	0.0009002574064768	5.280458321790708e-10	0.0340504516911437	0.1064553249412653	0.0113327362083503	0.0011594332603709	0.0333365462098669	0.0040866380240914	0.0011113253132025	1.670061033994968e-05	-0.0010548187438971	-0.0003544433432171	1.2563008355091502e-07	1.112642582476656e-06	0.000623307768242	0.0001531214371191	3.885125739508228e-07	2.34461745054185e-08	-0.0005821713395089	-5.133569660129998e-05	3.389234685455869e-07	2.6353537455407222e-09
555.6767377064574	-0.9405944470621534	308776.63682809105	0.8847179138441582	532.7663158594175	-2.2208845892618	4.932328358820555	283839.94731441664	570.5194283157099	-0.6474515987874838	0.4191935727724689	325492.4180856844	528.7127813954326	452.5824375490172	1.116831	24.680162	0.1588855600725209	0.1099261219630106	0.1265780049	0.0631655142	-0.098469698	0.0393263392	-0.0213135171	0.037473468	-0.0349720836	-0.0646077448	0.1062050397	-0.0612040045	-0.0043310716	0.0264120932	0.0386661576	0.1030987826	-0.071735721	-0.1644013947	-0.0131688489	0.0236325049	0.0574182215	-0.1012176654	0.1745793308	0.1385320109	0.0231615149	-0.1259200953	0.0206803742	0.0623618898	0.0230912878	0.0405011758	-0.0064072164	-0.1122616573	-0.0612744128	0.07121276	0.0814061725	0.0037201595	-0.1287055348	-0.0244013378	-0.1239971462	-0.0138389348	0.1184504264	-0.0168581029	-0.0577225499	-0.0757366886	0.005364716	0.0822574815	-0.060246028	0.1691084758	-0.0759007311	0.1184122403	0.0023939244	-0.0879715308	0.0619238276	0.0116119508	-0.0702889272	-0.0501755045	-0.1134115969	0.0936176999	-0.0507806083	0.0076110015	0.0185418372	-0.0060329639	-0.0207948894	0.024176001	-0.0821812954	0.0847816509	-0.0833353819	-0.1137776557	0.0133462141	0.0926418366	0.0152096251	-0.1788405441	-0.0187973707	-0.03143732	0.0577359149	-0.0271613222	0.0054491083	-0.0618444538	-0.0716275519	0.0185512436	-0.0022377633	-0.1385597838	-0.0753339831	-0.0257142956	0.0639793743	0.0354101998	-0.0247860502	-0.1522553273	-0.0506679578	0.1149575937	0.1134247617	0.1108851636	-0.0297763106242712	0.0002279791769694	0.000886628674393	5.197450513168959e-08	-0.0682375985922192	-0.1022880502833629	0.0104628452307717	0.0046563698616328	0.0491611467345904	0.0158246005247234	0.0024168183482599	0.000250417981767	-0.0005458976342769	0.0005089211096202	2.590006958170557e-07	2.980042271091161e-07	0.0004481241736309	-0.000175183594611	2.0081527499237705e-07	3.0689291820866215e-08	-0.0004553774419909	0.0001267938975179	2.073686146741755e-07	1.6076692447805077e-08
555.8348666902854	0.1581289838279644	308952.3990286073	0.0250047755264646	533.602377913719	0.8360620543014647	0.6989997586427854	284731.4977151754	570.5251253472	0.0056970314900581	3.245616779871452e-05	325498.9186524382	528.2627094906462	455.30208314625565	1.165823	25.762794	0.1348206692440379	0.0896080272283567	-0.0817694116	0.0124299444	0.0664371631	0.1116452969	0.0566178977	-0.0089247744	0.026673374	-0.0287681335	0.0158704829	0.1256188217	0.1430726736	-0.0232903236	0.0357249091	0.0892920778	-0.0301726806	-0.0446629756	0.0090496134	-0.010876527	0.0350778914	-0.0381066746	-0.0071222705	0.0003871591	-0.0696788524	0.1426067984	0.0749953544	-0.0063648522	0.0855507749	0.0669583694	-0.0810942232	-0.0331997594	-0.0107179743	0.0770464335	0.0175378957	-0.0295626714	-0.0084071274	-0.0321086614	0.0902411168	-0.0349302123	-0.025052772	0.1273932902	-0.0640222035	0.0477733844	-0.0168884243	0.020000969	0.100132833	0.0548503651	-0.0851818345	-0.0165478991	-0.0814609223	-0.1459225322	-0.0139480339	0.0584297661	0.0390712743	-0.0961464874	-0.039071393	-0.0359577896	0.0455502665	-0.0058053935	-0.1425567159	0.015906686	-0.0222749409	-0.047778757	0.0361366477	-0.0823721008	0.0314408634	-0.1475483969	-0.0628782723	-0.0047566171	0.071339811	-0.0517953459	0.0461365756	-0.0622567223	-0.0802412581	0.0246348242	-0.0376448876	-0.057754488	-0.006872074	0.0416750805	0.0088401343	0.0949268673	-0.010777824	-0.0507877682	-0.0525242745	-0.1203533617	-0.0268466053	0.0820174071	-0.0261530257	0.1147048067	0.1124192083	0.108643553	-0.0299727712274489	-0.0001964606031776	0.0008983670150529	3.8596768600944826e-08	0.0094571391955327	0.0776947377877519	0.0060364722799075	8.943748176368087e-05	0.0330996399326721	-0.0160615068019183	0.0010955861636725	0.000257972000748	-0.0012118643119692	-0.0006659666776923	4.435116157965198e-07	1.4686151106245826e-06	0.00059927622407	0.0001511520504391	3.591319927355969e-07	2.2846942351944232e-08	-0.0004551368890985	2.40552892400033e-07	2.071495878182603e-07	5.786569404202185e-14
554.9729536920548	-0.8619129982305367	307994.97932968364	0.7428940165187531	532.8578474798868	-0.7445304338322103	0.5543255669023792	283937.4856208983	570.2933043182874	-0.2318210289125772	0.0537409894460859	325234.4529502708	527.7079581903988	446.2588505027568	1.157077	25.569523	0.0697359536390241	0.0433065673266632	0.0988575461	-0.0914882283	-0.0705146459	-0.0725157347	-0.0154202363	-0.0786163015	-0.0023822168	0.001437984	0.0971536787	-0.0313765466	-0.0936121319	-0.0078350795	-0.0476213908	0.1028674085	-0.0028364762	-0.0214977787	-0.0475189752	-0.0423064681	-0.0910483853	0.0078658486	-0.0568520334	0.0064593701	0.2649615891	0.0057556805	-0.0978709204	-0.0063732435	0.1273513433	-0.0678608471	0.1179357063	0.0034970056	0.02836359	0.0599279116	0.0430971539	0.068428064	-0.0930336794	-0.0895117452	0.0027440148	-0.0956512067	0.0937252078	-0.0335299192	0.1232275284	0.0409162344	0.0176823812	0.059125535	-0.0562086996	-0.0238610638	-0.2302735538	-0.0362182059	0.012542232	-0.0516805593	0.0653620637	-0.0403826977	0.2041802742	0.1159055448	0.0322099913	-0.0491423882	0.09450875	0.1220643526	-0.0933064672	0.0016807027	0.0250047525	0.1163503581	-0.1087784398	0.1176612528	-0.0270356812	-0.0604085532	0.0871637554	-0.0309900894	-0.0265333912	-0.065622661	0.0316363087	-0.0382708714	0.0612508526	0.1107416483	0.0681288804	-0.0607863682	0.105797932	-0.0955600852	0.074614876	0.0466578328	0.0901289152	0.0253884701	0.0737487281	0.0336988474	-0.0321869687	-0.1053368847	0.1117544227	0.1144017065	0.1112164334	0.105973176	-0.0241340085524228	0.005838762675026	0.0005824503688084	3.409114957527792e-05	-0.0038475722685973	-0.0133047114641299	0.0001770153471437	1.4803812362078972e-05	0.0375721486881701	0.0044725087554979	0.0014116663570459	2.000333456800625e-05	-0.0004579012429278	0.0007539630690414	5.68460309478327e-07	2.096735482748241e-07	0.0004311041020419	-0.0001681721220281	1.8585074679735292e-07	2.8281862627434157e-08	-0.0004554011129164	-2.642238179000143e-07	2.073901736454957e-07	6.981422594565992e-14
555.4908687399434	0.5179150478885504	308570.10525345703	0.2682359968293994	531.620479716811	-1.2373677630757811	1.5310789810991623	282620.3344543323	571.0606194167841	0.7673150984967378	0.5887724603810585	326110.23104868113	528.924912887212	452.5852545341559	1.174118	25.946098	0.0621581368174368	0.0362479576646394	-0.0757856726	0.0632047908	0.0715125703	-0.0657779862	0.0326808249	0.1393819546	-0.014421051	-0.1365659296	-0.1209325894	-0.0660177319	-0.0016030511	-0.031156216	0.0160670268	0.0417350593	0.0379905751	0.1075447277	0.0665355285	-0.0024963886	0.025409843	-0.0445512319	0.0050290452	0.0209321162	0.0511943828	-0.0841056024	0.064478358	0.0046850951	-0.0170683832	0.014536715	-0.0167245931	-0.0663153306	-0.011219715	0.045578347	-0.0405101328	0.1017503376	0.0794092899	0.0312915073	-0.0028736142	-0.1067339523	-0.0888092071	-0.0754961598	-0.0715343515	-0.053882823	0.0029579889	0.0850421461	0.0245093983	-0.0431880902	0.0042685945	0.0477103072	0.0266783321	0.0488938152	-0.0968729822	0.0359565009	-0.0912174152	-0.0694646746	-0.0589383717	0.1346876079	-0.0379090503	-0.0870027973	0.0046840349	-0.0331958812	-0.0404651782	0.1230320412	0.0337129443	-0.0821331445	-0.0091349723	-0.1150227238	0.0761159988	-0.006571486	-0.0624944384	-0.0484348031	-0.0011342522	0.0323083074	-0.0951312365	-0.1364778411	-0.0304474925	0.0472410222	0.0333353457	0.0555552812	-0.0595059735	0.0846438191	0.0313926889	-0.0559207589	-0.1314832102	0.0577130174	-0.1613861542	0.1471909882	0.0372700569	0.1140484259	0.1098185471	0.1028845713	-0.0299164042950366	-0.0057823957426137	0.000894991245944	3.3436100524198194e-05	-0.0349786457370413	-0.0311310734684439	0.0009691437352976	0.0012235056575974	0.0374558386104411	-0.0001163100777289	0.0014029398460114	1.3528034181325618e-08	-0.0004799800158418	-2.207877291400003e-05	4.874722133879812e-10	2.303808156074946e-07	0.0001670570010483	-0.0002640471009936	2.7908041599251713e-08	6.97208715431244e-08	-0.000238959836251	0.0002164412766654	5.710180334110474e-08	4.684682624454823e-08
554.8989427839576	-0.5919259559857437	307912.8367027539	0.3503763373696366	531.881057938864	0.2605782220530273	0.0679010098083167	282897.4597941653	569.7602135079806	-1.3004059088035549	1.691055527651199	324626.7008966596	527.7929840454689	443.88574033500873	1.176101	25.989927	0.0795245455119338	0.0448651857465974	0.119833577	0.134020409	-0.1251655196	0.0642144382	0.0333726345	0.0581141289	0.0119783293	-0.1442397492	0.1006130604	-0.1068110412	0.123040861	-0.0335995203	0.0705186821	0.1480212896	-0.0418419776	-0.0096211066	-0.1108331039	0.0673983768	-0.0919147878	-0.0501587086	-0.0234855775	-0.0986372305	0.0144383652	0.0652301088	-0.0219345664	-0.0537811874	0.0514878778	-0.0600221496	0.1066430049	0.1195278961	0.0586969468	0.0213191423	-0.1702985743	-0.0098435605	0.0645226805	0.1083160617	-0.0772876708	0.1229497776	0.1550227241	-0.0305655322	-0.1157361854	0.0009062841	-0.0426922738	0.130335908	-0.0374536767	0.1563322048	-0.0402032073	0.0626493321	-0.1290020289	0.0656956211	-0.0204161172	-0.0013133209	0.0903004374	0.0144012468	-0.1117454434	0.0120007159	0.0070652612	-0.0846981797	-0.1324344664	0.0040909619	0.0855996048	-0.0742123181	0.0911953599	0.1145279049	0.0130438493	-0.1377778788	-0.0231471164	0.1367584556	0.0359979366	-0.0752078305	-0.0249948218	0.0435444461	0.017854845	0.044611202	0.0315030937	-0.0677870547	-0.0601479943	0.0541520132	-0.0234045397	-0.0203111056	0.0293451074	0.0926593271	0.0147468053	0.1146418743	-0.1106914456	0.0760721132	0.0471272001	0.1136451198	0.1082280018	0.0993899282	-0.0298818335706982	3.457072433839942e-05	0.0008929239775469	1.1951349812816016e-09	-0.0052552906393259	0.0297233550977153	0.0008834778382648	2.7618079703786423e-05	0.0657192095233512	0.02826337091291	0.0043190145003741	0.0007988181353607	-0.0006169653593656	-0.0001369853435238	1.8764984340333495e-08	3.80646254657124e-07	0.0003970543006757	0.0002299972996273	1.5765211768506917e-07	5.2898757835896e-08	-0.0001758775038628	6.30823323882e-05	3.0932896365009224e-08	3.979380659535347e-09
556.0837627609001	1.1848199769424357	309229.15120632097	1.4037983777618732	533.361835701521	1.480777762656999	2.1927027823794667	284474.8477828963	570.0398387387802	0.2796252307996383	0.0781902696997509	324945.41774933453	528.7264692092083	450.8941417204595	1.22362	27.04002	0.1481684315354601	0.0799339291693943	-0.0822054878	-0.0685139309	0.0667063279	0.1242202938	-0.0693825157	-0.016826589	0.0407527349	-0.0750904283	0.0380352056	0.1377524265	0.0216407387	-0.1016486654	-0.0689387423	0.0454884734	-0.0205806931	-0.012183926	-0.1350421849	-0.0613924744	0.0210897279	0.0098042362	-0.0540707129	-0.017593216	-0.0960631351	-0.1869008901	0.0961567186	0.0242959595	-0.0677648979	-0.020316643	-0.0150910952	0.1503336679	0.1541789848	-0.038499664	0.0404279752	-0.0177820917	-0.0049625325	-0.1004009664	-0.0987347256	0.1076594158	-0.0470020436	0.1580095743	0.0355882975	-0.0085028371	0.0106576412	0.0566335135	0.0783180068	-0.1246439228	0.0343145493	0.0287599416	-0.1173066508	-0.0701720872	0.0101436427	0.1118973496	-0.0281343211	-0.0735771008	0.0106042919	0.0082737175	-0.0168456355	-0.1272547584	-0.0795719872	-0.0613559043	0.0623608441	-0.057500422	-0.1797540282	-0.0908569466	-0.0562034342	-0.1243626598	-0.0571505919	-0.0106141965	0.0199150597	-0.0029956991	0.0475276468	-0.1332747803	-0.0963161012	-0.094706104	-0.0062609924	-0.0129232493	-0.0124805255	0.0162749634	0.1074572349	-0.0200652777	0.0669948324	-0.0763009235	0.0086619014	-0.0786265149	-0.0722912247	-0.0497613696	-0.1217159058	0.1131919653	0.1064475877	0.0955030384	-0.0300065178130779	-0.0001246842423796	0.0009003911112665	1.5546160297799665e-08	-0.0598128650439946	-0.0545575744046687	0.0029765289249209	0.0035775788247711	0.0099382219299286	-0.0557809875934225	9.876825512851376e-05	0.0031115185768975	-0.0009149996937147	-0.0002980343343491	8.882446445091115e-08	8.37224439497995e-07	1.0745692091695961e-07	-0.0003969468437547	1.1546989852953712e-14	1.5756679676688412e-07	-0.0002350000316587	-5.91225277959e-05	5.522501487958999e-08	3.4954732929769677e-09
